geography,time,genus,species,serotype,meat_source,antimicrobial,pct_resistant,n_resistant,n_tested,mic50,mic90
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Chloramphenicol,0,0,1,8,8
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Chloramphenicol,0,0,1,8,8
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Chloramphenicol,0,0,1,8,8
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Chloramphenicol,0,0,1,8,8
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Ciprofloxacin,0,0,1,1,1
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Ciprofloxacin,0,0,1,1,1
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Ciprofloxacin,100,1,1,4,4
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Ciprofloxacin,0,0,1,1,1
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Erythromycin,0,0,1,2,2
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Erythromycin,0,0,1,0.25,0.25
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Erythromycin,100,1,1,8,8
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Erythromycin,100,1,1,8,8
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Gentamicin,0,0,1,16,16
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Gentamicin,0,0,1,16,16
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Gentamicin,0,0,1,16,16
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Gentamicin,0,0,1,16,16
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Linezolid,0,0,1,2,2
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Linezolid,0,0,1,2,2
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Linezolid,0,0,1,2,2
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Linezolid,0,0,1,2,2
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Nitrofurantoin,0,0,1,64,64
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Nitrofurantoin,0,0,1,16,16
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Nitrofurantoin,0,0,1,64,64
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Nitrofurantoin,0,0,1,8,8
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Quinupristin-dalfopristin,100,1,1,4,4
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Quinupristin-dalfopristin,100,1,1,4,4
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Quinupristin-dalfopristin,100,1,1,4,4
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Quinupristin-dalfopristin,100,1,1,16,16
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Streptomycin,0,0,1,64,64
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Streptomycin,0,0,1,64,64
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Streptomycin,0,0,1,64,64
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Streptomycin,0,0,1,64,64
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Tetracycline,0,0,1,1,1
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Tetracycline,100,1,1,32,32
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Tetracycline,100,1,1,32,32
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Tetracycline,100,1,1,32,32
06,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Vancomycin,0,0,1,0.5,0.5
13,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Vancomycin,0,0,1,8,8
24,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Vancomycin,0,0,1,1,1
37,2018-12-31,Enterococcus,other,NA,Retail Ground Turkey,Vancomycin,0,0,1,8,8
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ampicillin,0,0,2,0.25,0.25
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ampicillin,0,0,2,0.625,0.9249999999999999
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ampicillin,0,0,1,0.25,0.25
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ampicillin,0,0,1,0.25,0.25
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ampicillin,0,0,3,0.25,0.44999999999999996
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ampicillin,0,0,1,0.5,0.5
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Chloramphenicol,0,0,2,8,8
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Chloramphenicol,0,0,2,4,4
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Chloramphenicol,0,0,1,4,4
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Chloramphenicol,0,0,1,16,16
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Chloramphenicol,0,0,3,8,8
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Chloramphenicol,0,0,1,8,8
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ciprofloxacin,0,0,2,0.5,0.5
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ciprofloxacin,0,0,2,0.375,0.475
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ciprofloxacin,0,0,1,0.125,0.125
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ciprofloxacin,0,0,1,1,1
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ciprofloxacin,0,0,3,1,1
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Ciprofloxacin,0,0,1,0.5,0.5
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Erythromycin,0,0,2,4,4
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Erythromycin,0,0,2,2.125,3.6249999999999996
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Erythromycin,0,0,1,0.25,0.25
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Erythromycin,0,0,1,4,4
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Erythromycin,0,0,3,4,4
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Erythromycin,0,0,1,4,4
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Gentamicin,0,0,2,16,16
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Gentamicin,0,0,2,16,16
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Gentamicin,0,0,1,16,16
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Gentamicin,0,0,1,16,16
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Gentamicin,0,0,3,16,16
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Gentamicin,0,0,1,16,16
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Linezolid,0,0,2,2,2
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Linezolid,0,0,2,1,1
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Linezolid,0,0,1,1,1
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Linezolid,0,0,1,2,2
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Linezolid,0,0,3,2,2
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Linezolid,0,0,1,2,2
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Nitrofurantoin,0,0,2,16.5,28.9
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Nitrofurantoin,0,0,2,17,28.999999999999996
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Nitrofurantoin,0,0,1,4,4
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Nitrofurantoin,0,0,1,64,64
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Nitrofurantoin,0,0,3,64,64
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Nitrofurantoin,0,0,1,64,64
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Quinupristin-dalfopristin,100,2,2,4,4
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Quinupristin-dalfopristin,100,2,2,4,4
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Quinupristin-dalfopristin,0,0,1,2,2
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Quinupristin-dalfopristin,100,1,1,4,4
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Quinupristin-dalfopristin,100,3,3,4,4
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Quinupristin-dalfopristin,100,1,1,4,4
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Streptomycin,0,0,2,64,64
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Streptomycin,0,0,2,64,64
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Streptomycin,0,0,1,64,64
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Streptomycin,0,0,1,64,64
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Streptomycin,0,0,3,64,64
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Streptomycin,100,1,1,1024,1024
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Tetracycline,0,0,2,1,1
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Tetracycline,50,1,2,16.5,28.9
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Tetracycline,0,0,1,1,1
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Tetracycline,100,1,1,32,32
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Tetracycline,66.66666666666666,2,3,32,32
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Tetracycline,100,1,1,32,32
06,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Vancomycin,0,0,2,1,1
24,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Vancomycin,0,0,2,0.75,0.95
37,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Vancomycin,0,0,1,0.5,0.5
41,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Vancomycin,0,0,1,0.5,0.5
47,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Vancomycin,0,0,3,0.5,0.8999999999999999
48,2018-12-31,Enterococcus,other,NA,Retail Pork Chops,Vancomycin,0,0,1,0.5,0.5
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,100,1,1,32,32
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,1,1,1
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,2,1.25,1.8499999999999999
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,1,0.25,0.25
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,1,2,2
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,2,4.5,7.299999999999999
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,2,1.5,1.9
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,1,0.25,0.25
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Ampicillin,0,0,1,4,4
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,1,16,16
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,1,4,4
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,2,8,8
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,1,8,8
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,1,4,4
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,2,5,7.3999999999999995
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,2,8,8
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,1,4,4
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Chloramphenicol,0,0,1,4,4
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,100,1,1,4,4
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,1,2,2
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,2,0.25,0.25
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,1,1,1
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,1,2,2
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,2,1,1
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,2,1,1
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,1,0.125,0.125
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Ciprofloxacin,0,0,1,1,1
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,100,1,1,8,8
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,0,0,1,0.5,0.5
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,100,2,2,8,8
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,0,0,1,2,2
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,0,0,1,4,4
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,0,0,2,0.25,0.25
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,0,0,2,2.125,3.6249999999999996
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,0,0,1,0.25,0.25
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Erythromycin,0,0,1,0.5,0.5
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,100,1,1,1024,1024
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,1,16,16
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,2,16,16
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,1,16,16
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,1,16,16
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,2,16,16
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,2,16,16
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,1,16,16
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Gentamicin,0,0,1,16,16
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,1,2,2
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,1,1,1
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,2,1,1
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,1,2,2
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,1,1,1
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,2,1.25,1.8499999999999999
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,2,1.5,1.9
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,1,1,1
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Linezolid,0,0,1,2,2
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,1,16,16
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,1,8,8
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,2,8.5,14.499999999999998
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,1,64,64
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,1,16,16
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,2,8,8
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,2,36,58.39999999999999
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,1,32,32
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Nitrofurantoin,0,0,1,32,32
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,100,1,1,8,8
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,100,1,1,4,4
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,50,1,2,2.5,3.6999999999999997
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,100,1,1,4,4
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,100,1,1,4,4
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,50,1,2,2.25,3.6499999999999995
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,100,2,2,4,4
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,100,1,1,4,4
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Quinupristin-dalfopristin,0,0,1,2,2
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,100,1,1,2048,2048
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,0,0,1,64,64
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,100,2,2,2048,2048
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,0,0,1,64,64
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,0,0,1,64,64
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,0,0,2,64,64
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,0,0,2,64,64
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,0,0,1,64,64
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Streptomycin,0,0,1,64,64
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,100,1,1,32,32
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,100,1,1,32,32
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,50,1,2,16.5,28.9
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,100,1,1,32,32
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,0,0,1,1,1
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,50,1,2,16.5,28.9
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,50,1,2,16.5,28.9
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,0,0,1,1,1
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Tetracycline,0,0,1,1,1
08,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,1,2,2
13,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,1,2,2
24,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,2,0.5,0.5
36,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,1,0.5,0.5
41,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,1,0.5,0.5
42,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,2,4.25,7.249999999999999
45,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,2,4.25,7.249999999999999
46,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,1,0.5,0.5
47,2018-12-31,Enterococcus,other,NA,Retail Veal,Vancomycin,0,0,1,1,1
06,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,2.631578947368421,1,38,4,8
08,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,12.5,2,16,4,20
13,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,2.857142857142857,1,35,4,8
19,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,17.647058823529413,3,17,4,32
20,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,0,0,32,4,8
24,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,5.88235294117647,1,17,4,5.600000000000001
37,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,4.761904761904762,1,21,4,8
41,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,0,0,15,4,8
42,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,10,2,20,4,10.400000000000034
45,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,0,0,22,4,8
46,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,9.090909090909092,1,11,4,8
47,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,14.285714285714285,3,21,4,32
48,2018-12-31,Escherichia,coli,NA,Retail Chickens,Amoxicillin-clavulanic acid,11.76470588235294,4,34,4,24.799999999999983
06,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,13.157894736842104,5,38,2,32
08,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,12.5,2,16,2,24
13,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,8.571428571428571,3,35,2,12.800000000000011
19,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,17.647058823529413,3,17,2,32
20,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,15.625,5,32,2,32
24,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,11.76470588235294,2,17,2,15.20000000000001
37,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,19.047619047619047,4,21,2,32
41,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,20,3,15,4,32
42,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,25,5,20,3,32
45,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,18.181818181818183,4,22,2,32
46,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,18.181818181818183,2,11,2,32
47,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,28.57142857142857,6,21,2,32
48,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ampicillin,20.588235294117645,7,34,4,32
06,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,2.631578947368421,1,38,4,8
08,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,6.25,1,16,4,12
13,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,2.857142857142857,1,35,4,8
19,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,17.647058823529413,3,17,4,32
20,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,0,0,32,4,4
24,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,5.88235294117647,1,17,4,8
37,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,4.761904761904762,1,21,4,8
41,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,0,0,15,4,8
42,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,10,2,20,4,10.400000000000034
45,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,0,0,22,4,7.6000000000000085
46,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,9.090909090909092,1,11,4,8
47,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,14.285714285714285,3,21,4,32
48,2018-12-31,Escherichia,coli,NA,Retail Chickens,Cefoxitin,8.823529411764707,3,34,4,13.599999999999994
06,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,2.631578947368421,1,38,0.25,0.25
08,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,6.25,1,16,0.25,0.375
13,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,2.857142857142857,1,35,0.25,0.25
19,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,17.647058823529413,3,17,0.25,11.200000000000003
20,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,0,0,32,0.25,0.25
24,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,5.88235294117647,1,17,0.25,0.25
37,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,4.761904761904762,1,21,0.25,0.25
41,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,0,0,15,0.25,0.25
42,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,10,2,20,0.25,1.8250000000000224
45,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,0,0,22,0.25,0.25
46,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,9.090909090909092,1,11,0.25,0.25
47,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,14.285714285714285,3,21,0.25,8
48,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ceftriaxone,8.823529411764707,3,34,0.25,0.4249999999999998
06,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,38,4,8
08,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,16,4,8
13,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,35,4,8
19,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,5.88235294117647,1,17,4,8
20,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,32,8,8
24,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,17,4,8
37,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,21,4,8
41,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,15,8,8
42,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,20,4,8
45,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,22,4,8
46,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,9.090909090909092,1,11,4,8
47,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,4.761904761904762,1,21,8,8
48,2018-12-31,Escherichia,coli,NA,Retail Chickens,Chloramphenicol,0,0,34,4,8
06,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ciprofloxacin,0,0,38,0.015,0.015
08,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ciprofloxacin,0,0,16,0.015,0.07
13,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ciprofloxacin,0,0,35,0.015,0.015
19,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ciprofloxacin,0,0,17,0.015,0.015
20,2018-12-31,Escherichia,coli,NA,Retail Chickens,Ciprofloxacin,0,0,32,0.015,0.015
