"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Drowning (includes water transport)","Minnesota","2020","76","5,710,578","1.33","1.27","1,845"
"Drowning (includes water transport)","Minnesota","2019","60","5,640,053","1.06","0.99","1,217"
"Drowning (includes water transport)","Minnesota","2018","56","5,608,762","1.00","0.98","1,266"
"Drowning (includes water transport)","Mississippi","2023","55","2,939,690","1.87","1.90","1,528"
"Drowning (includes water transport)","Mississippi","2022","53","2,938,928","1.80","1.78","1,449"
"Drowning (includes water transport)","Mississippi","2021","49","2,949,582","1.66","1.66","1,360"
"Drowning (includes water transport)","Mississippi","2020","58","2,958,409","1.96","1.90","1,658"
"Drowning (includes water transport)","Mississippi","2019","63","2,978,227","2.12","2.22","2,043"
"Drowning (includes water transport)","Mississippi","2018","49","2,982,879","1.64","1.67","1,383"
"Drowning (includes water transport)","Missouri","2023","75","6,196,156","1.21","1.19","1,854"
"Drowning (includes water transport)","Missouri","2022","74","6,177,168","1.20","1.11","1,654"
"Drowning (includes water transport)","Missouri","2021","110","6,170,393","1.78","1.78","3,046"
"Drowning (includes water transport)","Missouri","2020","71","6,154,426","1.15","1.15","1,806"
"Drowning (includes water transport)","Missouri","2019","88","6,140,475","1.43","1.44","2,235"
"Drowning (includes water transport)","Missouri","2018","77","6,125,986","1.26","1.30","2,233"
"Drowning (includes water transport)","Montana","2023","17**","1,132,812","1.50**","1.37**","307"
"Drowning (includes water transport)","Montana","2022","24","1,122,878","2.14","2.15","664"
"Drowning (includes water transport)","Montana","2021","26","1,106,366","2.35","2.20","376"
"Drowning (includes water transport)","Montana","2020","32","1,087,211","2.94","2.67","572"
"Drowning (includes water transport)","Montana","2019","24","1,070,123","2.24","2.05","449"
"Drowning (includes water transport)","Montana","2018","23","1,061,818","2.17","2.40","639"
"Drowning (includes water transport)","Nebraska","2023","--","1,978,379","--","--","--"
"Drowning (includes water transport)","Nebraska","2022","19**","1,968,060","0.97**","0.88**","309"
"Drowning (includes water transport)","Nebraska","2021","25","1,964,253","1.27","1.27","728"
"Drowning (includes water transport)","Nebraska","2020","12**","1,963,273","0.61**","0.55**","286"
"Drowning (includes water transport)","Nebraska","2019","20**","1,932,571","1.04**","1.09**","615"
"Drowning (includes water transport)","Nebraska","2018","13**","1,925,512","0.68**","0.68**","402"
"Drowning (includes water transport)","Nevada","2023","51","3,194,176","1.60","1.57","1,218"
"Drowning (includes water transport)","Nevada","2022","55","3,177,421","1.73","1.76","1,497"
"Drowning (includes water transport)","Nevada","2021","57","3,146,632","1.81","1.81","1,379"
"Drowning (includes water transport)","Nevada","2020","56","3,115,840","1.80","1.70","999"
"Drowning (includes water transport)","Nevada","2019","43","3,090,771","1.39","1.40","1,281"
"Drowning (includes water transport)","Nevada","2018","31","3,030,725","1.02","0.96","700"
"Drowning (includes water transport)","New Hampshire","2023","16**","1,402,054","1.14**","1.19**","383"
"Drowning (includes water transport)","New Hampshire","2022","19**","1,399,003","1.36**","1.36**","423"
"Drowning (includes water transport)","New Hampshire","2021","22","1,387,494","1.59","1.50","393"
"Drowning (includes water transport)","New Hampshire","2020","19**","1,378,702","1.38**","1.25**","417"
"Drowning (includes water transport)","New Hampshire","2019","19**","1,360,783","1.40**","1.31**","390"
"Drowning (includes water transport)","New Hampshire","2018","18**","1,355,064","1.33**","1.27**","350"
"Drowning (includes water transport)","New Jersey","2023","69","9,290,841","0.74","0.74","1,907"
"Drowning (includes water transport)","New Jersey","2022","77","9,260,817","0.83","0.83","2,049"
"Drowning (includes water transport)","New Jersey","2021","71","9,269,175","0.77","0.75","1,924"
"Drowning (includes water transport)","New Jersey","2020","84","9,272,392","0.91","0.90","2,315"
"Drowning (includes water transport)","New Jersey","2019","50","8,891,258","0.56","0.57","1,323"
"Drowning (includes water transport)","New Jersey","2018","66","8,891,730","0.74","0.75","1,655"
"Drowning (includes water transport)","New Mexico","2023","26","2,114,371","1.23","1.39","750"
"Drowning (includes water transport)","New Mexico","2022","35","2,113,476","1.66","1.70","836"
"Drowning (includes water transport)","New Mexico","2021","38","2,116,950","1.80","1.94","995"
"Drowning (includes water transport)","New Mexico","2020","39","2,118,488","1.84","1.83","903"
"Drowning (includes water transport)","New Mexico","2019","29","2,099,634","1.38","1.43","787"
"Drowning (includes water transport)","New Mexico","2018","29","2,093,754","1.39","1.37","652"
"Drowning (includes water transport)","New York","2023","130","19,571,216","0.66","0.66","3,463"
"Drowning (includes water transport)","New York","2022","166","19,673,200","0.84","0.81","3,617"
"Drowning (includes water transport)","New York","2021","163","19,854,526","0.82","0.79","3,772"
"Drowning (includes water transport)","New York","2020","178","20,104,710","0.89","0.86","4,152"
"Drowning (includes water transport)","New York","2019","118","19,463,131","0.61","0.60","3,134"
"Drowning (includes water transport)","New York","2018","139","19,544,098","0.71","0.67","3,182"
"Drowning (includes water transport)","North Carolina","2023","111","10,835,491","1.02","1.02","3,186"
"Drowning (includes water transport)","North Carolina","2022","138","10,695,965","1.29","1.28","3,738"
"Drowning (includes water transport)","North Carolina","2021","132","10,567,100","1.25","1.28","3,560"
"Drowning (includes water transport)","North Carolina","2020","137","10,453,812","1.31","1.28","3,442"
"Drowning (includes water transport)","North Carolina","2019","115","10,501,384","1.10","1.07","3,094"
"Drowning (includes water transport)","North Carolina","2018","116","10,391,358","1.12","1.15","3,494"
"Drowning (includes water transport)","North Dakota","2023","10**","783,926","1.28**","1.21**","212"
"Drowning (includes water transport)","North Dakota","2022","--","778,912","--","--","--"
"Drowning (includes water transport)","North Dakota","2021","12**","777,982","1.54**","1.60**","315"
"Drowning (includes water transport)","North Dakota","2020","--","779,563","--","--","--"
"Drowning (includes water transport)","North Dakota","2019","11**","763,724","1.44**","1.27**","261"
"Drowning (includes water transport)","North Dakota","2018","--","760,062","--","--","--"
"Drowning (includes water transport)","Ohio","2023","142","11,785,935","1.21","1.20","4,090"
"Drowning (includes water transport)","Ohio","2022","123","11,759,697","1.05","1.00","3,033"
"Drowning (includes water transport)","Ohio","2021","137","11,765,227","1.16","1.17","3,739"
"Drowning (includes water transport)","Ohio","2020","158","11,798,292","1.34","1.34","4,674"
"Drowning (includes water transport)","Ohio","2019","122","11,696,507","1.04","1.06","3,466"
"Drowning (includes water transport)","Ohio","2018","120","11,680,892","1.03","1.04","3,170"
"Drowning (includes water transport)","Oklahoma","2023","71","4,053,824","1.75","1.75","2,068"
"Drowning (includes water transport)","Oklahoma","2022","73","4,019,271","1.82","1.76","1,831"
"Drowning (includes water transport)","Oklahoma","2021","72","3,991,634","1.80","1.79","1,586"
"Drowning (includes water transport)","Oklahoma","2020","74","3,965,234","1.87","1.86","2,349"
"Drowning (includes water transport)","Oklahoma","2019","63","3,960,676","1.59","1.53","1,660"
"Drowning (includes water transport)","Oklahoma","2018","74","3,943,488","1.88","1.89","2,183"
"Drowning (includes water transport)","Oregon","2023","64","4,233,358","1.51","1.42","1,226"
"Drowning (includes water transport)","Oregon","2022","58","4,239,379","1.37","1.33","1,250"
"Drowning (includes water transport)","Oregon","2021","94","4,256,465","2.21","2.16","2,165"
"Drowning (includes water transport)","Oregon","2020","73","4,245,044","1.72","1.61","1,616"
"Drowning (includes water transport)","Oregon","2019","56","4,216,116","1.33","1.34","1,353"
"Drowning (includes water transport)","Oregon","2018","66","4,183,538","1.58","1.52","1,493"
"Drowning (includes water transport)","Pennsylvania","2023","107","12,961,683","0.83","0.81","2,684"
"Drowning (includes water transport)","Pennsylvania","2022","105","12,972,091","0.81","0.78","2,539"
"Drowning (includes water transport)","Pennsylvania","2021","127","13,013,614","0.98","0.96","3,148"
"Drowning (includes water transport)","Pennsylvania","2020","99","12,995,477","0.76","0.80","3,055"
"Drowning (includes water transport)","Pennsylvania","2019","94","12,798,883","0.73","0.74","2,504"
"Drowning (includes water transport)","Pennsylvania","2018","97","12,809,107","0.76","0.74","2,423"
"Drowning (includes water transport)","Rhode Island","2023","10**","1,095,962","0.91**","0.97**","316"
"Drowning (includes water transport)","Rhode Island","2022","15**","1,093,842","1.37**","1.40**","476"
"Drowning (includes water transport)","Rhode Island","2021","15**","1,097,092","1.37**","1.29**","318"
"Drowning (includes water transport)","Rhode Island","2020","11**","1,096,444","1.00**","1.05**","347"
"Drowning (includes water transport)","Rhode Island","2019","10**","1,058,158","0.95**","1.05**","297"
"Drowning (includes water transport)","Rhode Island","2018","--","1,059,338","--","--","--"
"Drowning (includes water transport)","South Carolina","2023","86","5,373,555","1.60","1.60","2,396"
"Drowning (includes water transport)","South Carolina","2022","92","5,282,955","1.74","1.64","2,189"
"Drowning (includes water transport)","South Carolina","2021","80","5,193,848","1.54","1.50","1,715"
"Drowning (includes water transport)","South Carolina","2020","100","5,132,151","1.95","1.95","2,536"
"Drowning (includes water transport)","South Carolina","2019","86","5,157,702","1.67","1.70","2,295"
"Drowning (includes water transport)","South Carolina","2018","68","5,091,702","1.34","1.24","1,637"
"Drowning (includes water transport)","South Dakota","2023","--","919,318","--","--","--"
"Drowning (includes water transport)","South Dakota","2022","14**","909,869","1.54**","1.60**","375"
"Drowning (includes water transport)","South Dakota","2021","14**","896,299","1.56**","1.49**","447"
"Drowning (includes water transport)","South Dakota","2020","15**","887,852","1.69**","1.87**","464"
"Drowning (includes water transport)","South Dakota","2019","13**","887,127","1.47**","1.55**","430"
"Drowning (includes water transport)","South Dakota","2018","11**","879,386","1.25**","1.28**","252"
"Drowning (includes water transport)","Tennessee","2023","102","7,126,489","1.43","1.43","2,906"
"Drowning (includes water transport)","Tennessee","2022","121","7,048,976","1.72","1.75","3,285"
"Drowning (includes water transport)","Tennessee","2021","84","6,963,709","1.21","1.25","2,620"
"Drowning (includes water transport)","Tennessee","2020","109","6,926,091","1.57","1.57","2,891"
"Drowning (includes water transport)","Tennessee","2019","99","6,830,325","1.45","1.42","2,484"
"Drowning (includes water transport)","Tennessee","2018","93","6,778,180","1.37","1.40","2,801"
"Drowning (includes water transport)","Texas","2023","398","30,503,301","1.31","1.30","11,923"
"Drowning (includes water transport)","Texas","2022","440","30,029,848","1.47","1.44","11,704"
"Drowning (includes water transport)","Texas","2021","453","29,561,286","1.53","1.53","12,628"
"Drowning (includes water transport)","Texas","2020","469","29,234,361","1.60","1.61","13,348"
"Drowning (includes water transport)","Texas","2019","389","28,986,794","1.34","1.35","11,112"
"Drowning (includes water transport)","Texas","2018","376","28,624,564","1.31","1.30","11,718"
"Drowning (includes water transport)","Utah","2023","40","3,417,734","1.17","1.19","1,153"
"Drowning (includes water transport)","Utah","2022","36","3,381,236","1.07","1.12","1,160"
"Drowning (includes water transport)","Utah","2021","46","3,339,284","1.38","1.42","1,290"
"Drowning (includes water transport)","Utah","2020","46","3,283,982","1.40","1.47","1,199"
"Drowning (includes water transport)","Utah","2019","35","3,203,383","1.09","1.16","832"
"Drowning (includes water transport)","Utah","2018","37","3,155,153","1.17","1.27","954"
"Drowning (includes water transport)","Vermont","2023","10**","647,464","1.54**","1.61**","252"
"Drowning (includes water transport)","Vermont","2022","--","647,110","--","--","--"
"Drowning (includes water transport)","Vermont","2021","10**","647,093","1.55**","1.00**","93"
"Drowning (includes water transport)","Vermont","2020","--","642,936","--","--","--"
"Drowning (includes water transport)","Vermont","2019","10**","624,046","1.60**","1.48**","252"
"Drowning (includes water transport)","Vermont","2018","--","624,802","--","--","--"
"Drowning (includes water transport)","Virginia","2023","94","8,715,698","1.08","1.05","2,570"
"Drowning (includes water transport)","Virginia","2022","100","8,679,099","1.15","1.15","2,720"
"Drowning (includes water transport)","Virginia","2021","98","8,657,348","1.13","1.07","2,032"
"Drowning (includes water transport)","Virginia","2020","96","8,637,193","1.11","1.07","2,145"
"Drowning (includes water transport)","Virginia","2019","92","8,556,642","1.08","0.98","1,883"
"Drowning (includes water transport)","Virginia","2018","87","8,510,920","1.02","0.97","1,986"
"Drowning (includes water transport)","Washington","2023","125","7,812,880","1.60","1.50","2,527"
"Drowning (includes water transport)","Washington","2022","128","7,784,477","1.64","1.54","3,018"
"Drowning (includes water transport)","Washington","2021","120","7,741,433","1.55","1.54","2,869"
"Drowning (includes water transport)","Washington","2020","127","7,724,566","1.64","1.60","3,020"
"Drowning (includes water transport)","Washington","2019","113","7,614,024","1.48","1.42","2,449"
"Drowning (includes water transport)","Washington","2018","107","7,526,793","1.42","1.37","2,461"
"Drowning (includes water transport)","West Virginia","2023","22","1,770,071","1.24","1.17","360"
"Drowning (includes water transport)","West Virginia","2022","36","1,774,035","2.03","2.13","915"
"Drowning (includes water transport)","West Virginia","2021","24","1,785,249","1.34","1.39","608"
"Drowning (includes water transport)","West Virginia","2020","25","1,791,562","1.40","1.31","551"
"Drowning (includes water transport)","West Virginia","2019","24","1,795,263","1.34","1.36","589"
"Drowning (includes water transport)","West Virginia","2018","24","1,805,953","1.33","1.32","504"
"Drowning (includes water transport)","Wisconsin","2023","78","5,910,955","1.32","1.25","1,489"
"Drowning (includes water transport)","Wisconsin","2022","84","5,890,543","1.43","1.36","1,762"
"Drowning (includes water transport)","Wisconsin","2021","76","5,879,978","1.29","1.27","1,785"
"Drowning (includes water transport)","Wisconsin","2020","77","5,896,700","1.31","1.33","2,039"
"Drowning (includes water transport)","Wisconsin","2019","55","5,824,581","0.94","0.92","1,287"
"Drowning (includes water transport)","Wisconsin","2018","75","5,809,319","1.29","1.25","1,844"
"Drowning (includes water transport)","Wyoming","2023","--","584,057","--","--","--"
"Drowning (includes water transport)","Wyoming","2022","--","581,629","--","--","--"
"Drowning (includes water transport)","Wyoming","2021","--","579,548","--","--","--"
"Drowning (includes water transport)","Wyoming","2020","--","577,664","--","--","--"
"Drowning (includes water transport)","Wyoming","2019","11**","580,116","1.90**","1.92**","244"
"Drowning (includes water transport)","Wyoming","2018","--","579,054","--","--","--"
"Fall","Alabama","2023","329","5,108,468","6.44","5.22","838"
"Fall","Alabama","2022","323","5,073,903","6.37","5.18","835"
"Fall","Alabama","2021","312","5,050,380","6.18","5.24","1,060"
"Fall","Alabama","2020","301","5,031,864","5.98","4.97","763"
"Fall","Alabama","2019","295","4,907,965","6.01","4.84","749"
"Fall","Alabama","2018","264","4,891,628","5.40","4.45","720"
"Fall","Alaska","2023","67","733,406","9.14","11.68","143"
"Fall","Alaska","2022","66","733,276","9.00","11.31","136"
