"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Other specified and classifiable","Wisconsin","2023","14**","5,910,955","0.24**","0.25**","375"
"Other specified and classifiable","Wisconsin","2022","--","5,890,543","--","--","--"
"Other specified and classifiable","Wisconsin","2021","19**","5,879,978","0.32**","0.35**","656"
"Other specified and classifiable","Wisconsin","2020","13**","5,896,700","0.22**","0.22**","492"
"Other specified and classifiable","Wisconsin","2019","18**","5,824,581","0.31**","0.33**","597"
"Other specified and classifiable","Wisconsin","2018","--","5,809,319","--","--","--"
"Other specified and classifiable","Wyoming","2023","--","584,057","--","--","--"
"Other specified and classifiable","Wyoming","2022","--","581,629","--","--","--"
"Other specified and classifiable","Wyoming","2021","--","579,548","--","--","--"
"Other specified and classifiable","Wyoming","2020","--","577,664","--","--","--"
"Other specified and classifiable","Wyoming","2019","--","580,116","--","--","--"
"Other specified and classifiable","Wyoming","2018","--","579,054","--","--","--"
"Other specified / NEC","Alabama","2023","10**","5,108,468","0.20**","0.20**","196"
"Other specified / NEC","Alabama","2022","--","5,073,903","--","--","--"
"Other specified / NEC","Alabama","2021","--","5,050,380","--","--","--"
"Other specified / NEC","Alabama","2020","10**","5,031,864","0.20**","0.21**","299"
"Other specified / NEC","Alabama","2019","16**","4,907,965","0.33**","0.34**","444"
"Other specified / NEC","Alabama","2018","--","4,891,628","--","--","--"
"Other specified / NEC","Alaska","2022","--","733,276","--","--","--"
"Other specified / NEC","Alaska","2019","--","733,603","--","--","--"
"Other specified / NEC","Alaska","2018","--","736,624","--","--","--"
"Other specified / NEC","Arizona","2023","19**","7,431,344","0.26**","0.22**","276"
"Other specified / NEC","Arizona","2022","18**","7,365,684","0.24**","0.25**","402"
"Other specified / NEC","Arizona","2021","13**","7,272,487","0.18**","0.19**","265"
"Other specified / NEC","Arizona","2020","10**","7,186,683","0.14**","0.14**","238"
"Other specified / NEC","Arizona","2019","17**","7,291,843","0.23**","0.23**","368"
"Other specified / NEC","Arizona","2018","21","7,164,228","0.29","0.30","448"
"Other specified / NEC","Arkansas","2023","15**","3,067,732","0.49**","0.51**","407"
"Other specified / NEC","Arkansas","2022","12**","3,046,404","0.39**","0.40**","339"
"Other specified / NEC","Arkansas","2021","10**","3,028,443","0.33**","0.36**","263"
"Other specified / NEC","Arkansas","2020","13**","3,014,348","0.43**","0.42**","238"
"Other specified / NEC","Arkansas","2019","14**","3,020,985","0.46**","0.43**","243"
"Other specified / NEC","Arkansas","2018","--","3,012,161","--","--","--"
"Other specified / NEC","California","2023","85","38,965,193","0.22","0.21","1,746"
"Other specified / NEC","California","2022","118","39,040,616","0.30","0.29","2,294"
"Other specified / NEC","California","2021","82","39,145,060","0.21","0.20","1,463"
"Other specified / NEC","California","2020","75","39,503,200","0.19","0.19","1,692"
"Other specified / NEC","California","2019","101","39,437,610","0.26","0.24","1,655"
"Other specified / NEC","California","2018","74","39,437,463","0.19","0.18","1,515"
"Other specified / NEC","Colorado","2023","17**","5,877,610","0.29**","0.27**","321"
"Other specified / NEC","Colorado","2022","27","5,841,039","0.46","0.47","605"
"Other specified / NEC","Colorado","2021","16**","5,811,596","0.28**","0.28**","410"
"Other specified / NEC","Colorado","2020","13**","5,785,219","0.23**","0.22**","234"
"Other specified / NEC","Colorado","2019","22","5,758,486","0.38","0.37","503"
"Other specified / NEC","Colorado","2018","25","5,697,155","0.44","0.44","518"
"Other specified / NEC","Connecticut","2023","--","3,617,176","--","--","--"
"Other specified / NEC","Connecticut","2022","--","3,608,706","--","--","--"
"Other specified / NEC","Connecticut","2021","--","3,603,691","--","--","--"
"Other specified / NEC","Connecticut","2020","--","3,577,586","--","--","--"
"Other specified / NEC","Connecticut","2019","--","3,566,022","--","--","--"
"Other specified / NEC","Connecticut","2018","--","3,574,561","--","--","--"
"Other specified / NEC","Delaware","2023","--","1,031,890","--","--","--"
"Other specified / NEC","Delaware","2022","--","1,019,459","--","--","--"
"Other specified / NEC","Delaware","2021","--","1,004,881","--","--","--"
"Other specified / NEC","Delaware","2020","--","991,862","--","--","--"
"Other specified / NEC","Delaware","2018","--","966,985","--","--","--"
"Other specified / NEC","District of Columbia","2023","12**","678,972","1.77**","1.70**","242"
"Other specified / NEC","District of Columbia","2022","--","670,949","--","--","--"
"Other specified / NEC","District of Columbia","2021","10**","669,037","1.50**","1.43**","132"
"Other specified / NEC","District of Columbia","2020","--","670,839","--","--","--"
"Other specified / NEC","District of Columbia","2019","--","708,253","--","--","--"
"Other specified / NEC","District of Columbia","2018","--","704,147","--","--","--"
"Other specified / NEC","Florida","2023","62","22,610,726","0.27","0.28","1,421"
"Other specified / NEC","Florida","2022","64","22,245,521","0.29","0.28","1,433"
"Other specified / NEC","Florida","2021","31","21,830,708","0.14","0.13","513"
"Other specified / NEC","Florida","2020","57","21,591,299","0.26","0.24","1,066"
"Other specified / NEC","Florida","2019","91","21,492,056","0.42","0.38","1,595"
"Other specified / NEC","Florida","2018","67","21,254,926","0.32","0.29","1,090"
"Other specified / NEC","Georgia","2023","18**","11,029,227","0.16**","0.16**","419"
"Other specified / NEC","Georgia","2022","30","10,913,150","0.28","0.28","911"
"Other specified / NEC","Georgia","2021","21","10,790,385","0.20","0.19","590"
"Other specified / NEC","Georgia","2020","45","10,732,390","0.42","0.44","1,472"
"Other specified / NEC","Georgia","2019","31","10,628,020","0.29","0.27","715"
"Other specified / NEC","Georgia","2018","15**","10,519,389","0.14**","0.14**","382"
"Other specified / NEC","Hawaii","2023","--","1,435,138","--","--","--"
"Other specified / NEC","Hawaii","2022","--","1,439,399","--","--","--"
"Other specified / NEC","Hawaii","2021","--","1,446,745","--","--","--"
"Other specified / NEC","Hawaii","2020","--","1,451,181","--","--","--"
"Other specified / NEC","Hawaii","2019","--","1,415,615","--","--","--"
"Other specified / NEC","Hawaii","2018","--","1,423,102","--","--","--"
"Other specified / NEC","Idaho","2023","--","1,964,726","--","--","--"
"Other specified / NEC","Idaho","2022","--","1,938,996","--","--","--"
"Other specified / NEC","Idaho","2021","--","1,904,537","--","--","--"
"Other specified / NEC","Idaho","2020","--","1,849,339","--","--","--"
"Other specified / NEC","Idaho","2019","--","1,789,060","--","--","--"
"Other specified / NEC","Idaho","2018","--","1,752,074","--","--","--"
"Other specified / NEC","Illinois","2023","38","12,549,689","0.30","0.31","917"
"Other specified / NEC","Illinois","2022","36","12,582,515","0.29","0.29","878"
"Other specified / NEC","Illinois","2021","21","12,690,341","0.17","0.16","472"
"Other specified / NEC","Illinois","2020","26","12,790,357","0.20","0.21","718"
"Other specified / NEC","Illinois","2019","24","12,667,017","0.19","0.19","535"
"Other specified / NEC","Illinois","2018","29","12,724,685","0.23","0.23","673"
"Other specified / NEC","Indiana","2023","14**","6,862,199","0.20**","0.20**","322"
"Other specified / NEC","Indiana","2022","13**","6,832,274","0.19**","0.21**","362"
"Other specified / NEC","Indiana","2021","13**","6,813,798","0.19**","0.17**","228"
"Other specified / NEC","Indiana","2020","--","6,789,098","--","--","--"
"Other specified / NEC","Indiana","2019","13**","6,731,010","0.19**","0.20**","391"
"Other specified / NEC","Indiana","2018","--","6,698,481","--","--","--"
"Other specified / NEC","Iowa","2023","--","3,207,004","--","--","--"
"Other specified / NEC","Iowa","2022","--","3,199,693","--","--","--"
"Other specified / NEC","Iowa","2021","--","3,197,944","--","--","--"
"Other specified / NEC","Iowa","2020","--","3,190,904","--","--","--"
"Other specified / NEC","Iowa","2019","--","3,159,596","--","--","--"
"Other specified / NEC","Iowa","2018","--","3,149,900","--","--","--"
"Other specified / NEC","Kansas","2023","--","2,940,546","--","--","--"
"Other specified / NEC","Kansas","2022","--","2,936,716","--","--","--"
"Other specified / NEC","Kansas","2021","--","2,937,946","--","--","--"
"Other specified / NEC","Kansas","2020","10**","2,938,124","0.34**","0.34**","265"
"Other specified / NEC","Kansas","2019","--","2,912,635","--","--","--"
"Other specified / NEC","Kansas","2018","--","2,912,748","--","--","--"
"Other specified / NEC","Kentucky","2023","--","4,526,154","--","--","--"
"Other specified / NEC","Kentucky","2022","13**","4,511,563","0.29**","0.30**","239"
"Other specified / NEC","Kentucky","2021","--","4,507,600","--","--","--"
"Other specified / NEC","Kentucky","2020","--","4,508,155","--","--","--"
"Other specified / NEC","Kentucky","2019","10**","4,472,345","0.22**","0.21**","249"
"Other specified / NEC","Kentucky","2018","--","4,464,273","--","--","--"
"Other specified / NEC","Louisiana","2023","19**","4,573,749","0.42**","0.38**","426"
"Other specified / NEC","Louisiana","2022","33","4,588,023","0.72","0.70","786"
"Other specified / NEC","Louisiana","2021","18**","4,627,047","0.39**","0.37**","359"
"Other specified / NEC","Louisiana","2020","22","4,652,022","0.47","0.50","531"
"Other specified / NEC","Louisiana","2019","21","4,658,285","0.45","0.45","429"
"Other specified / NEC","Louisiana","2018","17**","4,664,450","0.36**","0.38**","424"
"Other specified / NEC","Maine","2023","--","1,395,722","--","--","--"
"Other specified / NEC","Maine","2022","--","1,389,338","--","--","--"
"Other specified / NEC","Maine","2021","--","1,378,787","--","--","--"
"Other specified / NEC","Maine","2019","--","1,345,770","--","--","--"
"Other specified / NEC","Maine","2018","--","1,340,123","--","--","--"
"Other specified / NEC","Maryland","2023","22","6,180,253","0.36","0.36","464"
"Other specified / NEC","Maryland","2022","21","6,163,981","0.34","0.34","540"
"Other specified / NEC","Maryland","2021","--","6,175,045","--","--","--"
"Other specified / NEC","Maryland","2020","10**","6,173,689","0.16**","0.14**","202"
"Other specified / NEC","Maryland","2019","19**","6,054,954","0.31**","0.31**","420"
"Other specified / NEC","Maryland","2018","11**","6,042,153","0.18**","0.20**","229"
"Other specified / NEC","Massachusetts","2023","11**","7,001,399","0.16**","0.13**","140"
"Other specified / NEC","Massachusetts","2022","10**","6,982,740","0.14**","0.12**","187"
"Other specified / NEC","Massachusetts","2021","10**","6,991,951","0.14**","0.14**","225"
"Other specified / NEC","Massachusetts","2020","12**","6,997,713","0.17**","0.15**","215"
"Other specified / NEC","Massachusetts","2019","--","6,894,883","--","--","--"
"Other specified / NEC","Massachusetts","2018","--","6,885,720","--","--","--"
"Other specified / NEC","Michigan","2023","28","10,037,261","0.28","0.28","667"
"Other specified / NEC","Michigan","2022","49","10,033,281","0.49","0.51","1,284"
"Other specified / NEC","Michigan","2021","17**","10,038,117","0.17**","0.17**","429"
"Other specified / NEC","Michigan","2020","24","10,070,627","0.24","0.24","479"
"Other specified / NEC","Michigan","2019","28","9,984,795","0.28","0.26","595"
"Other specified / NEC","Michigan","2018","19**","9,987,286","0.19**","0.16**","386"
