State,Season,Week ending date,Age Category,Sex,Race,Rate,Cumulative Rate,Type
Colorado,2022-23,2023-05-13,≥65 years,All,All,0.0,76.6,Crude Rate
Colorado,2022-23,2023-05-06,≥65 years,All,All,1.0,76.6,Crude Rate
Colorado,2022-23,2023-04-29,≥65 years,All,All,0.0,75.6,Crude Rate
Colorado,2022-23,2023-04-22,≥65 years,All,All,0.2,75.6,Crude Rate
Colorado,2022-23,2023-04-15,≥65 years,All,All,0.2,75.3,Crude Rate
Colorado,2022-23,2023-04-08,≥65 years,All,All,0.0,75.1,Crude Rate
Colorado,2022-23,2023-04-01,≥65 years,All,All,1.0,75.1,Crude Rate
Colorado,2022-23,2023-03-25,≥65 years,All,All,0.5,74.1,Crude Rate
Colorado,2022-23,2023-03-18,≥65 years,All,All,0.0,73.6,Crude Rate
Colorado,2022-23,2023-03-11,≥65 years,All,All,1.0,73.6,Crude Rate
Colorado,2022-23,2023-03-04,≥65 years,All,All,0.2,72.6,Crude Rate
Colorado,2022-23,2023-02-25,≥65 years,All,All,1.2,72.3,Crude Rate
Colorado,2022-23,2023-02-18,≥65 years,All,All,1.2,71.1,Crude Rate
Colorado,2022-23,2023-02-11,≥65 years,All,All,1.5,69.8,Crude Rate
Colorado,2022-23,2023-02-04,≥65 years,All,All,1.7,68.3,Crude Rate
Colorado,2022-23,2023-01-28,≥65 years,All,All,2.5,66.6,Crude Rate
Colorado,2022-23,2023-01-21,≥65 years,All,All,3.7,64.1,Crude Rate
Colorado,2022-23,2023-01-14,≥65 years,All,All,4.0,60.4,Crude Rate
Colorado,2022-23,2023-01-07,≥65 years,All,All,5.7,56.4,Crude Rate
Colorado,2022-23,2022-12-31,≥65 years,All,All,5.0,50.6,Crude Rate
Colorado,2022-23,2022-12-24,≥65 years,All,All,4.7,45.6,Crude Rate
Colorado,2022-23,2022-12-17,≥65 years,All,All,6.0,40.9,Crude Rate
Colorado,2022-23,2022-12-10,≥65 years,All,All,5.2,34.9,Crude Rate
Colorado,2022-23,2022-12-03,≥65 years,All,All,9.7,29.7,Crude Rate
Colorado,2022-23,2022-11-26,≥65 years,All,All,6.2,20.0,Crude Rate
Colorado,2022-23,2022-11-19,≥65 years,All,All,6.7,13.7,Crude Rate
Colorado,2022-23,2022-11-12,≥65 years,All,All,3.0,7.0,Crude Rate
Colorado,2022-23,2022-11-05,≥65 years,All,All,1.5,4.0,Crude Rate
Colorado,2022-23,2022-10-29,≥65 years,All,All,1.2,2.5,Crude Rate
Colorado,2022-23,2022-10-22,≥65 years,All,All,1.0,1.2,Crude Rate
Colorado,2022-23,2022-10-15,≥65 years,All,All,0.2,0.2,Crude Rate
Colorado,2022-23,2022-10-08,≥65 years,All,All,0.0,0.0,Crude Rate
Colorado,2022-23,2023-09-30,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-09-23,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-09-16,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-09-09,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-09-02,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-08-26,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-08-19,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-08-12,50-64 years,All,All,0.0,27.3,Crude Rate
Colorado,2022-23,2023-08-05,50-64 years,All,All,0.2,27.3,Crude Rate
Colorado,2022-23,2023-07-29,50-64 years,All,All,0.0,27.1,Crude Rate
Colorado,2022-23,2023-07-22,50-64 years,All,All,0.2,27.1,Crude Rate
Colorado,2022-23,2023-07-15,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-07-08,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-07-01,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-06-24,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-06-17,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-06-10,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-06-03,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-05-27,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-05-20,50-64 years,All,All,0.0,26.9,Crude Rate
Colorado,2022-23,2023-05-13,50-64 years,All,All,0.2,26.9,Crude Rate
Colorado,2022-23,2023-05-06,50-64 years,All,All,0.0,26.7,Crude Rate
Colorado,2022-23,2023-04-29,50-64 years,All,All,0.0,26.7,Crude Rate
Colorado,2022-23,2023-04-22,50-64 years,All,All,0.0,26.7,Crude Rate
Colorado,2022-23,2023-04-15,50-64 years,All,All,0.2,26.7,Crude Rate
Colorado,2022-23,2023-04-08,50-64 years,All,All,0.4,26.5,Crude Rate
Colorado,2022-23,2023-04-01,50-64 years,All,All,0.0,26.1,Crude Rate
Colorado,2022-23,2023-03-25,50-64 years,All,All,0.6,26.1,Crude Rate
Colorado,2022-23,2023-03-18,50-64 years,All,All,0.2,25.5,Crude Rate
Colorado,2022-23,2023-03-11,50-64 years,All,All,0.2,25.3,Crude Rate
Colorado,2022-23,2023-03-04,50-64 years,All,All,0.2,25.1,Crude Rate
Colorado,2022-23,2023-02-25,50-64 years,All,All,0.6,24.9,Crude Rate
Colorado,2022-23,2023-02-18,50-64 years,All,All,0.8,24.2,Crude Rate
Colorado,2022-23,2023-02-11,50-64 years,All,All,1.0,23.4,Crude Rate
Colorado,2022-23,2023-02-04,50-64 years,All,All,0.2,22.4,Crude Rate
Colorado,2022-23,2023-01-28,50-64 years,All,All,1.0,22.2,Crude Rate
Colorado,2022-23,2023-01-21,50-64 years,All,All,1.6,21.2,Crude Rate
Colorado,2022-23,2023-01-14,50-64 years,All,All,0.6,19.6,Crude Rate
Colorado,2022-23,2023-01-07,50-64 years,All,All,1.6,19.0,Crude Rate
Colorado,2022-23,2022-12-31,50-64 years,All,All,2.2,17.4,Crude Rate
Colorado,2022-23,2022-12-24,50-64 years,All,All,1.8,15.2,Crude Rate
Colorado,2022-23,2022-12-17,50-64 years,All,All,0.8,13.4,Crude Rate
Colorado,2022-23,2022-12-10,50-64 years,All,All,1.6,12.6,Crude Rate
Colorado,2022-23,2022-12-03,50-64 years,All,All,4.8,11.0,Crude Rate
Colorado,2022-23,2022-11-26,50-64 years,All,All,1.8,6.2,Crude Rate
Colorado,2022-23,2022-11-19,50-64 years,All,All,1.4,4.4,Crude Rate
Colorado,2022-23,2022-11-12,50-64 years,All,All,1.4,3.0,Crude Rate
Colorado,2022-23,2022-11-05,50-64 years,All,All,0.8,1.6,Crude Rate
Colorado,2022-23,2022-10-29,50-64 years,All,All,0.0,0.8,Crude Rate
Colorado,2022-23,2022-10-22,50-64 years,All,All,0.6,0.8,Crude Rate
Colorado,2022-23,2022-10-15,50-64 years,All,All,0.2,0.2,Crude Rate
Colorado,2022-23,2022-10-08,50-64 years,All,All,0.0,0.0,Crude Rate
Colorado,2022-23,2023-09-30,18-49 years,All,All,0.1,8.5,Crude Rate
Colorado,2022-23,2023-09-23,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-09-16,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-09-09,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-09-02,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-08-26,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-08-19,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-08-12,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-08-05,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-07-29,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-07-22,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-07-15,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-07-08,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-07-01,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-06-24,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-06-17,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-06-10,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-06-03,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-05-27,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-05-20,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-05-13,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-05-06,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-04-29,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-04-22,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-04-15,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-04-08,18-49 years,All,All,0.1,8.3,Crude Rate
Colorado,2022-23,2023-04-01,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-03-25,18-49 years,All,All,0.0,8.3,Crude Rate
Colorado,2022-23,2023-03-18,18-49 years,All,All,0.1,8.3,Crude Rate
Colorado,2022-23,2023-03-11,18-49 years,All,All,0.1,8.1,Crude Rate
Colorado,2022-23,2023-03-04,18-49 years,All,All,0.0,8.0,Crude Rate
Colorado,2022-23,2023-02-25,18-49 years,All,All,0.1,8.0,Crude Rate
Colorado,2022-23,2023-02-18,18-49 years,All,All,0.0,7.9,Crude Rate
Colorado,2022-23,2023-02-11,18-49 years,All,All,0.1,7.9,Crude Rate
Colorado,2022-23,2023-02-04,18-49 years,All,All,0.4,7.8,Crude Rate
Colorado,2022-23,2023-01-28,18-49 years,All,All,0.1,7.3,Crude Rate
Colorado,2022-23,2023-01-21,18-49 years,All,All,0.1,7.2,Crude Rate
Colorado,2022-23,2023-01-14,18-49 years,All,All,0.4,7.1,Crude Rate
Colorado,2022-23,2023-01-07,18-49 years,All,All,0.5,6.7,Crude Rate
Colorado,2022-23,2022-12-31,18-49 years,All,All,0.7,6.2,Crude Rate
Colorado,2022-23,2022-12-24,18-49 years,All,All,0.4,5.5,Crude Rate
Colorado,2022-23,2022-12-17,18-49 years,All,All,0.3,5.0,Crude Rate
Colorado,2022-23,2022-12-10,18-49 years,All,All,0.9,4.7,Crude Rate
Colorado,2022-23,2022-12-03,18-49 years,All,All,1.0,3.8,Crude Rate
Colorado,2022-23,2022-11-26,18-49 years,All,All,1.2,2.9,Crude Rate
Colorado,2022-23,2022-11-19,18-49 years,All,All,0.4,1.7,Crude Rate
Colorado,2022-23,2022-11-12,18-49 years,All,All,0.8,1.3,Crude Rate
Colorado,2022-23,2022-11-05,18-49 years,All,All,0.1,0.5,Crude Rate
Colorado,2022-23,2022-10-29,18-49 years,All,All,0.1,0.4,Crude Rate
Colorado,2022-23,2022-10-22,18-49 years,All,All,0.1,0.2,Crude Rate
Colorado,2022-23,2022-10-15,18-49 years,All,All,0.1,0.1,Crude Rate
Colorado,2022-23,2022-10-08,18-49 years,All,All,0.1,0.1,Crude Rate
Colorado,2022-23,2023-09-30,5-17 years,All,All,0.2,39.0,Crude Rate
Colorado,2022-23,2023-09-23,5-17 years,All,All,0.0,38.8,Crude Rate
Colorado,2022-23,2023-09-16,5-17 years,All,All,0.2,38.8,Crude Rate
Colorado,2022-23,2023-09-09,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-09-02,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-08-26,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-08-19,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-08-12,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-08-05,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-07-29,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-07-22,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-07-15,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-07-08,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-07-01,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-06-24,5-17 years,All,All,0.0,38.6,Crude Rate
Colorado,2022-23,2023-06-17,5-17 years,All,All,0.2,38.6,Crude Rate
Colorado,2022-23,2023-06-10,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-06-03,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-05-27,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-05-20,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-05-13,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-05-06,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-04-29,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-04-22,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-04-15,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-04-08,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-04-01,5-17 years,All,All,0.0,38.3,Crude Rate
Colorado,2022-23,2023-03-25,5-17 years,All,All,0.2,38.3,Crude Rate
Colorado,2022-23,2023-03-18,5-17 years,All,All,0.2,38.1,Crude Rate
Colorado,2022-23,2023-03-11,5-17 years,All,All,0.0,37.9,Crude Rate
Colorado,2022-23,2023-03-04,5-17 years,All,All,0.0,37.9,Crude Rate
Colorado,2022-23,2023-02-25,5-17 years,All,All,0.2,37.9,Crude Rate
Colorado,2022-23,2023-02-18,5-17 years,All,All,0.2,37.7,Crude Rate
Colorado,2022-23,2023-02-11,5-17 years,All,All,0.5,37.4,Crude Rate
Colorado,2022-23,2023-02-04,5-17 years,All,All,0.5,37.0,Crude Rate
Colorado,2022-23,2023-01-28,5-17 years,All,All,0.0,36.5,Crude Rate
Colorado,2022-23,2023-01-21,5-17 years,All,All,0.0,36.5,Crude Rate
Colorado,2022-23,2023-01-14,5-17 years,All,All,0.2,36.5,Crude Rate
Colorado,2022-23,2023-01-07,5-17 years,All,All,0.2,36.3,Crude Rate
Colorado,2022-23,2022-12-31,5-17 years,All,All,0.5,36.1,Crude Rate
Colorado,2022-23,2022-12-24,5-17 years,All,All,1.4,35.6,Crude Rate
Colorado,2022-23,2022-12-17,5-17 years,All,All,2.3,34.3,Crude Rate
Colorado,2022-23,2022-12-10,5-17 years,All,All,1.4,32.0,Crude Rate
Colorado,2022-23,2022-12-03,5-17 years,All,All,2.5,30.6,Crude Rate
Colorado,2022-23,2022-11-26,5-17 years,All,All,4.3,28.1,Crude Rate
Colorado,2022-23,2022-11-19,5-17 years,All,All,2.9,23.8,Crude Rate
Colorado,2022-23,2022-11-12,5-17 years,All,All,7.9,20.9,Crude Rate
Colorado,2022-23,2022-11-05,5-17 years,All,All,5.7,12.9,Crude Rate
Colorado,2022-23,2022-10-29,5-17 years,All,All,2.3,7.3,Crude Rate
Colorado,2022-23,2022-10-22,5-17 years,All,All,2.5,5.0,Crude Rate
Colorado,2022-23,2022-10-15,5-17 years,All,All,0.9,2.5,Crude Rate
Colorado,2022-23,2022-10-08,5-17 years,All,All,1.6,1.6,Crude Rate
Colorado,2022-23,2023-09-30,0-4 years,All,All,1.3,1267.3,Crude Rate
Colorado,2022-23,2023-09-23,0-4 years,All,All,1.9,1266.0,Crude Rate
Colorado,2022-23,2023-09-16,0-4 years,All,All,2.6,1264.1,Crude Rate
Colorado,2022-23,2023-09-09,0-4 years,All,All,1.3,1261.5,Crude Rate
Colorado,2022-23,2023-09-02,0-4 years,All,All,0.6,1260.2,Crude Rate
Colorado,2022-23,2023-08-26,0-4 years,All,All,0.0,1259.5,Crude Rate
Colorado,2022-23,2023-08-19,0-4 years,All,All,0.6,1259.5,Crude Rate
Colorado,2022-23,2023-08-12,0-4 years,All,All,2.6,1258.9,Crude Rate
Colorado,2022-23,2023-08-05,0-4 years,All,All,0.6,1256.3,Crude Rate
Colorado,2022-23,2023-07-29,0-4 years,All,All,1.3,1255.7,Crude Rate
Colorado,2022-23,2023-07-22,0-4 years,All,All,0.0,1254.4,Crude Rate
Colorado,2022-23,2023-07-15,0-4 years,All,All,0.0,1254.4,Crude Rate
Colorado,2022-23,2023-07-08,0-4 years,All,All,0.6,1254.4,Crude Rate
Colorado,2022-23,2023-07-01,0-4 years,All,All,0.6,1253.7,Crude Rate
Colorado,2022-23,2023-06-24,0-4 years,All,All,0.0,1253.1,Crude Rate
Colorado,2022-23,2023-06-17,0-4 years,All,All,0.0,1253.1,Crude Rate
Colorado,2022-23,2023-06-10,0-4 years,All,All,0.6,1253.1,Crude Rate
Colorado,2022-23,2023-06-03,0-4 years,All,All,0.0,1252.4,Crude Rate
Colorado,2022-23,2023-05-27,0-4 years,All,All,0.6,1252.4,Crude Rate
Colorado,2022-23,2023-05-20,0-4 years,All,All,0.0,1251.8,Crude Rate
Colorado,2022-23,2023-05-13,0-4 years,All,All,0.6,1251.8,Crude Rate
Colorado,2022-23,2023-05-06,0-4 years,All,All,0.0,1251.1,Crude Rate
Colorado,2022-23,2023-04-29,0-4 years,All,All,1.3,1251.1,Crude Rate
Colorado,2022-23,2023-04-22,0-4 years,All,All,1.9,1249.8,Crude Rate
Colorado,2022-23,2023-04-15,0-4 years,All,All,2.6,1247.9,Crude Rate
Colorado,2022-23,2023-04-08,0-4 years,All,All,3.2,1245.3,Crude Rate
Colorado,2022-23,2023-04-01,0-4 years,All,All,2.6,1242.1,Crude Rate
Colorado,2022-23,2023-03-25,0-4 years,All,All,3.9,1239.5,Crude Rate
Colorado,2022-23,2023-03-18,0-4 years,All,All,1.9,1235.6,Crude Rate
Colorado,2022-23,2023-03-11,0-4 years,All,All,5.2,1233.7,Crude Rate
Colorado,2022-23,2023-03-04,0-4 years,All,All,5.2,1228.5,Crude Rate
Colorado,2022-23,2023-02-25,0-4 years,All,All,8.4,1223.4,Crude Rate
Colorado,2022-23,2023-02-18,0-4 years,All,All,11.6,1214.9,Crude Rate
Colorado,2022-23,2023-02-11,0-4 years,All,All,11.0,1203.3,Crude Rate
Colorado,2022-23,2023-02-04,0-4 years,All,All,10.3,1192.3,Crude Rate
Colorado,2022-23,2023-01-28,0-4 years,All,All,17.4,1182.0,Crude Rate
Colorado,2022-23,2023-01-21,0-4 years,All,All,20.0,1164.5,Crude Rate
Colorado,2022-23,2023-01-14,0-4 years,All,All,17.4,1144.5,Crude Rate
Colorado,2022-23,2023-01-07,0-4 years,All,All,26.5,1127.1,Crude Rate
Colorado,2022-23,2022-12-31,0-4 years,All,All,29.1,1100.6,Crude Rate
Colorado,2022-23,2022-12-24,0-4 years,All,All,33.6,1071.5,Crude Rate
Colorado,2022-23,2022-12-17,0-4 years,All,All,66.6,1037.9,Crude Rate
Colorado,2022-23,2022-12-10,0-4 years,All,All,88.5,971.3,Crude Rate
Colorado,2022-23,2022-12-03,0-4 years,All,All,107.3,882.8,Crude Rate
Colorado,2022-23,2022-11-26,0-4 years,All,All,144.8,775.5,Crude Rate
Colorado,2022-23,2022-11-19,0-4 years,All,All,153.8,630.7,Crude Rate
Colorado,2022-23,2022-11-12,0-4 years,All,All,170.6,476.9,Crude Rate
Colorado,2022-23,2022-11-05,0-4 years,All,All,103.4,306.3,Crude Rate
Colorado,2022-23,2022-10-29,0-4 years,All,All,73.0,202.9,Crude Rate
Colorado,2022-23,2022-10-22,0-4 years,All,All,65.3,129.9,Crude Rate
Colorado,2022-23,2022-10-15,0-4 years,All,All,38.8,64.6,Crude Rate
Colorado,2022-23,2022-10-08,0-4 years,All,All,25.8,25.8,Crude Rate
California,2022-23,2023-09-30,All,All,All,0.3,37.5,Crude Rate
California,2022-23,2023-09-23,All,All,All,0.2,37.2,Crude Rate
California,2022-23,2023-09-16,All,All,All,0.3,37.0,Crude Rate
California,2022-23,2023-09-09,All,All,All,0.2,36.7,Crude Rate
California,2022-23,2023-09-02,All,All,All,0.0,36.5,Crude Rate
California,2022-23,2023-08-26,All,All,All,0.1,36.4,Crude Rate
California,2022-23,2023-08-19,All,All,All,0.0,36.3,Crude Rate
California,2022-23,2023-08-12,All,All,All,0.1,36.3,Crude Rate
California,2022-23,2023-08-05,All,All,All,0.1,36.3,Crude Rate
California,2022-23,2023-07-29,All,All,All,0.1,36.2,Crude Rate
California,2022-23,2023-07-22,All,All,All,0.1,36.2,Crude Rate
California,2022-23,2023-07-15,All,All,All,0.0,36.1,Crude Rate
California,2022-23,2023-07-08,All,All,All,0.1,36.1,Crude Rate
California,2022-23,2023-07-01,All,All,All,0.1,36.1,Crude Rate
California,2022-23,2023-06-24,All,All,All,0.0,36.0,Crude Rate
California,2022-23,2023-06-17,All,All,All,0.0,35.9,Crude Rate
California,2022-23,2023-06-10,All,All,All,0.1,35.9,Crude Rate
California,2022-23,2023-06-03,All,All,All,0.1,35.8,Crude Rate
California,2022-23,2023-05-27,All,All,All,0.1,35.7,Crude Rate
California,2022-23,2023-05-20,All,All,All,0.1,35.6,Crude Rate
California,2022-23,2023-05-13,All,All,All,0.0,35.6,Crude Rate
California,2022-23,2023-05-06,All,All,All,0.1,35.6,Crude Rate
California,2022-23,2023-04-29,All,All,All,0.0,35.4,Crude Rate
California,2022-23,2023-04-22,All,All,All,0.0,35.4,Crude Rate
California,2022-23,2023-04-15,All,All,All,0.1,35.4,Crude Rate
California,2022-23,2023-04-08,All,All,All,0.1,35.3,Crude Rate
California,2022-23,2023-04-01,All,All,All,0.2,35.2,Crude Rate
California,2022-23,2023-03-25,All,All,All,0.3,35.0,Crude Rate
California,2022-23,2023-03-18,All,All,All,0.5,34.8,Crude Rate
California,2022-23,2023-03-11,All,All,All,0.3,34.3,Crude Rate
California,2022-23,2023-03-04,All,All,All,0.3,34.0,Crude Rate
California,2022-23,2023-02-25,All,All,All,0.4,33.7,Crude Rate
California,2022-23,2023-02-18,All,All,All,0.8,33.3,Crude Rate
California,2022-23,2023-02-11,All,All,All,0.8,32.5,Crude Rate
California,2022-23,2023-02-04,All,All,All,0.7,31.7,Crude Rate
California,2022-23,2023-01-28,All,All,All,1.1,31.0,Crude Rate
California,2022-23,2023-01-21,All,All,All,0.6,29.9,Crude Rate
California,2022-23,2023-01-14,All,All,All,1.4,29.3,Crude Rate
California,2022-23,2023-01-07,All,All,All,1.6,27.9,Crude Rate
California,2022-23,2022-12-31,All,All,All,1.8,26.2,Crude Rate
California,2022-23,2022-12-24,All,All,All,2.0,24.4,Crude Rate
California,2022-23,2022-12-17,All,All,All,2.3,22.4,Crude Rate
California,2022-23,2022-12-10,All,All,All,2.9,20.1,Crude Rate
California,2022-23,2022-12-03,All,All,All,3.1,17.2,Crude Rate
California,2022-23,2022-11-26,All,All,All,2.7,14.2,Crude Rate
California,2022-23,2022-11-19,All,All,All,2.7,11.5,Crude Rate
California,2022-23,2022-11-12,All,All,All,3.2,8.8,Crude Rate
California,2022-23,2022-11-05,All,All,All,1.7,5.6,Crude Rate
California,2022-23,2022-10-29,All,All,All,1.2,3.9,Crude Rate
California,2022-23,2022-10-22,All,All,All,1.4,2.8,Crude Rate
California,2022-23,2022-10-15,All,All,All,0.9,1.4,Crude Rate
California,2022-23,2022-10-08,All,All,All,0.4,0.4,Crude Rate
California,2022-23,2023-09-30,All,All,Hispanic,0.5,38.0,Crude Rate
California,2022-23,2023-09-23,All,All,Hispanic,0.2,37.5,Crude Rate
California,2022-23,2023-09-16,All,All,Hispanic,0.6,37.3,Crude Rate
California,2022-23,2023-09-09,All,All,Hispanic,0.6,36.7,Crude Rate
California,2022-23,2023-09-02,All,All,Hispanic,0.1,36.0,Crude Rate
California,2022-23,2023-08-26,All,All,Hispanic,0.4,35.9,Crude Rate
California,2022-23,2023-08-19,All,All,Hispanic,0.0,35.5,Crude Rate
California,2022-23,2023-08-12,All,All,Hispanic,0.0,35.5,Crude Rate
California,2022-23,2023-08-05,All,All,Hispanic,0.0,35.5,Crude Rate
California,2022-23,2023-07-29,All,All,Hispanic,0.0,35.5,Crude Rate
California,2022-23,2023-07-22,All,All,Hispanic,0.2,35.5,Crude Rate
California,2022-23,2023-07-15,All,All,Hispanic,0.0,35.3,Crude Rate
California,2022-23,2023-07-08,All,All,Hispanic,0.1,35.3,Crude Rate
California,2022-23,2023-07-01,All,All,Hispanic,0.0,35.2,Crude Rate
California,2022-23,2023-06-24,All,All,Hispanic,0.0,35.2,Crude Rate
California,2022-23,2023-06-17,All,All,Hispanic,0.0,35.2,Crude Rate
California,2022-23,2023-06-10,All,All,Hispanic,0.2,35.2,Crude Rate
California,2022-23,2023-06-03,All,All,Hispanic,0.2,34.9,Crude Rate
California,2022-23,2023-05-27,All,All,Hispanic,0.0,34.7,Crude Rate
California,2022-23,2023-05-20,All,All,Hispanic,0.0,34.7,Crude Rate
California,2022-23,2023-05-13,All,All,Hispanic,0.0,34.7,Crude Rate
California,2022-23,2023-05-06,All,All,Hispanic,0.2,34.7,Crude Rate
California,2022-23,2023-04-29,All,All,Hispanic,0.0,34.4,Crude Rate
California,2022-23,2023-04-22,All,All,Hispanic,0.1,34.4,Crude Rate
California,2022-23,2023-04-15,All,All,Hispanic,0.1,34.3,Crude Rate
California,2022-23,2023-04-08,All,All,Hispanic,0.2,34.2,Crude Rate
California,2022-23,2023-04-01,All,All,Hispanic,0.1,33.9,Crude Rate
California,2022-23,2023-03-25,All,All,Hispanic,0.4,33.8,Crude Rate
California,2022-23,2023-03-18,All,All,Hispanic,0.6,33.4,Crude Rate
California,2022-23,2023-03-11,All,All,Hispanic,0.2,32.8,Crude Rate
California,2022-23,2023-03-04,All,All,Hispanic,0.4,32.5,Crude Rate
California,2022-23,2023-02-25,All,All,Hispanic,0.5,32.2,Crude Rate
California,2022-23,2023-02-18,All,All,Hispanic,0.2,31.7,Crude Rate
California,2022-23,2023-02-11,All,All,Hispanic,0.7,31.4,Crude Rate
California,2022-23,2023-02-04,All,All,Hispanic,0.4,30.7,Crude Rate
California,2022-23,2023-01-28,All,All,Hispanic,1.1,30.3,Crude Rate
California,2022-23,2023-01-21,All,All,Hispanic,0.7,29.2,Crude Rate
California,2022-23,2023-01-14,All,All,Hispanic,0.6,28.4,Crude Rate
California,2022-23,2023-01-07,All,All,Hispanic,2.1,27.8,Crude Rate
California,2022-23,2022-12-31,All,All,Hispanic,2.9,25.7,Crude Rate
California,2022-23,2022-12-24,All,All,Hispanic,3.1,22.8,Crude Rate
California,2022-23,2022-12-17,All,All,Hispanic,2.6,19.7,Crude Rate
California,2022-23,2022-12-10,All,All,Hispanic,2.6,17.1,Crude Rate
California,2022-23,2022-12-03,All,All,Hispanic,2.4,14.5,Crude Rate
California,2022-23,2022-11-26,All,All,Hispanic,1.7,12.1,Crude Rate
California,2022-23,2022-11-19,All,All,Hispanic,2.6,10.3,Crude Rate
California,2022-23,2022-11-12,All,All,Hispanic,3.4,7.7,Crude Rate
California,2022-23,2022-11-05,All,All,Hispanic,1.1,4.4,Crude Rate
California,2022-23,2022-10-29,All,All,Hispanic,1.1,3.2,Crude Rate
California,2022-23,2022-10-22,All,All,Hispanic,1.2,2.1,Crude Rate
California,2022-23,2022-10-15,All,All,Hispanic,0.6,0.9,Crude Rate
