"Intent or Manner","Age Group","State","Race","Death Count","Population","Crude Rate"
"Legal Intervention","40 to 44","New Hampshire","White","--","76,091","--"
"Legal Intervention","40 to 44","New Hampshire","Black","--","1,918","--"
"Legal Intervention","40 to 44","New Jersey","White","--","409,443","--"
"Legal Intervention","40 to 44","New Jersey","Black","--","95,898","--"
"Legal Intervention","40 to 44","New Mexico","White","--","105,938","--"
"Legal Intervention","40 to 44","New Mexico","Black","--","3,661","--"
"Legal Intervention","40 to 44","New York","White","--","822,923","--"
"Legal Intervention","40 to 44","New York","Black","--","221,353","--"
"Legal Intervention","40 to 44","North Carolina","White","--","462,870","--"
"Legal Intervention","40 to 44","North Carolina","Black","--","149,385","--"
"Legal Intervention","40 to 44","North Dakota","White","--","41,690","--"
"Legal Intervention","40 to 44","North Dakota","Black","--","2,026","--"
"Legal Intervention","40 to 44","Ohio","White","--","587,119","--"
"Legal Intervention","40 to 44","Ohio","Black","--","95,008","--"
"Legal Intervention","40 to 44","Oklahoma","White","--","191,885","--"
"Legal Intervention","40 to 44","Oklahoma","Black","--","20,539","--"
"Legal Intervention","40 to 44","Oregon","White","--","250,165","--"
"Legal Intervention","40 to 44","Oregon","Black","--","7,403","--"
"Legal Intervention","40 to 44","Pennsylvania","White","--","628,906","--"
"Legal Intervention","40 to 44","Pennsylvania","Black","--","96,925","--"
"Legal Intervention","40 to 44","Rhode Island","White","--","54,343","--"
"Legal Intervention","40 to 44","Rhode Island","Black","--","6,762","--"
"Legal Intervention","40 to 44","South Carolina","White","--","220,831","--"
"Legal Intervention","40 to 44","South Carolina","Black","--","86,318","--"
"Legal Intervention","40 to 44","South Dakota","White","--","48,134","--"
"Legal Intervention","40 to 44","South Dakota","Black","--","1,724","--"
"Legal Intervention","40 to 44","Tennessee","White","--","346,131","--"
"Legal Intervention","40 to 44","Tennessee","Black","--","75,108","--"
"Legal Intervention","40 to 44","Texas","White","--","954,951","--"
"Legal Intervention","40 to 44","Texas","Black","--","217,541","--"
"Legal Intervention","40 to 44","Utah","White","--","215,984","--"
"Legal Intervention","40 to 44","Utah","Black","--","3,430","--"
"Legal Intervention","40 to 44","Vermont","White","--","36,638","--"
"Legal Intervention","40 to 44","Vermont","Black","--","700","--"
"Legal Intervention","40 to 44","Virginia","White","--","386,386","--"
"Legal Intervention","40 to 44","Virginia","Black","--","114,657","--"
"Legal Intervention","40 to 44","Washington","White","--","403,069","--"
"Legal Intervention","40 to 44","Washington","Black","--","27,082","--"
"Legal Intervention","40 to 44","West Virginia","White","--","102,094","--"
"Legal Intervention","40 to 44","West Virginia","Black","--","4,386","--"
"Legal Intervention","40 to 44","Wisconsin","White","--","322,977","--"
"Legal Intervention","40 to 44","Wisconsin","Black","--","24,109","--"
"Legal Intervention","40 to 44","Wyoming","White","--","35,587","--"
"Legal Intervention","40 to 44","Wyoming","Black","--","493","--"
"Legal Intervention","45 to 49","Alabama","White","--","205,824","--"
"Legal Intervention","45 to 49","Alabama","Black","--","78,627","--"
"Legal Intervention","45 to 49","Alaska","White","--","27,719","--"
"Legal Intervention","45 to 49","Alaska","Black","--","1,523","--"
"Legal Intervention","45 to 49","Arizona","White","--","341,505","--"
"Legal Intervention","45 to 49","Arizona","Black","--","24,017","--"
"Legal Intervention","45 to 49","Arkansas","White","--","140,195","--"
"Legal Intervention","45 to 49","Arkansas","Black","--","26,568","--"
"Legal Intervention","45 to 49","California","White","--","1,126,310","--"
"Legal Intervention","45 to 49","California","Black","--","97,851","--"
"Legal Intervention","45 to 49","Colorado","White","--","306,377","--"
"Legal Intervention","45 to 49","Colorado","Black","--","16,599","--"
"Legal Intervention","45 to 49","Connecticut","White","--","161,801","--"
"Legal Intervention","45 to 49","Connecticut","Black","--","28,866","--"
"Legal Intervention","45 to 49","Delaware","White","--","35,667","--"
"Legal Intervention","45 to 49","Delaware","Black","--","13,675","--"
"Legal Intervention","45 to 49","District of Columbia","White","--","17,467","--"
"Legal Intervention","45 to 49","District of Columbia","Black","--","15,755","--"
"Legal Intervention","45 to 49","Florida","White","--","725,702","--"
"Legal Intervention","45 to 49","Florida","Black","--","167,035","--"
"Legal Intervention","45 to 49","Georgia","White","--","397,207","--"
"Legal Intervention","45 to 49","Georgia","Black","--","224,111","--"
"Legal Intervention","45 to 49","Hawaii","White","--","20,011","--"
"Legal Intervention","45 to 49","Hawaii","Black","--","1,725","--"
"Legal Intervention","45 to 49","Idaho","White","--","102,986","--"
"Legal Intervention","45 to 49","Idaho","Black","--","909","--"
"Legal Intervention","45 to 49","Illinois","White","--","580,246","--"
"Legal Intervention","45 to 49","Illinois","Black","--","106,348","--"
"Legal Intervention","45 to 49","Indiana","White","--","336,070","--"
"Legal Intervention","45 to 49","Indiana","Black","--","40,054","--"
"Legal Intervention","45 to 49","Iowa","White","--","158,770","--"
"Legal Intervention","45 to 49","Iowa","Black","--","7,406","--"
"Legal Intervention","45 to 49","Kansas","White","--","140,055","--"
"Legal Intervention","45 to 49","Kansas","Black","--","10,062","--"
"Legal Intervention","45 to 49","Kentucky","White","--","236,454","--"
"Legal Intervention","45 to 49","Kentucky","Black","--","22,033","--"
"Legal Intervention","45 to 49","Louisiana","White","--","165,238","--"
"Legal Intervention","45 to 49","Louisiana","Black","--","80,175","--"
"Legal Intervention","45 to 49","Maine","White","--","73,170","--"
"Legal Intervention","45 to 49","Maine","Black","--","1,469","--"
"Legal Intervention","45 to 49","Maryland","White","--","203,756","--"
"Legal Intervention","45 to 49","Maryland","Black","--","119,111","--"
"Legal Intervention","45 to 49","Massachusetts","White","--","315,354","--"
"Legal Intervention","45 to 49","Massachusetts","Black","--","39,510","--"
"Legal Intervention","45 to 49","Michigan","White","--","442,585","--"
"Legal Intervention","45 to 49","Michigan","Black","--","81,299","--"
"Legal Intervention","45 to 49","Minnesota","White","--","266,857","--"
"Legal Intervention","45 to 49","Minnesota","Black","--","24,278","--"
"Legal Intervention","45 to 49","Mississippi","White","--","100,857","--"
"Legal Intervention","45 to 49","Mississippi","Black","--","64,611","--"
"Legal Intervention","45 to 49","Missouri","White","--","288,437","--"
"Legal Intervention","45 to 49","Missouri","Black","--","39,558","--"
"Legal Intervention","45 to 49","Montana","White","--","55,056","--"
"Legal Intervention","45 to 49","Montana","Black","--","351","--"
"Legal Intervention","45 to 49","Nebraska","White","--","96,335","--"
"Legal Intervention","45 to 49","Nebraska","Black","--","5,653","--"
"Legal Intervention","45 to 49","Nevada","White","--","140,638","--"
"Legal Intervention","45 to 49","Nevada","Black","--","19,679","--"
"Legal Intervention","45 to 49","New Hampshire","White","--","71,477","--"
"Legal Intervention","45 to 49","New Hampshire","Black","--","1,994","--"
"Legal Intervention","45 to 49","New Jersey","White","--","391,916","--"
"Legal Intervention","45 to 49","New Jersey","Black","--","89,125","--"
"Legal Intervention","45 to 49","New Mexico","White","--","94,307","--"
"Legal Intervention","45 to 49","New Mexico","Black","--","3,320","--"
"Legal Intervention","45 to 49","New York","White","--","768,635","--"
"Legal Intervention","45 to 49","New York","Black","--","206,239","--"
"Legal Intervention","45 to 49","North Carolina","White","--","452,835","--"
"Legal Intervention","45 to 49","North Carolina","Black","--","141,431","--"
"Legal Intervention","45 to 49","North Dakota","White","--","34,233","--"
"Legal Intervention","45 to 49","North Dakota","Black","--","1,345","--"
"Legal Intervention","45 to 49","Ohio","White","--","546,108","--"
"Legal Intervention","45 to 49","Ohio","Black","--","84,086","--"
"Legal Intervention","45 to 49","Oklahoma","White","--","170,901","--"
"Legal Intervention","45 to 49","Oklahoma","Black","--","17,298","--"
"Legal Intervention","45 to 49","Oregon","White","--","222,212","--"
"Legal Intervention","45 to 49","Oregon","Black","--","6,117","--"
"Legal Intervention","45 to 49","Pennsylvania","White","--","584,822","--"
"Legal Intervention","45 to 49","Pennsylvania","Black","--","84,961","--"
"Legal Intervention","45 to 49","Rhode Island","White","--","50,181","--"
"Legal Intervention","45 to 49","Rhode Island","Black","--","5,682","--"
"Legal Intervention","45 to 49","South Carolina","White","--","211,211","--"
"Legal Intervention","45 to 49","South Carolina","Black","--","78,354","--"
"Legal Intervention","45 to 49","South Dakota","White","--","41,160","--"
"Legal Intervention","45 to 49","South Dakota","Black","--","1,125","--"
"Legal Intervention","45 to 49","Tennessee","White","--","331,755","--"
"Legal Intervention","45 to 49","Tennessee","Black","--","67,405","--"
"Legal Intervention","45 to 49","Texas","White","--","874,019","--"
"Legal Intervention","45 to 49","Texas","Black","--","187,580","--"
"Legal Intervention","45 to 49","Utah","White","--","181,177","--"
"Legal Intervention","45 to 49","Utah","Black","--","2,714","--"
"Legal Intervention","45 to 49","Vermont","White","--","33,622","--"
"Legal Intervention","45 to 49","Vermont","Black","--","557","--"
"Legal Intervention","45 to 49","Virginia","White","--","354,190","--"
"Legal Intervention","45 to 49","Virginia","Black","--","100,195","--"
"Legal Intervention","45 to 49","Washington","White","--","352,332","--"
"Legal Intervention","45 to 49","Washington","Black","--","21,870","--"
"Legal Intervention","45 to 49","West Virginia","White","--","100,664","--"
"Legal Intervention","45 to 49","West Virginia","Black","--","3,771","--"
"Legal Intervention","45 to 49","Wisconsin","White","--","289,875","--"
"Legal Intervention","45 to 49","Wisconsin","Black","--","20,518","--"
"Legal Intervention","45 to 49","Wyoming","White","--","30,461","--"
"Legal Intervention","45 to 49","Wyoming","Black","--","385","--"
"Legal Intervention","50 to 54","Alabama","White","--","230,160","--"
"Legal Intervention","50 to 54","Alabama","Black","--","79,545","--"
"Legal Intervention","50 to 54","Alaska","White","--","29,697","--"
"Legal Intervention","50 to 54","Alaska","Black","--","1,458","--"
"Legal Intervention","50 to 54","Arizona","White","--","362,586","--"
"Legal Intervention","50 to 54","Arizona","Black","--","22,930","--"
"Legal Intervention","50 to 54","Arkansas","White","--","149,736","--"
"Legal Intervention","50 to 54","Arkansas","Black","--","25,758","--"
"Legal Intervention","50 to 54","California","White","--","1,196,778","--"
"Legal Intervention","50 to 54","California","Black","--","104,593","--"
"Legal Intervention","50 to 54","Colorado","White","--","313,108","--"
"Legal Intervention","50 to 54","Colorado","Black","--","15,986","--"
"Legal Intervention","50 to 54","Connecticut","White","--","193,941","--"
"Legal Intervention","50 to 54","Connecticut","Black","--","29,910","--"
"Legal Intervention","50 to 54","Delaware","White","--","42,249","--"
"Legal Intervention","50 to 54","Delaware","Black","--","15,385","--"
"Legal Intervention","50 to 54","District of Columbia","White","--","15,556","--"
"Legal Intervention","50 to 54","District of Columbia","Black","--","16,853","--"
"Legal Intervention","50 to 54","Florida","White","--","797,159","--"
"Legal Intervention","50 to 54","Florida","Black","--","163,423","--"
"Legal Intervention","50 to 54","Georgia","White","--","440,630","--"
"Legal Intervention","50 to 54","Georgia","Black","--","228,504","--"
"Legal Intervention","50 to 54","Hawaii","White","--","20,450","--"
"Legal Intervention","50 to 54","Hawaii","Black","--","1,610","--"
"Legal Intervention","50 to 54","Idaho","White","--","102,571","--"
"Legal Intervention","50 to 54","Idaho","Black","--","811","--"
"Legal Intervention","50 to 54","Illinois","White","--","618,434","--"
"Legal Intervention","50 to 54","Illinois","Black","--","112,423","--"
"Legal Intervention","50 to 54","Indiana","White","--","363,088","--"
"Legal Intervention","50 to 54","Indiana","Black","--","39,279","--"
"Legal Intervention","50 to 54","Iowa","White","--","170,256","--"
"Legal Intervention","50 to 54","Iowa","Black","--","6,451","--"
"Legal Intervention","50 to 54","Kansas","White","--","145,023","--"
"Legal Intervention","50 to 54","Kansas","Black","--","9,442","--"
"Legal Intervention","50 to 54","Kentucky","White","--","255,821","--"
"Legal Intervention","50 to 54","Kentucky","Black","--","22,112","--"
"Legal Intervention","50 to 54","Louisiana","White","--","178,722","--"
"Legal Intervention","50 to 54","Louisiana","Black","--","79,954","--"
"Legal Intervention","50 to 54","Maine","White","--","86,303","--"
"Legal Intervention","50 to 54","Maine","Black","--","1,313","--"
"Legal Intervention","50 to 54","Maryland","White","--","230,643","--"
"Legal Intervention","50 to 54","Maryland","Black","--","132,217","--"
"Legal Intervention","50 to 54","Massachusetts","White","--","370,307","--"
"Legal Intervention","50 to 54","Massachusetts","Black","--","38,906","--"
"Legal Intervention","50 to 54","Michigan","White","--","511,545","--"
"Legal Intervention","50 to 54","Michigan","Black","--","88,964","--"
"Legal Intervention","50 to 54","Minnesota","White","--","293,405","--"
"Legal Intervention","50 to 54","Minnesota","Black","--","21,647","--"
"Legal Intervention","50 to 54","Mississippi","White","--","111,490","--"
"Legal Intervention","50 to 54","Mississippi","Black","--","64,850","--"
"Legal Intervention","50 to 54","Missouri","White","--","312,767","--"
"Legal Intervention","50 to 54","Missouri","Black","--","40,921","--"
