,,,≥ 15 and < 25 Years,10 or fewer,2008
,,,≥ 25 and < 45 Years,32,4181
,,,≥ 45 and < 65 Years,17,3541
,,,65 Years or more,10 or fewer,3792
,,,No value,10 or fewer,10 or fewer
,,,Total,55,16977
,,North Dakota,Less than 15 Years,10 or fewer,1661
,,,≥ 15 and < 25 Years,10 or fewer,1687
,,,≥ 25 and < 45 Years,10 or fewer,3993
,,,≥ 45 and < 65 Years,10 or fewer,3082
,,,65 Years or more,10 or fewer,3267
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,13690
,,Utah,Less than 15 Years,10 or fewer,281
,,,≥ 15 and < 25 Years,10 or fewer,934
,,,≥ 25 and < 45 Years,10 or fewer,2435
,,,≥ 45 and < 65 Years,10 or fewer,1823
,,,65 Years or more,10 or fewer,1385
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6858
,,Vermont,Less than 15 Years,10 or fewer,943
,,,≥ 15 and < 25 Years,10 or fewer,1140
,,,≥ 25 and < 45 Years,10 or fewer,2627
,,,≥ 45 and < 65 Years,10 or fewer,2570
,,,65 Years or more,10 or fewer,3207
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,10487
,,Montana,Less than 15 Years,10 or fewer,839
,,,≥ 15 and < 25 Years,10 or fewer,887
,,,≥ 25 and < 45 Years,10 or fewer,1774
,,,≥ 45 and < 65 Years,10 or fewer,1366
,,,65 Years or more,10 or fewer,1775
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6641
,,New Hampshire,Less than 15 Years,10 or fewer,753
,,,≥ 15 and < 25 Years,10 or fewer,851
,,,≥ 25 and < 45 Years,10 or fewer,1867
,,,≥ 45 and < 65 Years,10 or fewer,2057
,,,65 Years or more,10 or fewer,2903
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8431
,,New Mexico,Less than 15 Years,10 or fewer,551
,,,≥ 15 and < 25 Years,10 or fewer,859
,,,≥ 25 and < 45 Years,10 or fewer,2451
,,,≥ 45 and < 65 Years,10 or fewer,2190
,,,65 Years or more,10 or fewer,2173
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8224
,,South Dakota,Less than 15 Years,10 or fewer,1048
,,,≥ 15 and < 25 Years,10 or fewer,847
,,,≥ 25 and < 45 Years,10 or fewer,1824
,,,≥ 45 and < 65 Years,10 or fewer,1632
,,,65 Years or more,10 or fewer,1997
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7348
,,Wyoming,Less than 15 Years,10 or fewer,580
,,,≥ 15 and < 25 Years,10 or fewer,653
,,,≥ 25 and < 45 Years,10 or fewer,1303
,,,≥ 45 and < 65 Years,10 or fewer,1073
,,,65 Years or more,10 or fewer,1363
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,4972
,,District of Columbia,Less than 15 Years,10 or fewer,190
,,,≥ 15 and < 25 Years,10 or fewer,237
,,,≥ 25 and < 45 Years,10 or fewer,1001
,,,≥ 45 and < 65 Years,10 or fewer,502
,,,65 Years or more,10 or fewer,320
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2250
,,Puerto Rico,Less than 15 Years,10 or fewer,73
,,,≥ 15 and < 25 Years,10 or fewer,70
,,,≥ 25 and < 45 Years,10 or fewer,116
,,,≥ 45 and < 65 Years,10 or fewer,143
,,,65 Years or more,10 or fewer,162
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,564
,,Alaska,Less than 15 Years,10 or fewer,21
,,,≥ 15 and < 25 Years,10 or fewer,33
,,,≥ 25 and < 45 Years,10 or fewer,58
,,,≥ 45 and < 65 Years,10 or fewer,58
,,,65 Years or more,10 or fewer,53
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,223
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,12
,,,≥ 45 and < 65 Years,10 or fewer,20
,,,65 Years or more,10 or fewer,42
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,85
,,None of the above,Less than 15 Years,10 or fewer,7031
,,,≥ 15 and < 25 Years,10 or fewer,7160
,,,≥ 25 and < 45 Years,69,17586
,,,≥ 45 and < 65 Years,32,13248
,,,65 Years or more,10 or fewer,10879
,,,No value,10 or fewer,10 or fewer
,,,Total,119,55906
,,Total,Less than 15 Years,38,500453
,,,≥ 15 and < 25 Years,417,451999
,,,≥ 25 and < 45 Years,2489,1071654
,,,≥ 45 and < 65 Years,1351,958248
,,,65 Years or more,369,985275
,,,No value,10 or fewer,20
,,,Total,4664,3967649
,Aug,Texas,Less than 15 Years,10 or fewer,56913
,,,≥ 15 and < 25 Years,26,40110
,,,≥ 25 and < 45 Years,59,86525
,,,≥ 45 and < 65 Years,29,74131
,,,65 Years or more,16,69855
,,,No value,10 or fewer,10 or fewer
,,,Total,133,327534
,,Florida,Less than 15 Years,10 or fewer,56176
,,,≥ 15 and < 25 Years,33,39032
,,,≥ 25 and < 45 Years,163,92273
,,,≥ 45 and < 65 Years,114,79711
,,,65 Years or more,35,83849
,,,No value,10 or fewer,10 or fewer
,,,Total,347,351041
,,Ohio,Less than 15 Years,10 or fewer,37492
,,,≥ 15 and < 25 Years,25,39613
,,,≥ 25 and < 45 Years,236,91589
,,,≥ 45 and < 65 Years,105,80404
,,,65 Years or more,22,80918
,,,No value,10 or fewer,10 or fewer
,,,Total,389,330017
,,Pennsylvania,Less than 15 Years,10 or fewer,21034
,,,≥ 15 and < 25 Years,13,23935
,,,≥ 25 and < 45 Years,110,59842
,,,≥ 45 and < 65 Years,79,56556
,,,65 Years or more,20,64132
,,,No value,10 or fewer,10 or fewer
,,,Total,224,225499
,,North Carolina,Less than 15 Years,10 or fewer,21929
,,,≥ 15 and < 25 Years,30,22848
,,,≥ 25 and < 45 Years,164,54199
,,,≥ 45 and < 65 Years,67,47871
,,,65 Years or more,20,49210
,,,No value,10 or fewer,10 or fewer
,,,Total,283,196058
,,New York,Less than 15 Years,10 or fewer,18135
,,,≥ 15 and < 25 Years,12,21252
,,,≥ 25 and < 45 Years,109,54118
,,,≥ 45 and < 65 Years,89,48520
,,,65 Years or more,14,51571
,,,No value,10 or fewer,10 or fewer
,,,Total,225,193596
,,Virginia,Less than 15 Years,10 or fewer,20860
,,,≥ 15 and < 25 Years,28,21574
,,,≥ 25 and < 45 Years,102,52760
,,,≥ 45 and < 65 Years,96,45834
,,,65 Years or more,26,47356
,,,No value,10 or fewer,10 or fewer
,,,Total,255,188385
,,Michigan,Less than 15 Years,10 or fewer,14952
,,,≥ 15 and < 25 Years,10 or fewer,16257
,,,≥ 25 and < 45 Years,63,38235
,,,≥ 45 and < 65 Years,42,35165
,,,65 Years or more,24,38711
,,,No value,10 or fewer,10 or fewer
,,,Total,135,143320
,,California,Less than 15 Years,10 or fewer,19151
,,,≥ 15 and < 25 Years,18,16105
,,,≥ 25 and < 45 Years,114,39823
,,,≥ 45 and < 65 Years,50,35405
,,,65 Years or more,13,35420
,,,No value,10 or fewer,10 or fewer
,,,Total,196,145904
,,Illinois,Less than 15 Years,10 or fewer,22744
,,,≥ 15 and < 25 Years,12,18427
,,,≥ 25 and < 45 Years,72,39398
,,,≥ 45 and < 65 Years,55,36872
,,,65 Years or more,25,42205
,,,No value,10 or fewer,10 or fewer
,,,Total,164,159646
,,Georgia,Less than 15 Years,10 or fewer,29936
,,,≥ 15 and < 25 Years,12,17386
,,,≥ 25 and < 45 Years,77,37398
,,,≥ 45 and < 65 Years,55,33329
,,,65 Years or more,16,27970
,,,No value,10 or fewer,10 or fewer
,,,Total,160,146019
,,South Carolina,Less than 15 Years,10 or fewer,16897
,,,≥ 15 and < 25 Years,20,15552
,,,≥ 25 and < 45 Years,79,35059
,,,≥ 45 and < 65 Years,60,31795
,,,65 Years or more,14,30488
,,,No value,10 or fewer,10 or fewer
,,,Total,173,129791
,,New Jersey,Less than 15 Years,10 or fewer,10712
,,,≥ 15 and < 25 Years,10 or fewer,10288
,,,≥ 25 and < 45 Years,44,25186
,,,≥ 45 and < 65 Years,48,23261
,,,65 Years or more,18,24427
,,,No value,10 or fewer,10 or fewer
,,,Total,119,93874
,,Colorado,Less than 15 Years,10 or fewer,19394
,,,≥ 15 and < 25 Years,10 or fewer,12513
,,,≥ 25 and < 45 Years,56,24205
,,,≥ 45 and < 65 Years,25,17276
,,,65 Years or more,10 or fewer,16546
,,,No value,10 or fewer,10 or fewer
,,,Total,96,89934
,,Connecticut,Less than 15 Years,10 or fewer,10268
,,,≥ 15 and < 25 Years,10 or fewer,9332
,,,≥ 25 and < 45 Years,39,22780
,,,≥ 45 and < 65 Years,33,22036
,,,65 Years or more,10 or fewer,23517
,,,No value,10 or fewer,10 or fewer
,,,Total,79,87933
,,Massachusetts,Less than 15 Years,10 or fewer,8235
,,,≥ 15 and < 25 Years,11,8420
,,,≥ 25 and < 45 Years,74,20850
,,,≥ 45 and < 65 Years,38,18392
,,,65 Years or more,10 or fewer,19594
,,,No value,10 or fewer,10 or fewer
,,,Total,127,75491
,,Indiana,Less than 15 Years,10 or fewer,11721
,,,≥ 15 and < 25 Years,18,11188
,,,≥ 25 and < 45 Years,98,25026
,,,≥ 45 and < 65 Years,34,22248
,,,65 Years or more,10 or fewer,21419
,,,No value,10 or fewer,10 or fewer
,,,Total,159,91602
,,Louisiana,Less than 15 Years,10 or fewer,13118
,,,≥ 15 and < 25 Years,10 or fewer,10248
,,,≥ 25 and < 45 Years,61,21928
,,,≥ 45 and < 65 Years,26,18438
,,,65 Years or more,10 or fewer,16347
,,,No value,10 or fewer,10 or fewer
,,,Total,100,80079
,,Mississippi,Less than 15 Years,10 or fewer,10464
,,,≥ 15 and < 25 Years,10 or fewer,8281
,,,≥ 25 and < 45 Years,20,17325
,,,≥ 45 and < 65 Years,13,16074
,,,65 Years or more,10 or fewer,15223
,,,No value,10 or fewer,10 or fewer
,,,Total,44,67367
,,Tennessee,Less than 15 Years,10 or fewer,8188
,,,≥ 15 and < 25 Years,10 or fewer,5835
,,,≥ 25 and < 45 Years,23,11971
,,,≥ 45 and < 65 Years,10 or fewer,11384
,,,65 Years or more,10 or fewer,11207
,,,No value,10 or fewer,10 or fewer
,,,Total,37,48585
,,Wisconsin,Less than 15 Years,10 or fewer,10415
,,,≥ 15 and < 25 Years,10 or fewer,8383
,,,≥ 25 and < 45 Years,22,18528
,,,≥ 45 and < 65 Years,12,17434
,,,65 Years or more,10 or fewer,19173
,,,No value,10 or fewer,10 or fewer
,,,Total,43,73933
,,Minnesota,Less than 15 Years,10 or fewer,8752
,,,≥ 15 and < 25 Years,12,8685
,,,≥ 25 and < 45 Years,61,20274
,,,≥ 45 and < 65 Years,23,17357
,,,65 Years or more,10 or fewer,20557
,,,No value,10 or fewer,10 or fewer
,,,Total,101,75625
,,Kentucky,Less than 15 Years,10 or fewer,12508
,,,≥ 15 and < 25 Years,10 or fewer,8111
,,,≥ 25 and < 45 Years,52,17043
,,,≥ 45 and < 65 Years,33,17031
,,,65 Years or more,10 or fewer,17340
,,,No value,10 or fewer,10 or fewer
,,,Total,100,72033
,,Maryland,Less than 15 Years,10 or fewer,6702
,,,≥ 15 and < 25 Years,10 or fewer,7276
,,,≥ 25 and < 45 Years,54,18545
,,,≥ 45 and < 65 Years,31,16593
,,,65 Years or more,12,16928
,,,No value,10 or fewer,10 or fewer
,,,Total,109,66046
,,Oregon,Less than 15 Years,10 or fewer,5408
,,,≥ 15 and < 25 Years,11,4879
,,,≥ 25 and < 45 Years,68,11782
,,,≥ 45 and < 65 Years,27,10187
,,,65 Years or more,10 or fewer,11898
,,,No value,10 or fewer,10 or fewer
,,,Total,113,44154
,,Iowa,Less than 15 Years,10 or fewer,5365
,,,≥ 15 and < 25 Years,10 or fewer,4185
,,,≥ 25 and < 45 Years,14,9228
,,,≥ 45 and < 65 Years,10 or fewer,8460
,,,65 Years or more,10 or fewer,9582
,,,No value,10 or fewer,10 or fewer
,,,Total,24,36820
,,Oklahoma,Less than 15 Years,10 or fewer,7419
,,,≥ 15 and < 25 Years,10 or fewer,4635
,,,≥ 25 and < 45 Years,26,10826
,,,≥ 45 and < 65 Years,10 or fewer,9875
,,,65 Years or more,10 or fewer,9168
,,,No value,10 or fewer,10 or fewer
,,,Total,44,41923
,,West Virginia,Less than 15 Years,10 or fewer,3440
,,,≥ 15 and < 25 Years,10 or fewer,3774
,,,≥ 25 and < 45 Years,10 or fewer,8169
,,,≥ 45 and < 65 Years,10 or fewer,8803
,,,65 Years or more,10 or fewer,9294
,,,No value,10 or fewer,10 or fewer
,,,Total,16,33480
,,Arizona,Less than 15 Years,10 or fewer,3487
,,,≥ 15 and < 25 Years,10 or fewer,3123
,,,≥ 25 and < 45 Years,25,7844
,,,≥ 45 and < 65 Years,10 or fewer,7528
,,,65 Years or more,10 or fewer,9175
,,,No value,10 or fewer,10 or fewer
,,,Total,31,31157
,,Arkansas,Less than 15 Years,10 or fewer,8464
,,,≥ 15 and < 25 Years,10 or fewer,4391
,,,≥ 25 and < 45 Years,14,8666
,,,≥ 45 and < 65 Years,10 or fewer,7705
,,,65 Years or more,10 or fewer,6991
,,,No value,10 or fewer,10 or fewer
,,,Total,27,36217
,,Washington,Less than 15 Years,10 or fewer,3469
,,,≥ 15 and < 25 Years,10 or fewer,3476
,,,≥ 25 and < 45 Years,37,9236
,,,≥ 45 and < 65 Years,16,7802
,,,65 Years or more,10 or fewer,9489
,,,No value,10 or fewer,10 or fewer
,,,Total,62,33472
,,Idaho,Less than 15 Years,10 or fewer,3307
,,,≥ 15 and < 25 Years,10 or fewer,3463
,,,≥ 25 and < 45 Years,14,7398
,,,≥ 45 and < 65 Years,10 or fewer,6631
,,,65 Years or more,10 or fewer,7767
,,,No value,10 or fewer,10 or fewer
,,,Total,20,28566
,,Kansas,Less than 15 Years,10 or fewer,2120
,,,≥ 15 and < 25 Years,10 or fewer,2826
,,,≥ 25 and < 45 Years,10 or fewer,6713
,,,≥ 45 and < 65 Years,10 or fewer,6024
,,,65 Years or more,10 or fewer,6954
,,,No value,10 or fewer,10 or fewer
,,,Total,16,24637
,,Hawaii,Less than 15 Years,10 or fewer,3840
,,,≥ 15 and < 25 Years,10 or fewer,2274
,,,≥ 25 and < 45 Years,11,5926
,,,≥ 45 and < 65 Years,10 or fewer,5869
,,,65 Years or more,10 or fewer,6927
,,,No value,10 or fewer,10 or fewer
,,,Total,28,24836
,,Missouri,Less than 15 Years,10 or fewer,1644
,,,≥ 15 and < 25 Years,10 or fewer,3015
,,,≥ 25 and < 45 Years,21,7101
,,,≥ 45 and < 65 Years,10 or fewer,6900
,,,65 Years or more,10 or fewer,7517
,,,No value,10 or fewer,10 or fewer
,,,Total,37,26177
,,Nebraska,Less than 15 Years,10 or fewer,2426
,,,≥ 15 and < 25 Years,10 or fewer,3138
,,,≥ 25 and < 45 Years,10 or fewer,6732
,,,≥ 45 and < 65 Years,10 or fewer,5496
,,,65 Years or more,10 or fewer,5551
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,23343
,,Maine,Less than 15 Years,10 or fewer,1995
,,,≥ 15 and < 25 Years,10 or fewer,2231
,,,≥ 25 and < 45 Years,13,5630
,,,≥ 45 and < 65 Years,10 or fewer,5898
,,,65 Years or more,10 or fewer,7803
,,,No value,10 or fewer,10 or fewer
,,,Total,27,23557
,,Nevada,Less than 15 Years,10 or fewer,2963
,,,≥ 15 and < 25 Years,10 or fewer,2321
,,,≥ 25 and < 45 Years,15,5574
,,,≥ 45 and < 65 Years,10 or fewer,4888
,,,65 Years or more,10 or fewer,3929
,,,No value,10 or fewer,10 or fewer
,,,Total,27,19675
,,Rhode Island,Less than 15 Years,10 or fewer,3091
,,,≥ 15 and < 25 Years,10 or fewer,1843
,,,≥ 25 and < 45 Years,10 or fewer,4045
,,,≥ 45 and < 65 Years,10 or fewer,4447
,,,65 Years or more,10 or fewer,5337
,,,No value,10 or fewer,10 or fewer
,,,Total,13,18763
,,Alabama,Less than 15 Years,10 or fewer,2065
,,,≥ 15 and < 25 Years,10 or fewer,2164
,,,≥ 25 and < 45 Years,10 or fewer,5226
,,,≥ 45 and < 65 Years,10 or fewer,5136
,,,65 Years or more,10 or fewer,5077
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19668
,,Delaware,Less than 15 Years,10 or fewer,3534
,,,≥ 15 and < 25 Years,10 or fewer,2089
,,,≥ 25 and < 45 Years,18,4471
,,,≥ 45 and < 65 Years,11,3700
,,,65 Years or more,10 or fewer,3867
,,,No value,10 or fewer,10 or fewer
,,,Total,31,17661
,,North Dakota,Less than 15 Years,10 or fewer,1692
,,,≥ 15 and < 25 Years,10 or fewer,1760
,,,≥ 25 and < 45 Years,10 or fewer,4193
,,,≥ 45 and < 65 Years,10 or fewer,3166
,,,65 Years or more,10 or fewer,3266
,,,No value,10 or fewer,10 or fewer
,,,Total,12,14077
,,Utah,Less than 15 Years,10 or fewer,259
,,,≥ 15 and < 25 Years,10 or fewer,885
,,,≥ 25 and < 45 Years,10 or fewer,2447
,,,≥ 45 and < 65 Years,10 or fewer,1780
,,,65 Years or more,10 or fewer,1316
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6687
,,Vermont,Less than 15 Years,10 or fewer,821
,,,≥ 15 and < 25 Years,10 or fewer,1022
,,,≥ 25 and < 45 Years,10 or fewer,2508
,,,≥ 45 and < 65 Years,10 or fewer,2580
,,,65 Years or more,10 or fewer,3235
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,10166
,,Montana,Less than 15 Years,10 or fewer,800
,,,≥ 15 and < 25 Years,10 or fewer,822
,,,≥ 25 and < 45 Years,10 or fewer,1631
,,,≥ 45 and < 65 Years,10 or fewer,1407
,,,65 Years or more,10 or fewer,1652
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6312
,,New Hampshire,Less than 15 Years,10 or fewer,701
,,,≥ 15 and < 25 Years,10 or fewer,879
,,,≥ 25 and < 45 Years,10 or fewer,1816
,,,≥ 45 and < 65 Years,10 or fewer,2051
,,,65 Years or more,10 or fewer,2882
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8329
,,New Mexico,Less than 15 Years,10 or fewer,709
,,,≥ 15 and < 25 Years,10 or fewer,873
,,,≥ 25 and < 45 Years,10 or fewer,2503
,,,≥ 45 and < 65 Years,10 or fewer,2020
,,,65 Years or more,10 or fewer,2206
,,,No value,10 or fewer,10 or fewer
,,,Total,13,8311
,,South Dakota,Less than 15 Years,10 or fewer,1067
,,,≥ 15 and < 25 Years,10 or fewer,868
,,,≥ 25 and < 45 Years,10 or fewer,1874
,,,≥ 45 and < 65 Years,10 or fewer,1651
,,,65 Years or more,10 or fewer,1956
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7416
,,Wyoming,Less than 15 Years,10 or fewer,577
,,,≥ 15 and < 25 Years,10 or fewer,661
,,,≥ 25 and < 45 Years,10 or fewer,1302
,,,≥ 45 and < 65 Years,10 or fewer,1130
,,,65 Years or more,10 or fewer,1452
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5123
,,District of Columbia,Less than 15 Years,10 or fewer,152
,,,≥ 15 and < 25 Years,10 or fewer,224
,,,≥ 25 and < 45 Years,10 or fewer,1008
,,,≥ 45 and < 65 Years,10 or fewer,506
,,,65 Years or more,10 or fewer,322
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2212
,,Puerto Rico,Less than 15 Years,10 or fewer,45
,,,≥ 15 and < 25 Years,10 or fewer,28
,,,≥ 25 and < 45 Years,10 or fewer,68
,,,≥ 45 and < 65 Years,10 or fewer,115
,,,65 Years or more,10 or fewer,119
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,375
,,Alaska,Less than 15 Years,10 or fewer,25
,,,≥ 15 and < 25 Years,10 or fewer,19
,,,≥ 25 and < 45 Years,10 or fewer,62
,,,≥ 45 and < 65 Years,10 or fewer,46
,,,65 Years or more,10 or fewer,46
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,198
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,24
,,,65 Years or more,10 or fewer,46
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,84
,,None of the above,Less than 15 Years,10 or fewer,7233
,,,≥ 15 and < 25 Years,11,7262
,,,≥ 25 and < 45 Years,84,17538
,,,≥ 45 and < 65 Years,31,13439
,,,65 Years or more,20,10727
,,,No value,10 or fewer,10 or fewer
,,,Total,147,56199
,,Total,Less than 15 Years,29,544814
,,,≥ 15 and < 25 Years,401,469787
,,,≥ 25 and < 45 Years,2381,1086405
,,,≥ 45 and < 65 Years,1340,968381
,,,65 Years or more,388,999514
,,,No value,10 or fewer,10 or fewer
,,,Total,4539,4068907
,Sep,Texas,Less than 15 Years,10 or fewer,64757
,,,≥ 15 and < 25 Years,22,40104
,,,≥ 25 and < 45 Years,70,82087
,,,≥ 45 and < 65 Years,30,69931
,,,65 Years or more,13,66929
,,,No value,10 or fewer,10 or fewer
,,,Total,136,323809
,,Florida,Less than 15 Years,10 or fewer,63851
,,,≥ 15 and < 25 Years,14,39577
,,,≥ 25 and < 45 Years,192,87752
,,,≥ 45 and < 65 Years,104,76389
,,,65 Years or more,33,81115
,,,No value,10 or fewer,10 or fewer
,,,Total,346,348684
,,Ohio,Less than 15 Years,10 or fewer,45400
,,,≥ 15 and < 25 Years,25,41132
,,,≥ 25 and < 45 Years,219,88884
,,,≥ 45 and < 65 Years,90,78197
,,,65 Years or more,23,80120
,,,No value,10 or fewer,10 or fewer
,,,Total,358,333733
,,Pennsylvania,Less than 15 Years,10 or fewer,24637
,,,≥ 15 and < 25 Years,20,24709
,,,≥ 25 and < 45 Years,107,56623
,,,≥ 45 and < 65 Years,79,52801
,,,65 Years or more,14,62198
,,,No value,10 or fewer,10 or fewer
,,,Total,220,220968
,,North Carolina,Less than 15 Years,10 or fewer,27277
,,,≥ 15 and < 25 Years,36,23695
,,,≥ 25 and < 45 Years,144,52160
,,,≥ 45 and < 65 Years,66,46283
,,,65 Years or more,14,48214
,,,No value,10 or fewer,10 or fewer
,,,Total,261,197630
,,New York,Less than 15 Years,10 or fewer,20539
,,,≥ 15 and < 25 Years,11,22726
,,,≥ 25 and < 45 Years,96,51315
,,,≥ 45 and < 65 Years,65,45721
,,,65 Years or more,13,48821
,,,No value,10 or fewer,10 or fewer
,,,Total,185,189122
,,Virginia,Less than 15 Years,10 or fewer,25131
,,,≥ 15 and < 25 Years,25,22278
,,,≥ 25 and < 45 Years,96,50425
,,,≥ 45 and < 65 Years,77,44065
,,,65 Years or more,21,45900
,,,No value,10 or fewer,10 or fewer
,,,Total,220,187799
,,Michigan,Less than 15 Years,10 or fewer,18473
,,,≥ 15 and < 25 Years,10 or fewer,16808
,,,≥ 25 and < 45 Years,52,36907
,,,≥ 45 and < 65 Years,59,33774
,,,65 Years or more,22,37925
,,,No value,10 or fewer,10 or fewer
,,,Total,140,143887
,,California,Less than 15 Years,10 or fewer,20718
,,,≥ 15 and < 25 Years,12,16194
,,,≥ 25 and < 45 Years,110,38883
,,,≥ 45 and < 65 Years,54,34430
,,,65 Years or more,19,34559
,,,No value,10 or fewer,10 or fewer
,,,Total,195,144784
,,Illinois,Less than 15 Years,10 or fewer,27012
,,,≥ 15 and < 25 Years,11,19618
,,,≥ 25 and < 45 Years,44,37598
,,,≥ 45 and < 65 Years,63,34917
,,,65 Years or more,16,40961
,,,No value,10 or fewer,10 or fewer
,,,Total,134,160106
,,Georgia,Less than 15 Years,10 or fewer,31929
,,,≥ 15 and < 25 Years,14,16518
,,,≥ 25 and < 45 Years,59,34771
,,,≥ 45 and < 65 Years,42,31071
,,,65 Years or more,17,26757
,,,No value,10 or fewer,10 or fewer
,,,Total,135,141046
,,South Carolina,Less than 15 Years,10 or fewer,18618
,,,≥ 15 and < 25 Years,22,14903
,,,≥ 25 and < 45 Years,88,33187
,,,≥ 45 and < 65 Years,41,30156
,,,65 Years or more,12,30203
,,,No value,10 or fewer,10 or fewer
,,,Total,163,127067
,,New Jersey,Less than 15 Years,10 or fewer,11824
,,,≥ 15 and < 25 Years,10 or fewer,10761
,,,≥ 25 and < 45 Years,52,23493
,,,≥ 45 and < 65 Years,51,22071
,,,65 Years or more,12,23500
,,,No value,10 or fewer,10 or fewer
,,,Total,115,91649
,,Colorado,Less than 15 Years,10 or fewer,21193
,,,≥ 15 and < 25 Years,18,12722
,,,≥ 25 and < 45 Years,67,23181
,,,≥ 45 and < 65 Years,26,16301
,,,65 Years or more,10 or fewer,16118
,,,No value,10 or fewer,10 or fewer
,,,Total,119,89515
,,Connecticut,Less than 15 Years,10 or fewer,11865
,,,≥ 15 and < 25 Years,10 or fewer,9715
,,,≥ 25 and < 45 Years,41,21670
,,,≥ 45 and < 65 Years,37,20639
,,,65 Years or more,10 or fewer,22646
,,,No value,10 or fewer,10 or fewer
,,,Total,91,86535
,,Massachusetts,Less than 15 Years,10 or fewer,8884
,,,≥ 15 and < 25 Years,10 or fewer,9068
,,,≥ 25 and < 45 Years,51,19623
,,,≥ 45 and < 65 Years,32,17442
,,,65 Years or more,10 or fewer,18582
,,,No value,10 or fewer,10 or fewer
,,,Total,93,73599
,,Indiana,Less than 15 Years,10 or fewer,12583
,,,≥ 15 and < 25 Years,15,10847
,,,≥ 25 and < 45 Years,86,23364
,,,≥ 45 and < 65 Years,34,21013
,,,65 Years or more,11,20847
,,,No value,10 or fewer,10 or fewer
,,,Total,147,88654
,,Louisiana,Less than 15 Years,10 or fewer,14159
,,,≥ 15 and < 25 Years,14,10293
,,,≥ 25 and < 45 Years,60,20455
,,,≥ 45 and < 65 Years,25,17595
,,,65 Years or more,10 or fewer,15640
,,,No value,10 or fewer,10 or fewer
,,,Total,106,78142
,,Mississippi,Less than 15 Years,10 or fewer,10709
,,,≥ 15 and < 25 Years,10 or fewer,7978
,,,≥ 25 and < 45 Years,17,16053
,,,≥ 45 and < 65 Years,10 or fewer,15180
,,,65 Years or more,10 or fewer,14844
,,,No value,10 or fewer,10 or fewer
,,,Total,33,64764
,,Tennessee,Less than 15 Years,10 or fewer,8718
,,,≥ 15 and < 25 Years,10 or fewer,5877
,,,≥ 25 and < 45 Years,28,11288
,,,≥ 45 and < 65 Years,15,10914
,,,65 Years or more,10 or fewer,10603
,,,No value,10 or fewer,10 or fewer
,,,Total,51,47400
,,Wisconsin,Less than 15 Years,10 or fewer,11876
,,,≥ 15 and < 25 Years,10 or fewer,8961
,,,≥ 25 and < 45 Years,27,17979
,,,≥ 45 and < 65 Years,10 or fewer,16748
,,,65 Years or more,10 or fewer,18550
,,,No value,10 or fewer,10 or fewer
,,,Total,42,74114
,,Minnesota,Less than 15 Years,10 or fewer,10084
,,,≥ 15 and < 25 Years,15,9133
,,,≥ 25 and < 45 Years,61,19463
,,,≥ 45 and < 65 Years,24,16881
,,,65 Years or more,10 or fewer,19999
,,,No value,10 or fewer,10 or fewer
,,,Total,109,75561
,,Kentucky,Less than 15 Years,10 or fewer,14265
,,,≥ 15 and < 25 Years,10 or fewer,8406
,,,≥ 25 and < 45 Years,29,16559
,,,≥ 45 and < 65 Years,25,16391
,,,65 Years or more,10 or fewer,16918
,,,No value,10 or fewer,10 or fewer
,,,Total,67,72539
,,Maryland,Less than 15 Years,10 or fewer,7950
,,,≥ 15 and < 25 Years,10 or fewer,7588
,,,≥ 25 and < 45 Years,44,17597
,,,≥ 45 and < 65 Years,40,15801
