Session Title,"Opioid Overdoses in ED, State Month Age",,,,
Session Description,ED encountersWA-WY by countycount pts with ED diagnosis opioid overdose,,,,
Session ID,2766034,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2025 - 9/30/2025 (Based On Arrival Date),,,,
Measure,Number of ED Encounters,,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,10/16/2025,,,,
,,,,,
,,,,,
,,,ED Diagnoses,"ICD-10 OPIOID OVERDOSE, Initial Encounter",None of the above
Year,Month,State of Residence (U.S.),Age at Time of Visit,,
,,,≥ 25 and < 45 Years,44,14005
,,,≥ 45 and < 65 Years,22,11863
,,,65 Years or more,10 or fewer,14392
,,,No value,10 or fewer,10 or fewer
,,,Total,79,52558
,,Iowa,Less than 15 Years,10 or fewer,7296
,,,≥ 15 and < 25 Years,10 or fewer,6206
,,,≥ 25 and < 45 Years,10 or fewer,14558
,,,≥ 45 and < 65 Years,10 or fewer,13146
,,,65 Years or more,10 or fewer,16352
,,,No value,10 or fewer,10 or fewer
,,,Total,16,57558
,,Oklahoma,Less than 15 Years,10 or fewer,7762
,,,≥ 15 and < 25 Years,10 or fewer,5344
,,,≥ 25 and < 45 Years,10 or fewer,12441
,,,≥ 45 and < 65 Years,10 or fewer,11053
,,,65 Years or more,10 or fewer,10948
,,,No value,10 or fewer,10 or fewer
,,,Total,24,47548
,,West Virginia,Less than 15 Years,10 or fewer,4184
,,,≥ 15 and < 25 Years,10 or fewer,4598
,,,≥ 25 and < 45 Years,12,10369
,,,≥ 45 and < 65 Years,10 or fewer,11838
,,,65 Years or more,10 or fewer,13502
,,,No value,10 or fewer,10 or fewer
,,,Total,16,44492
,,Arizona,Less than 15 Years,10 or fewer,3064
,,,≥ 15 and < 25 Years,10 or fewer,3923
,,,≥ 25 and < 45 Years,43,10363
,,,≥ 45 and < 65 Years,24,9495
,,,65 Years or more,10 or fewer,11905
,,,No value,10 or fewer,10 or fewer
,,,Total,73,38750
,,Arkansas,Less than 15 Years,10 or fewer,7973
,,,≥ 15 and < 25 Years,10 or fewer,4548
,,,≥ 25 and < 45 Years,10 or fewer,8926
,,,≥ 45 and < 65 Years,10 or fewer,8105
,,,65 Years or more,10 or fewer,7872
,,,No value,10 or fewer,10 or fewer
,,,Total,19,37424
,,Washington,Less than 15 Years,10 or fewer,3561
,,,≥ 15 and < 25 Years,10 or fewer,3662
,,,≥ 25 and < 45 Years,24,9770
,,,≥ 45 and < 65 Years,15,8767
,,,65 Years or more,10 or fewer,11021
,,,No value,10 or fewer,10 or fewer
,,,Total,54,36781
,,Idaho,Less than 15 Years,10 or fewer,3500
,,,≥ 15 and < 25 Years,10 or fewer,4036
,,,≥ 25 and < 45 Years,10 or fewer,8327
,,,≥ 45 and < 65 Years,10 or fewer,7295
,,,65 Years or more,10 or fewer,9379
,,,No value,10 or fewer,10 or fewer
,,,Total,14,32537
,,Kansas,Less than 15 Years,10 or fewer,2253
,,,≥ 15 and < 25 Years,10 or fewer,3292
,,,≥ 25 and < 45 Years,10 or fewer,8183
,,,≥ 45 and < 65 Years,10 or fewer,7463
,,,65 Years or more,10 or fewer,9311
,,,No value,10 or fewer,10 or fewer
,,,Total,22,30502
,,Hawaii,Less than 15 Years,10 or fewer,3508
,,,≥ 15 and < 25 Years,10 or fewer,2556
,,,≥ 25 and < 45 Years,10 or fewer,6445
,,,≥ 45 and < 65 Years,10 or fewer,6408
,,,65 Years or more,10 or fewer,8134
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,27051
,,Missouri,Less than 15 Years,10 or fewer,1707
,,,≥ 15 and < 25 Years,10 or fewer,3024
,,,≥ 25 and < 45 Years,10 or fewer,7524
,,,≥ 45 and < 65 Years,10 or fewer,7062
,,,65 Years or more,10 or fewer,8805
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,28122
,,Nebraska,Less than 15 Years,10 or fewer,2489
,,,≥ 15 and < 25 Years,10 or fewer,3108
,,,≥ 25 and < 45 Years,10 or fewer,7376
,,,≥ 45 and < 65 Years,10 or fewer,6312
,,,65 Years or more,10 or fewer,7215
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,26500
,,Maine,Less than 15 Years,10 or fewer,2026
,,,≥ 15 and < 25 Years,10 or fewer,2294
,,,≥ 25 and < 45 Years,13,6279
,,,≥ 45 and < 65 Years,10 or fewer,6170
,,,65 Years or more,10 or fewer,8871
,,,No value,10 or fewer,10 or fewer
,,,Total,19,25640
,,Nevada,Less than 15 Years,10 or fewer,2433
,,,≥ 15 and < 25 Years,10 or fewer,2256
,,,≥ 25 and < 45 Years,13,6097
,,,≥ 45 and < 65 Years,10 or fewer,5289
,,,65 Years or more,10 or fewer,4318
,,,No value,10 or fewer,10 or fewer
,,,Total,26,20393
,,Rhode Island,Less than 15 Years,10 or fewer,3270
,,,≥ 15 and < 25 Years,10 or fewer,1932
,,,≥ 25 and < 45 Years,20,4443
,,,≥ 45 and < 65 Years,10 or fewer,4775
,,,65 Years or more,10 or fewer,5923
,,,No value,10 or fewer,10 or fewer
,,,Total,27,20343
,,Alabama,Less than 15 Years,10 or fewer,1712
,,,≥ 15 and < 25 Years,10 or fewer,2121
,,,≥ 25 and < 45 Years,10 or fewer,5519
,,,≥ 45 and < 65 Years,10 or fewer,5585
,,,65 Years or more,10 or fewer,5718
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,20655
,,Delaware,Less than 15 Years,10 or fewer,3482
,,,≥ 15 and < 25 Years,10 or fewer,2274
,,,≥ 25 and < 45 Years,25,4712
,,,≥ 45 and < 65 Years,17,4259
,,,65 Years or more,10 or fewer,4604
,,,No value,10 or fewer,10 or fewer
,,,Total,44,19331
,,North Dakota,Less than 15 Years,10 or fewer,1564
,,,≥ 15 and < 25 Years,10 or fewer,1596
,,,≥ 25 and < 45 Years,10 or fewer,4344
,,,≥ 45 and < 65 Years,10 or fewer,3380
,,,65 Years or more,10 or fewer,3788
,,,No value,10 or fewer,10 or fewer
,,,Total,13,14672
,,Utah,Less than 15 Years,10 or fewer,296
,,,≥ 15 and < 25 Years,10 or fewer,1023
,,,≥ 25 and < 45 Years,10 or fewer,2820
,,,≥ 45 and < 65 Years,10 or fewer,2040
,,,65 Years or more,10 or fewer,1563
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7742
,,Vermont,Less than 15 Years,10 or fewer,863
,,,≥ 15 and < 25 Years,10 or fewer,1090
,,,≥ 25 and < 45 Years,10 or fewer,2721
,,,≥ 45 and < 65 Years,10 or fewer,2693
,,,65 Years or more,10 or fewer,3740
,,,No value,10 or fewer,10 or fewer
,,,Total,13,11107
,,Montana,Less than 15 Years,10 or fewer,1033
,,,≥ 15 and < 25 Years,10 or fewer,1251
,,,≥ 25 and < 45 Years,10 or fewer,2514
,,,≥ 45 and < 65 Years,10 or fewer,2274
,,,65 Years or more,10 or fewer,2862
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9934
,,New Hampshire,Less than 15 Years,10 or fewer,783
,,,≥ 15 and < 25 Years,10 or fewer,778
,,,≥ 25 and < 45 Years,10 or fewer,2009
,,,≥ 45 and < 65 Years,10 or fewer,2352
,,,65 Years or more,10 or fewer,3379
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9301
,,New Mexico,Less than 15 Years,10 or fewer,553
,,,≥ 15 and < 25 Years,10 or fewer,837
,,,≥ 25 and < 45 Years,10 or fewer,2355
,,,≥ 45 and < 65 Years,10 or fewer,2149
,,,65 Years or more,10 or fewer,2445
,,,No value,10 or fewer,10 or fewer
,,,Total,13,8339
,,South Dakota,Less than 15 Years,10 or fewer,1064
,,,≥ 15 and < 25 Years,10 or fewer,860
,,,≥ 25 and < 45 Years,10 or fewer,2026
,,,≥ 45 and < 65 Years,10 or fewer,1687
,,,65 Years or more,10 or fewer,2180
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7817
,,Wyoming,Less than 15 Years,10 or fewer,707
,,,≥ 15 and < 25 Years,10 or fewer,831
,,,≥ 25 and < 45 Years,10 or fewer,1531
,,,≥ 45 and < 65 Years,10 or fewer,1313
,,,65 Years or more,10 or fewer,1835
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6217
,,District of Columbia,Less than 15 Years,10 or fewer,204
,,,≥ 15 and < 25 Years,10 or fewer,240
,,,≥ 25 and < 45 Years,10 or fewer,1009
,,,≥ 45 and < 65 Years,10 or fewer,557
,,,65 Years or more,10 or fewer,357
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2367
,,Puerto Rico,Less than 15 Years,10 or fewer,36
,,,≥ 15 and < 25 Years,10 or fewer,44
,,,≥ 25 and < 45 Years,10 or fewer,55
,,,≥ 45 and < 65 Years,10 or fewer,91
,,,65 Years or more,10 or fewer,149
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,375
,,Alaska,Less than 15 Years,10 or fewer,34
,,,≥ 15 and < 25 Years,10 or fewer,39
,,,≥ 25 and < 45 Years,10 or fewer,59
,,,≥ 45 and < 65 Years,10 or fewer,51
,,,65 Years or more,10 or fewer,69
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,252
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,29
,,,≥ 45 and < 65 Years,10 or fewer,33
,,,65 Years or more,10 or fewer,52
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,125
,,None of the above,Less than 15 Years,10 or fewer,7276
,,,≥ 15 and < 25 Years,10 or fewer,7615
,,,≥ 25 and < 45 Years,67,18616
,,,≥ 45 and < 65 Years,30,14526
,,,65 Years or more,10 or fewer,11812
,,,No value,10 or fewer,10 or fewer
,,,Total,111,59845
,,Total,Less than 15 Years,13,547777
,,,≥ 15 and < 25 Years,261,527749
,,,≥ 25 and < 45 Years,1888,1303923
,,,≥ 45 and < 65 Years,1170,1169200
,,,65 Years or more,468,1289770
,,,No value,10 or fewer,10 or fewer
,,,Total,3800,4838421
,Aug,Texas,Less than 15 Years,10 or fewer,68288
,,,≥ 15 and < 25 Years,25,48854
,,,≥ 25 and < 45 Years,61,112776
,,,≥ 45 and < 65 Years,32,96797
,,,65 Years or more,16,98901
,,,No value,10 or fewer,10 or fewer
,,,Total,135,425616
,,Florida,Less than 15 Years,10 or fewer,60506
,,,≥ 15 and < 25 Years,11,44323
,,,≥ 25 and < 45 Years,85,108803
,,,≥ 45 and < 65 Years,75,95184
,,,65 Years or more,28,107937
,,,No value,10 or fewer,10 or fewer
,,,Total,200,416753
,,Ohio,Less than 15 Years,10 or fewer,41295
,,,≥ 15 and < 25 Years,19,46995
,,,≥ 25 and < 45 Years,132,111227
,,,≥ 45 and < 65 Years,75,99128
,,,65 Years or more,25,108142
,,,No value,10 or fewer,10 or fewer
,,,Total,253,406787
,,Pennsylvania,Less than 15 Years,10 or fewer,21497
,,,≥ 15 and < 25 Years,12,25448
,,,≥ 25 and < 45 Years,148,67744
,,,≥ 45 and < 65 Years,96,63021
,,,65 Years or more,36,75690
,,,No value,10 or fewer,10 or fewer
,,,Total,292,253400
,,North Carolina,Less than 15 Years,10 or fewer,23769
,,,≥ 15 and < 25 Years,16,25329
,,,≥ 25 and < 45 Years,86,63386
,,,≥ 45 and < 65 Years,36,56678
,,,65 Years or more,13,62373
,,,No value,10 or fewer,10 or fewer
,,,Total,151,231535
,,New York,Less than 15 Years,10 or fewer,20302
,,,≥ 15 and < 25 Years,11,23322
,,,≥ 25 and < 45 Years,84,61155
,,,≥ 45 and < 65 Years,51,55722
,,,65 Years or more,16,65491
,,,No value,10 or fewer,10 or fewer
,,,Total,162,225992
,,Virginia,Less than 15 Years,10 or fewer,22009
,,,≥ 15 and < 25 Years,15,23147
,,,≥ 25 and < 45 Years,61,58379
,,,≥ 45 and < 65 Years,30,51166
,,,65 Years or more,15,57715
,,,No value,10 or fewer,10 or fewer
,,,Total,122,212416
,,Michigan,Less than 15 Years,10 or fewer,18791
,,,≥ 15 and < 25 Years,10 or fewer,20847
,,,≥ 25 and < 45 Years,37,52382
,,,≥ 45 and < 65 Years,31,48663
,,,65 Years or more,19,56624
,,,No value,10 or fewer,10 or fewer
,,,Total,89,197307
,,California,Less than 15 Years,10 or fewer,21359
,,,≥ 15 and < 25 Years,12,21402
,,,≥ 25 and < 45 Years,69,54564
,,,≥ 45 and < 65 Years,27,47177
,,,65 Years or more,18,50249
,,,No value,10 or fewer,10 or fewer
,,,Total,126,194751
,,Illinois,Less than 15 Years,10 or fewer,25269
,,,≥ 15 and < 25 Years,10 or fewer,20937
,,,≥ 25 and < 45 Years,61,46737
,,,≥ 45 and < 65 Years,62,43087
,,,65 Years or more,28,51112
,,,No value,10 or fewer,10 or fewer
,,,Total,156,187142
,,Georgia,Less than 15 Years,10 or fewer,30250
,,,≥ 15 and < 25 Years,10 or fewer,19593
,,,≥ 25 and < 45 Years,40,42013
,,,≥ 45 and < 65 Years,18,37504
,,,65 Years or more,10 or fewer,33573
,,,No value,10 or fewer,10 or fewer
,,,Total,71,162933
,,South Carolina,Less than 15 Years,10 or fewer,18818
,,,≥ 15 and < 25 Years,10 or fewer,18044
,,,≥ 25 and < 45 Years,41,41566
,,,≥ 45 and < 65 Years,24,38400
,,,65 Years or more,11,40002
,,,No value,10 or fewer,10 or fewer
,,,Total,82,156830
,,New Jersey,Less than 15 Years,10 or fewer,15085
,,,≥ 15 and < 25 Years,10 or fewer,13575
,,,≥ 25 and < 45 Years,73,35180
,,,≥ 45 and < 65 Years,94,31311
,,,65 Years or more,35,33870
,,,No value,10 or fewer,10 or fewer
,,,Total,211,129021
,,Colorado,Less than 15 Years,10 or fewer,22345
,,,≥ 15 and < 25 Years,12,14525
,,,≥ 25 and < 45 Years,77,30592
,,,≥ 45 and < 65 Years,34,22505
,,,65 Years or more,10 or fewer,23655
,,,No value,10 or fewer,10 or fewer
,,,Total,132,113622
,,Connecticut,Less than 15 Years,10 or fewer,11746
,,,≥ 15 and < 25 Years,10 or fewer,10891
,,,≥ 25 and < 45 Years,52,28075
,,,≥ 45 and < 65 Years,68,26706
,,,65 Years or more,26,30753
,,,No value,10 or fewer,10 or fewer
,,,Total,148,108171
,,Massachusetts,Less than 15 Years,10 or fewer,11961
,,,≥ 15 and < 25 Years,10 or fewer,10976
,,,≥ 25 and < 45 Years,84,27103
,,,≥ 45 and < 65 Years,35,25251
,,,65 Years or more,18,30847
,,,No value,10 or fewer,10 or fewer
,,,Total,139,106139
,,Indiana,Less than 15 Years,10 or fewer,12299
,,,≥ 15 and < 25 Years,10 or fewer,11860
,,,≥ 25 and < 45 Years,46,27910
,,,≥ 45 and < 65 Years,31,24445
,,,65 Years or more,10 or fewer,25744
,,,No value,10 or fewer,10 or fewer
,,,Total,88,102258
,,Louisiana,Less than 15 Years,10 or fewer,12440
,,,≥ 15 and < 25 Years,10 or fewer,11491
,,,≥ 25 and < 45 Years,23,24701
,,,≥ 45 and < 65 Years,19,20270
,,,65 Years or more,10 or fewer,19640
,,,No value,10 or fewer,10 or fewer
,,,Total,57,88542
,,Mississippi,Less than 15 Years,10 or fewer,12496
,,,≥ 15 and < 25 Years,10 or fewer,10633
,,,≥ 25 and < 45 Years,16,22800
,,,≥ 45 and < 65 Years,10 or fewer,21542
,,,65 Years or more,10 or fewer,21651
,,,No value,10 or fewer,10 or fewer
,,,Total,33,89122
,,Tennessee,Less than 15 Years,10 or fewer,13987
,,,≥ 15 and < 25 Years,10 or fewer,10040
,,,≥ 25 and < 45 Years,44,21228
,,,≥ 45 and < 65 Years,21,20724
,,,65 Years or more,10 or fewer,20985
,,,No value,10 or fewer,10 or fewer
,,,Total,73,86964
,,Wisconsin,Less than 15 Years,10 or fewer,11637
,,,≥ 15 and < 25 Years,10 or fewer,8936
,,,≥ 25 and < 45 Years,22,20487
,,,≥ 45 and < 65 Years,15,19320
,,,65 Years or more,10 or fewer,23410
,,,No value,10 or fewer,10 or fewer
,,,Total,45,83790
,,Minnesota,Less than 15 Years,10 or fewer,9244
,,,≥ 15 and < 25 Years,10 or fewer,9429
,,,≥ 25 and < 45 Years,51,22010
,,,≥ 45 and < 65 Years,20,18470
,,,65 Years or more,10 or fewer,23318
,,,No value,10 or fewer,10 or fewer
,,,Total,87,82471
,,Kentucky,Less than 15 Years,10 or fewer,13960
,,,≥ 15 and < 25 Years,10 or fewer,8880
,,,≥ 25 and < 45 Years,30,18963
,,,≥ 45 and < 65 Years,16,18573
,,,65 Years or more,10 or fewer,19682
,,,No value,10 or fewer,10 or fewer
,,,Total,56,80058
,,Maryland,Less than 15 Years,10 or fewer,6925
,,,≥ 15 and < 25 Years,10 or fewer,7677
,,,≥ 25 and < 45 Years,32,20317
,,,≥ 45 and < 65 Years,31,18086
,,,65 Years or more,10 or fewer,19099
,,,No value,10 or fewer,10 or fewer
,,,Total,75,72104
,,Oregon,Less than 15 Years,10 or fewer,6181
,,,≥ 15 and < 25 Years,14,5887
,,,≥ 25 and < 45 Years,31,14115
,,,≥ 45 and < 65 Years,27,11989
,,,65 Years or more,11,14210
,,,No value,10 or fewer,10 or fewer
,,,Total,85,52382
,,Iowa,Less than 15 Years,10 or fewer,7623
,,,≥ 15 and < 25 Years,10 or fewer,6460
,,,≥ 25 and < 45 Years,10 or fewer,14572
,,,≥ 45 and < 65 Years,10 or fewer,13310
,,,65 Years or more,10 or fewer,16433
,,,No value,10 or fewer,10 or fewer
,,,Total,18,58398
,,Oklahoma,Less than 15 Years,10 or fewer,8709
,,,≥ 15 and < 25 Years,10 or fewer,5557
,,,≥ 25 and < 45 Years,10 or fewer,12025
,,,≥ 45 and < 65 Years,10 or fewer,10956
,,,65 Years or more,10 or fewer,10897
,,,No value,10 or fewer,10 or fewer
,,,Total,18,48144
,,West Virginia,Less than 15 Years,10 or fewer,4427
,,,≥ 15 and < 25 Years,10 or fewer,4787
,,,≥ 25 and < 45 Years,10 or fewer,9973
,,,≥ 45 and < 65 Years,10 or fewer,11357
,,,65 Years or more,10 or fewer,13191
,,,No value,10 or fewer,10 or fewer
,,,Total,16,43735
,,Arizona,Less than 15 Years,10 or fewer,3769
,,,≥ 15 and < 25 Years,10 or fewer,4094
,,,≥ 25 and < 45 Years,41,10173
,,,≥ 45 and < 65 Years,11,9472
,,,65 Years or more,10 or fewer,11777
,,,No value,10 or fewer,10 or fewer
,,,Total,60,39285
,,Arkansas,Less than 15 Years,10 or fewer,8905
,,,≥ 15 and < 25 Years,10 or fewer,4573
,,,≥ 25 and < 45 Years,10 or fewer,8803
,,,≥ 45 and < 65 Years,10 or fewer,8154
,,,65 Years or more,10 or fewer,7956
,,,No value,10 or fewer,10 or fewer
,,,Total,12,38391
,,Washington,Less than 15 Years,10 or fewer,3608
,,,≥ 15 and < 25 Years,10 or fewer,3720
,,,≥ 25 and < 45 Years,27,10043
,,,≥ 45 and < 65 Years,15,8552
,,,65 Years or more,10 or fewer,11131
,,,No value,10 or fewer,10 or fewer
,,,Total,52,37054
,,Idaho,Less than 15 Years,10 or fewer,3726
,,,≥ 15 and < 25 Years,10 or fewer,4036
,,,≥ 25 and < 45 Years,10 or fewer,8482
,,,≥ 45 and < 65 Years,10 or fewer,7292
,,,65 Years or more,10 or fewer,9498
,,,No value,10 or fewer,10 or fewer
,,,Total,12,33034
,,Kansas,Less than 15 Years,10 or fewer,2401
,,,≥ 15 and < 25 Years,10 or fewer,3277
,,,≥ 25 and < 45 Years,10 or fewer,8266
,,,≥ 45 and < 65 Years,10 or fewer,7479
,,,65 Years or more,10 or fewer,9346
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,30769
,,Hawaii,Less than 15 Years,10 or fewer,3770
,,,≥ 15 and < 25 Years,10 or fewer,2696
,,,≥ 25 and < 45 Years,10 or fewer,6414
,,,≥ 45 and < 65 Years,10 or fewer,6520
,,,65 Years or more,10 or fewer,8110
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,27510
,,Missouri,Less than 15 Years,10 or fewer,1780
,,,≥ 15 and < 25 Years,10 or fewer,2985
,,,≥ 25 and < 45 Years,10 or fewer,7522
,,,≥ 45 and < 65 Years,10 or fewer,7059
,,,65 Years or more,10 or fewer,8614
,,,No value,10 or fewer,10 or fewer
,,,Total,12,27960
,,Nebraska,Less than 15 Years,10 or fewer,2814
,,,≥ 15 and < 25 Years,10 or fewer,3216
,,,≥ 25 and < 45 Years,10 or fewer,7274
,,,≥ 45 and < 65 Years,10 or fewer,6138
,,,65 Years or more,10 or fewer,7059
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,26501
,,Maine,Less than 15 Years,10 or fewer,1914
,,,≥ 15 and < 25 Years,10 or fewer,2158
,,,≥ 25 and < 45 Years,11,5892
,,,≥ 45 and < 65 Years,10 or fewer,5865
,,,65 Years or more,10 or fewer,8676
,,,No value,10 or fewer,10 or fewer
,,,Total,24,24505
,,Nevada,Less than 15 Years,10 or fewer,2781
,,,≥ 15 and < 25 Years,10 or fewer,2384
,,,≥ 25 and < 45 Years,13,5859
,,,≥ 45 and < 65 Years,10 or fewer,5184
,,,65 Years or more,10 or fewer,4221
,,,No value,10 or fewer,10 or fewer
,,,Total,15,20429
,,Rhode Island,Less than 15 Years,10 or fewer,3164
,,,≥ 15 and < 25 Years,10 or fewer,1914
,,,≥ 25 and < 45 Years,11,4336
,,,≥ 45 and < 65 Years,10 or fewer,4657
,,,65 Years or more,10 or fewer,5879
,,,No value,10 or fewer,10 or fewer
,,,Total,17,19950
,,Alabama,Less than 15 Years,10 or fewer,2010
,,,≥ 15 and < 25 Years,10 or fewer,2134
,,,≥ 25 and < 45 Years,10 or fewer,5402
,,,≥ 45 and < 65 Years,10 or fewer,5664
,,,65 Years or more,10 or fewer,5871
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,21081
,,Delaware,Less than 15 Years,10 or fewer,3424
,,,≥ 15 and < 25 Years,10 or fewer,2190
,,,≥ 25 and < 45 Years,21,4573
,,,≥ 45 and < 65 Years,10 or fewer,4018
,,,65 Years or more,10 or fewer,4670
,,,No value,10 or fewer,10 or fewer
,,,Total,35,18875
,,North Dakota,Less than 15 Years,10 or fewer,1714
,,,≥ 15 and < 25 Years,10 or fewer,1702
,,,≥ 25 and < 45 Years,10 or fewer,4359
,,,≥ 45 and < 65 Years,10 or fewer,3306
,,,65 Years or more,10 or fewer,4079
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,15160
,,Utah,Less than 15 Years,10 or fewer,278
,,,≥ 15 and < 25 Years,10 or fewer,1046
,,,≥ 25 and < 45 Years,10 or fewer,2840
,,,≥ 45 and < 65 Years,10 or fewer,2102
,,,65 Years or more,10 or fewer,1517
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7783
,,Vermont,Less than 15 Years,10 or fewer,834
,,,≥ 15 and < 25 Years,10 or fewer,1075
,,,≥ 25 and < 45 Years,10 or fewer,2632
,,,≥ 45 and < 65 Years,10 or fewer,2715
,,,65 Years or more,10 or fewer,3522
,,,No value,10 or fewer,10 or fewer
,,,Total,19,10778
,,Montana,Less than 15 Years,10 or fewer,1057
,,,≥ 15 and < 25 Years,10 or fewer,1370
,,,≥ 25 and < 45 Years,10 or fewer,2674
,,,≥ 45 and < 65 Years,10 or fewer,2312
,,,65 Years or more,10 or fewer,3276
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,10689
,,New Hampshire,Less than 15 Years,10 or fewer,732
,,,≥ 15 and < 25 Years,10 or fewer,891
,,,≥ 25 and < 45 Years,10 or fewer,1885
,,,≥ 45 and < 65 Years,10 or fewer,2227
,,,65 Years or more,10 or fewer,3278
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,9013
,,New Mexico,Less than 15 Years,10 or fewer,629
,,,≥ 15 and < 25 Years,10 or fewer,856
,,,≥ 25 and < 45 Years,10 or fewer,2442
,,,≥ 45 and < 65 Years,10 or fewer,2095
,,,65 Years or more,10 or fewer,2465
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8487
,,South Dakota,Less than 15 Years,10 or fewer,1082
,,,≥ 15 and < 25 Years,10 or fewer,932
,,,≥ 25 and < 45 Years,10 or fewer,1989
,,,≥ 45 and < 65 Years,10 or fewer,1743
,,,65 Years or more,10 or fewer,2339
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8085
,,Wyoming,Less than 15 Years,10 or fewer,810
,,,≥ 15 and < 25 Years,10 or fewer,934
,,,≥ 25 and < 45 Years,10 or fewer,1828
,,,≥ 45 and < 65 Years,10 or fewer,1560
,,,65 Years or more,10 or fewer,2012
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7144
,,District of Columbia,Less than 15 Years,10 or fewer,193
,,,≥ 15 and < 25 Years,10 or fewer,236
,,,≥ 25 and < 45 Years,10 or fewer,1022
,,,≥ 45 and < 65 Years,10 or fewer,601
,,,65 Years or more,10 or fewer,374
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2426
,,Puerto Rico,Less than 15 Years,10 or fewer,16
,,,≥ 15 and < 25 Years,10 or fewer,25
,,,≥ 25 and < 45 Years,10 or fewer,50
,,,≥ 45 and < 65 Years,10 or fewer,72
,,,65 Years or more,10 or fewer,121
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,284
,,Alaska,Less than 15 Years,10 or fewer,20
,,,≥ 15 and < 25 Years,10 or fewer,43
,,,≥ 25 and < 45 Years,10 or fewer,48
,,,≥ 45 and < 65 Years,10 or fewer,46
,,,65 Years or more,10 or fewer,64
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,221
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,10 or fewer
,,,≥ 45 and < 65 Years,10 or fewer,32
,,,65 Years or more,10 or fewer,54
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,99
,,None of the above,Less than 15 Years,10 or fewer,7649
,,,≥ 15 and < 25 Years,10 or fewer,7444
,,,≥ 25 and < 45 Years,58,18487
,,,≥ 45 and < 65 Years,15,14336
,,,65 Years or more,10 or fewer,11397
,,,No value,10 or fewer,10 or fewer
,,,Total,82,59313
,,Total,Less than 15 Years,18,612299
,,,≥ 15 and < 25 Years,245,545778
,,,≥ 25 and < 45 Years,1749,1304088
,,,≥ 45 and < 65 Years,1099,1166543
,,,65 Years or more,428,1292500
,,,No value,10 or fewer,10 or fewer
,,,Total,3539,4921209
,Sep,Texas,Less than 15 Years,10 or fewer,63238
,,,≥ 15 and < 25 Years,14,42633
,,,≥ 25 and < 45 Years,53,95245
,,,≥ 45 and < 65 Years,27,79421
,,,65 Years or more,16,78837
,,,No value,10 or fewer,10 or fewer
,,,Total,110,359374
,,Florida,Less than 15 Years,10 or fewer,56594
,,,≥ 15 and < 25 Years,10 or fewer,38691
,,,≥ 25 and < 45 Years,59,90538
,,,≥ 45 and < 65 Years,51,78362
,,,65 Years or more,24,86331
,,,No value,10 or fewer,10 or fewer
,,,Total,143,350516
,,Ohio,Less than 15 Years,10 or fewer,40737
,,,≥ 15 and < 25 Years,10 or fewer,41697
,,,≥ 25 and < 45 Years,102,94070
,,,≥ 45 and < 65 Years,41,81706
,,,65 Years or more,17,86886
,,,No value,10 or fewer,10 or fewer
,,,Total,169,345097
,,Pennsylvania,Less than 15 Years,10 or fewer,21722
,,,≥ 15 and < 25 Years,10 or fewer,22736
,,,≥ 25 and < 45 Years,106,56131
