,,,No value,10 or fewer,10 or fewer
,,,Total,93,59634
,,Total,Less than 15 Years,29,667832
,,,≥ 15 and < 25 Years,260,496786
,,,≥ 25 and < 45 Years,1783,1140147
,,,≥ 45 and < 65 Years,1029,1016901
,,,65 Years or more,307,1106849
,,,No value,10 or fewer,10 or fewer
,,,Total,3408,4428525
,Jun,Texas,Less than 15 Years,10 or fewer,54642
,,,≥ 15 and < 25 Years,23,38030
,,,≥ 25 and < 45 Years,41,85721
,,,≥ 45 and < 65 Years,24,73909
,,,65 Years or more,18,73094
,,,No value,10 or fewer,10 or fewer
,,,Total,108,325396
,,Florida,Less than 15 Years,10 or fewer,49132
,,,≥ 15 and < 25 Years,24,36696
,,,≥ 25 and < 45 Years,115,90357
,,,≥ 45 and < 65 Years,88,78785
,,,65 Years or more,29,86083
,,,No value,10 or fewer,10 or fewer
,,,Total,262,341053
,,Ohio,Less than 15 Years,10 or fewer,37393
,,,≥ 15 and < 25 Years,16,42008
,,,≥ 25 and < 45 Years,167,98915
,,,≥ 45 and < 65 Years,71,88682
,,,65 Years or more,23,96159
,,,No value,10 or fewer,10 or fewer
,,,Total,277,363157
,,Pennsylvania,Less than 15 Years,10 or fewer,22909
,,,≥ 15 and < 25 Years,10 or fewer,23518
,,,≥ 25 and < 45 Years,149,59213
,,,≥ 45 and < 65 Years,81,54961
,,,65 Years or more,24,65821
,,,No value,10 or fewer,10 or fewer
,,,Total,265,226422
,,North Carolina,Less than 15 Years,10 or fewer,23734
,,,≥ 15 and < 25 Years,21,24023
,,,≥ 25 and < 45 Years,97,56824
,,,≥ 45 and < 65 Years,36,51829
,,,65 Years or more,23,54853
,,,No value,10 or fewer,10 or fewer
,,,Total,178,211263
,,New York,Less than 15 Years,10 or fewer,21894
,,,≥ 15 and < 25 Years,10 or fewer,21181
,,,≥ 25 and < 45 Years,80,54448
,,,≥ 45 and < 65 Years,58,48357
,,,65 Years or more,20,53776
,,,No value,10 or fewer,10 or fewer
,,,Total,164,199656
,,Virginia,Less than 15 Years,10 or fewer,21877
,,,≥ 15 and < 25 Years,10 or fewer,21798
,,,≥ 25 and < 45 Years,64,53983
,,,≥ 45 and < 65 Years,55,47792
,,,65 Years or more,19,51630
,,,No value,10 or fewer,10 or fewer
,,,Total,148,197080
,,Michigan,Less than 15 Years,10 or fewer,15201
,,,≥ 15 and < 25 Years,10 or fewer,15408
,,,≥ 25 and < 45 Years,36,36372
,,,≥ 45 and < 65 Years,24,34250
,,,65 Years or more,22,39259
,,,No value,10 or fewer,10 or fewer
,,,Total,89,140490
,,California,Less than 15 Years,10 or fewer,21555
,,,≥ 15 and < 25 Years,10 or fewer,19506
,,,≥ 25 and < 45 Years,87,49940
,,,≥ 45 and < 65 Years,39,43633
,,,65 Years or more,21,44563
,,,No value,10 or fewer,10 or fewer
,,,Total,156,179197
,,Illinois,Less than 15 Years,10 or fewer,22402
,,,≥ 15 and < 25 Years,10 or fewer,18699
,,,≥ 25 and < 45 Years,45,41789
,,,≥ 45 and < 65 Years,56,38578
,,,65 Years or more,34,45803
,,,No value,10 or fewer,10 or fewer
,,,Total,145,167271
,,Georgia,Less than 15 Years,10 or fewer,22845
,,,≥ 15 and < 25 Years,15,15964
,,,≥ 25 and < 45 Years,61,36807
,,,≥ 45 and < 65 Years,44,33121
,,,65 Years or more,11,28852
,,,No value,10 or fewer,10 or fewer
,,,Total,132,137590
,,South Carolina,Less than 15 Years,10 or fewer,14628
,,,≥ 15 and < 25 Years,10 or fewer,14794
,,,≥ 25 and < 45 Years,60,35429
,,,≥ 45 and < 65 Years,33,32909
,,,65 Years or more,10 or fewer,33413
,,,No value,10 or fewer,10 or fewer
,,,Total,111,131173
,,New Jersey,Less than 15 Years,10 or fewer,16563
,,,≥ 15 and < 25 Years,10 or fewer,12598
,,,≥ 25 and < 45 Years,48,31012
,,,≥ 45 and < 65 Years,77,27462
,,,65 Years or more,11,28329
,,,No value,10 or fewer,10 or fewer
,,,Total,143,115964
,,Colorado,Less than 15 Years,10 or fewer,18747
,,,≥ 15 and < 25 Years,10 or fewer,12624
,,,≥ 25 and < 45 Years,57,27104
,,,≥ 45 and < 65 Years,18,19253
,,,65 Years or more,10 or fewer,20801
,,,No value,10 or fewer,10 or fewer
,,,Total,93,98531
,,Connecticut,Less than 15 Years,10 or fewer,11386
,,,≥ 15 and < 25 Years,10 or fewer,8932
,,,≥ 25 and < 45 Years,34,21806
,,,≥ 45 and < 65 Years,24,21307
,,,65 Years or more,10 or fewer,23529
,,,No value,10 or fewer,10 or fewer
,,,Total,67,86960
,,Massachusetts,Less than 15 Years,10 or fewer,12845
,,,≥ 15 and < 25 Years,10 or fewer,9369
,,,≥ 25 and < 45 Years,33,21791
,,,≥ 45 and < 65 Years,20,19540
,,,65 Years or more,10 or fewer,22064
,,,No value,10 or fewer,10 or fewer
,,,Total,65,85609
,,Indiana,Less than 15 Years,10 or fewer,10691
,,,≥ 15 and < 25 Years,10 or fewer,10274
,,,≥ 25 and < 45 Years,80,24511
,,,≥ 45 and < 65 Years,36,21499
,,,65 Years or more,10 or fewer,21868
,,,No value,10 or fewer,10 or fewer
,,,Total,132,88843
,,Louisiana,Less than 15 Years,10 or fewer,10572
,,,≥ 15 and < 25 Years,10 or fewer,9796
,,,≥ 25 and < 45 Years,49,21743
,,,≥ 45 and < 65 Years,39,18131
,,,65 Years or more,10 or fewer,17070
,,,No value,10 or fewer,10 or fewer
,,,Total,103,77312
,,Mississippi,Less than 15 Years,10 or fewer,8689
,,,≥ 15 and < 25 Years,10 or fewer,8486
,,,≥ 25 and < 45 Years,16,18947
,,,≥ 45 and < 65 Years,10 or fewer,18064
,,,65 Years or more,10 or fewer,17681
,,,No value,10 or fewer,10 or fewer
,,,Total,29,71867
,,Tennessee,Less than 15 Years,10 or fewer,6621
,,,≥ 15 and < 25 Years,10 or fewer,5254
,,,≥ 25 and < 45 Years,13,11389
,,,≥ 45 and < 65 Years,10 or fewer,10974
,,,65 Years or more,10 or fewer,11302
,,,No value,10 or fewer,10 or fewer
,,,Total,24,45540
,,Wisconsin,Less than 15 Years,10 or fewer,11169
,,,≥ 15 and < 25 Years,10 or fewer,7916
,,,≥ 25 and < 45 Years,14,17772
,,,≥ 45 and < 65 Years,12,16676
,,,65 Years or more,10 or fewer,19679
,,,No value,10 or fewer,10 or fewer
,,,Total,32,73212
,,Minnesota,Less than 15 Years,10 or fewer,9217
,,,≥ 15 and < 25 Years,10 or fewer,8498
,,,≥ 25 and < 45 Years,38,19732
,,,≥ 45 and < 65 Years,15,16901
,,,65 Years or more,10 or fewer,21536
,,,No value,10 or fewer,10 or fewer
,,,Total,66,75884
,,Kentucky,Less than 15 Years,10 or fewer,10777
,,,≥ 15 and < 25 Years,10 or fewer,7291
,,,≥ 25 and < 45 Years,34,16233
,,,≥ 45 and < 65 Years,13,16263
,,,65 Years or more,10 or fewer,17467
,,,No value,10 or fewer,10 or fewer
,,,Total,55,68031
,,Maryland,Less than 15 Years,10 or fewer,7104
,,,≥ 15 and < 25 Years,10 or fewer,7142
,,,≥ 25 and < 45 Years,46,18113
,,,≥ 45 and < 65 Years,25,16339
,,,65 Years or more,10 or fewer,17461
,,,No value,10 or fewer,10 or fewer
,,,Total,83,66159
,,Oregon,Less than 15 Years,10 or fewer,7520
,,,≥ 15 and < 25 Years,10 or fewer,5425
,,,≥ 25 and < 45 Years,41,12276
,,,≥ 45 and < 65 Years,20,10713
,,,65 Years or more,10 or fewer,12897
,,,No value,10 or fewer,10 or fewer
,,,Total,71,48831
,,Iowa,Less than 15 Years,10 or fewer,5602
,,,≥ 15 and < 25 Years,10 or fewer,4371
,,,≥ 25 and < 45 Years,10 or fewer,9345
,,,≥ 45 and < 65 Years,10 or fewer,8812
,,,65 Years or more,10 or fewer,10560
,,,No value,10 or fewer,10 or fewer
,,,Total,16,38690
,,Oklahoma,Less than 15 Years,10 or fewer,7400
,,,≥ 15 and < 25 Years,10 or fewer,5058
,,,≥ 25 and < 45 Years,16,11169
,,,≥ 45 and < 65 Years,10 or fewer,9857
,,,65 Years or more,10 or fewer,9893
,,,No value,10 or fewer,10 or fewer
,,,Total,28,43377
,,West Virginia,Less than 15 Years,10 or fewer,4145
,,,≥ 15 and < 25 Years,10 or fewer,4173
,,,≥ 25 and < 45 Years,10 or fewer,9219
,,,≥ 45 and < 65 Years,10 or fewer,10127
,,,65 Years or more,10 or fewer,11677
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,39342
,,Arizona,Less than 15 Years,10 or fewer,3363
,,,≥ 15 and < 25 Years,10 or fewer,3243
,,,≥ 25 and < 45 Years,15,7972
,,,≥ 45 and < 65 Years,10 or fewer,7875
,,,65 Years or more,10 or fewer,10209
,,,No value,10 or fewer,10 or fewer
,,,Total,26,32662
,,Arkansas,Less than 15 Years,10 or fewer,7667
,,,≥ 15 and < 25 Years,10 or fewer,4135
,,,≥ 25 and < 45 Years,10 or fewer,8490
,,,≥ 45 and < 65 Years,10 or fewer,7705
,,,65 Years or more,10 or fewer,7738
,,,No value,10 or fewer,10 or fewer
,,,Total,13,35735
,,Washington,Less than 15 Years,10 or fewer,4507
,,,≥ 15 and < 25 Years,10 or fewer,3430
,,,≥ 25 and < 45 Years,20,9096
,,,≥ 45 and < 65 Years,10 or fewer,7979
,,,65 Years or more,10 or fewer,10176
,,,No value,10 or fewer,10 or fewer
,,,Total,32,35188
,,Idaho,Less than 15 Years,10 or fewer,3527
,,,≥ 15 and < 25 Years,10 or fewer,3604
,,,≥ 25 and < 45 Years,10 or fewer,7175
,,,≥ 45 and < 65 Years,10 or fewer,6681
,,,65 Years or more,10 or fewer,8615
,,,No value,10 or fewer,10 or fewer
,,,Total,16,29602
,,Kansas,Less than 15 Years,10 or fewer,2075
,,,≥ 15 and < 25 Years,10 or fewer,3022
,,,≥ 25 and < 45 Years,10 or fewer,7078
,,,≥ 45 and < 65 Years,10 or fewer,6113
,,,65 Years or more,10 or fewer,7232
,,,No value,10 or fewer,10 or fewer
,,,Total,16,25520
,,Hawaii,Less than 15 Years,10 or fewer,4139
,,,≥ 15 and < 25 Years,10 or fewer,2412
,,,≥ 25 and < 45 Years,10 or fewer,6195
,,,≥ 45 and < 65 Years,10 or fewer,6078
,,,65 Years or more,10 or fewer,7588
,,,No value,10 or fewer,10 or fewer
,,,Total,16,26412
,,Missouri,Less than 15 Years,10 or fewer,1753
,,,≥ 15 and < 25 Years,10 or fewer,2859
,,,≥ 25 and < 45 Years,10 or fewer,7104
,,,≥ 45 and < 65 Years,10 or fewer,6523
,,,65 Years or more,10 or fewer,7874
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,26113
,,Nebraska,Less than 15 Years,10 or fewer,2297
,,,≥ 15 and < 25 Years,10 or fewer,2935
,,,≥ 25 and < 45 Years,10 or fewer,6708
,,,≥ 45 and < 65 Years,10 or fewer,5493
,,,65 Years or more,10 or fewer,5914
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,23347
,,Maine,Less than 15 Years,10 or fewer,2376
,,,≥ 15 and < 25 Years,10 or fewer,2145
,,,≥ 25 and < 45 Years,14,5734
,,,≥ 45 and < 65 Years,10 or fewer,5766
,,,65 Years or more,10 or fewer,8172
,,,No value,10 or fewer,10 or fewer
,,,Total,21,24193
,,Nevada,Less than 15 Years,10 or fewer,2767
,,,≥ 15 and < 25 Years,10 or fewer,2190
,,,≥ 25 and < 45 Years,21,5533
,,,≥ 45 and < 65 Years,10 or fewer,4791
,,,65 Years or more,10 or fewer,4046
,,,No value,10 or fewer,10 or fewer
,,,Total,34,19327
,,Rhode Island,Less than 15 Years,10 or fewer,3419
,,,≥ 15 and < 25 Years,10 or fewer,1861
,,,≥ 25 and < 45 Years,17,4309
,,,≥ 45 and < 65 Years,10 or fewer,4585
,,,65 Years or more,10 or fewer,5602
,,,No value,10 or fewer,10 or fewer
,,,Total,24,19776
,,Alabama,Less than 15 Years,10 or fewer,1726
,,,≥ 15 and < 25 Years,10 or fewer,2103
,,,≥ 25 and < 45 Years,10 or fewer,5179
,,,≥ 45 and < 65 Years,10 or fewer,4994
,,,65 Years or more,10 or fewer,5044
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,19046
,,Delaware,Less than 15 Years,10 or fewer,3397
,,,≥ 15 and < 25 Years,10 or fewer,2134
,,,≥ 25 and < 45 Years,44,4130
,,,≥ 45 and < 65 Years,29,3839
,,,65 Years or more,10 or fewer,4184
,,,No value,10 or fewer,10 or fewer
,,,Total,77,17684
,,North Dakota,Less than 15 Years,10 or fewer,1562
,,,≥ 15 and < 25 Years,10 or fewer,1542
,,,≥ 25 and < 45 Years,10 or fewer,3825
,,,≥ 45 and < 65 Years,10 or fewer,3032
,,,65 Years or more,10 or fewer,3505
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,13466
,,Utah,Less than 15 Years,10 or fewer,288
,,,≥ 15 and < 25 Years,10 or fewer,876
,,,≥ 25 and < 45 Years,10 or fewer,2326
,,,≥ 45 and < 65 Years,10 or fewer,1768
,,,65 Years or more,10 or fewer,1414
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,6672
,,Vermont,Less than 15 Years,10 or fewer,878
,,,≥ 15 and < 25 Years,10 or fewer,1014
,,,≥ 25 and < 45 Years,10 or fewer,2584
,,,≥ 45 and < 65 Years,10 or fewer,2416
,,,65 Years or more,10 or fewer,3385
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,10277
,,Montana,Less than 15 Years,10 or fewer,1036
,,,≥ 15 and < 25 Years,10 or fewer,1120
,,,≥ 25 and < 45 Years,10 or fewer,2286
,,,≥ 45 and < 65 Years,10 or fewer,1863
,,,65 Years or more,10 or fewer,2633
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8938
,,New Hampshire,Less than 15 Years,10 or fewer,845
,,,≥ 15 and < 25 Years,10 or fewer,870
,,,≥ 25 and < 45 Years,10 or fewer,1885
,,,≥ 45 and < 65 Years,10 or fewer,1984
,,,65 Years or more,10 or fewer,2975
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,8559
,,New Mexico,Less than 15 Years,10 or fewer,556
,,,≥ 15 and < 25 Years,10 or fewer,833
,,,≥ 25 and < 45 Years,10 or fewer,2386
,,,≥ 45 and < 65 Years,10 or fewer,2102
,,,65 Years or more,10 or fewer,2343
,,,No value,10 or fewer,10 or fewer
,,,Total,11,8220
,,South Dakota,Less than 15 Years,10 or fewer,1035
,,,≥ 15 and < 25 Years,10 or fewer,814
,,,≥ 25 and < 45 Years,10 or fewer,1792
,,,≥ 45 and < 65 Years,10 or fewer,1549
,,,65 Years or more,10 or fewer,2028
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,7218
,,Wyoming,Less than 15 Years,10 or fewer,584
,,,≥ 15 and < 25 Years,10 or fewer,696
,,,≥ 25 and < 45 Years,10 or fewer,1251
,,,≥ 45 and < 65 Years,10 or fewer,1128
,,,65 Years or more,10 or fewer,1446
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,5105
,,District of Columbia,Less than 15 Years,10 or fewer,165
,,,≥ 15 and < 25 Years,10 or fewer,189
,,,≥ 25 and < 45 Years,10 or fewer,880
,,,≥ 45 and < 65 Years,10 or fewer,475
,,,65 Years or more,10 or fewer,312
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,2021
,,Puerto Rico,Less than 15 Years,10 or fewer,54
,,,≥ 15 and < 25 Years,10 or fewer,49
,,,≥ 25 and < 45 Years,10 or fewer,86
,,,≥ 45 and < 65 Years,10 or fewer,89
,,,65 Years or more,10 or fewer,172
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,450
,,Alaska,Less than 15 Years,10 or fewer,42
,,,≥ 15 and < 25 Years,10 or fewer,27
,,,≥ 25 and < 45 Years,10 or fewer,67
,,,≥ 45 and < 65 Years,10 or fewer,65
,,,65 Years or more,10 or fewer,57
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,258
,,Virgin Islands,Less than 15 Years,10 or fewer,10 or fewer
,,,≥ 15 and < 25 Years,10 or fewer,10 or fewer
,,,≥ 25 and < 45 Years,10 or fewer,11
,,,≥ 45 and < 65 Years,10 or fewer,15
,,,65 Years or more,10 or fewer,41
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,75
,,None of the above,Less than 15 Years,10 or fewer,7159
,,,≥ 15 and < 25 Years,10 or fewer,6746
,,,≥ 25 and < 45 Years,45,17396
,,,≥ 45 and < 65 Years,20,13116
,,,65 Years or more,10 or fewer,10997
,,,No value,10 or fewer,10 or fewer
,,,Total,81,55414
,,Total,Less than 15 Years,21,544479
,,,≥ 15 and < 25 Years,279,469687
,,,≥ 25 and < 45 Years,1764,1113438
,,,≥ 45 and < 65 Years,1036,996748
,,,65 Years or more,360,1080822
,,,No value,10 or fewer,10 or fewer
,,,Total,3460,4205178
,Jul,Texas,Less than 15 Years,10 or fewer,52021
,,,≥ 15 and < 25 Years,15,39357
,,,≥ 25 and < 45 Years,48,90065
,,,≥ 45 and < 65 Years,23,77801
,,,65 Years or more,13,77811
,,,No value,10 or fewer,10 or fewer
,,,Total,101,337056
,,Florida,Less than 15 Years,10 or fewer,47753
,,,≥ 15 and < 25 Years,14,38321
,,,≥ 25 and < 45 Years,93,95915
,,,≥ 45 and < 65 Years,83,83375
,,,65 Years or more,21,91901
,,,No value,10 or fewer,10 or fewer
,,,Total,212,357267
,,Ohio,Less than 15 Years,10 or fewer,36863
,,,≥ 15 and < 25 Years,24,44240
,,,≥ 25 and < 45 Years,171,104930
,,,≥ 45 and < 65 Years,94,93490
,,,65 Years or more,21,100320
,,,No value,10 or fewer,10 or fewer
,,,Total,313,379845
,,Pennsylvania,Less than 15 Years,10 or fewer,21072
,,,≥ 15 and < 25 Years,11,24516
,,,≥ 25 and < 45 Years,167,62517
,,,≥ 45 and < 65 Years,88,58560
,,,65 Years or more,31,68536
,,,No value,10 or fewer,10 or fewer
,,,Total,297,235203
,,North Carolina,Less than 15 Years,10 or fewer,22030
,,,≥ 15 and < 25 Years,19,24584
,,,≥ 25 and < 45 Years,101,60565
,,,≥ 45 and < 65 Years,45,54147
,,,65 Years or more,16,57582
,,,No value,10 or fewer,10 or fewer
,,,Total,183,218910
,,New York,Less than 15 Years,10 or fewer,20976
,,,≥ 15 and < 25 Years,13,22378
,,,≥ 25 and < 45 Years,65,57509
,,,≥ 45 and < 65 Years,65,51762
,,,65 Years or more,18,57049
,,,No value,10 or fewer,10 or fewer
,,,Total,162,209674
,,Virginia,Less than 15 Years,10 or fewer,20246
,,,≥ 15 and < 25 Years,13,22581
,,,≥ 25 and < 45 Years,69,57312
,,,≥ 45 and < 65 Years,56,49645
,,,65 Years or more,19,53482
,,,No value,10 or fewer,10 or fewer
,,,Total,158,203266
,,Michigan,Less than 15 Years,10 or fewer,16024
,,,≥ 15 and < 25 Years,10 or fewer,17815
,,,≥ 25 and < 45 Years,55,43099
,,,≥ 45 and < 65 Years,26,40358
,,,65 Years or more,19,46026
,,,No value,10 or fewer,10 or fewer
,,,Total,107,163325
,,California,Less than 15 Years,10 or fewer,19916
,,,≥ 15 and < 25 Years,20,20417
,,,≥ 25 and < 45 Years,87,51937
,,,≥ 45 and < 65 Years,42,45845
,,,65 Years or more,12,46493
,,,No value,10 or fewer,10 or fewer
,,,Total,161,184608
,,Illinois,Less than 15 Years,10 or fewer,21461
,,,≥ 15 and < 25 Years,11,19236
,,,≥ 25 and < 45 Years,56,44345
,,,≥ 45 and < 65 Years,67,40867
,,,65 Years or more,24,47831
,,,No value,10 or fewer,10 or fewer
,,,Total,158,173741
,,Georgia,Less than 15 Years,10 or fewer,22523
,,,≥ 15 and < 25 Years,11,16737
,,,≥ 25 and < 45 Years,57,39233
,,,≥ 45 and < 65 Years,34,34997
,,,65 Years or more,14,30441
,,,No value,10 or fewer,10 or fewer
,,,Total,118,143931
,,South Carolina,Less than 15 Years,10 or fewer,14555
,,,≥ 15 and < 25 Years,10 or fewer,15379
,,,≥ 25 and < 45 Years,73,37217
,,,≥ 45 and < 65 Years,34,34728
,,,65 Years or more,10 or fewer,34940
,,,No value,10 or fewer,10 or fewer
,,,Total,123,136819
,,New Jersey,Less than 15 Years,10 or fewer,14860
,,,≥ 15 and < 25 Years,10 or fewer,13003
,,,≥ 25 and < 45 Years,66,32846
,,,≥ 45 and < 65 Years,75,29047
,,,65 Years or more,20,30037
,,,No value,10 or fewer,10 or fewer
,,,Total,167,119793
,,Colorado,Less than 15 Years,10 or fewer,18132
,,,≥ 15 and < 25 Years,10 or fewer,13196
,,,≥ 25 and < 45 Years,46,28302
,,,≥ 45 and < 65 Years,19,20471
,,,65 Years or more,10 or fewer,21485
,,,No value,10 or fewer,10 or fewer
,,,Total,79,101588
,,Connecticut,Less than 15 Years,10 or fewer,10774
,,,≥ 15 and < 25 Years,10 or fewer,9628
,,,≥ 25 and < 45 Years,31,23095
,,,≥ 45 and < 65 Years,24,22591
,,,65 Years or more,10 or fewer,24653
,,,No value,10 or fewer,10 or fewer
,,,Total,62,90741
,,Massachusetts,Less than 15 Years,10 or fewer,11869
,,,≥ 15 and < 25 Years,10 or fewer,9742
,,,≥ 25 and < 45 Years,39,23364
,,,≥ 45 and < 65 Years,41,20527
,,,65 Years or more,10 or fewer,23340
,,,No value,10 or fewer,10 or fewer
,,,Total,88,88842
,,Indiana,Less than 15 Years,10 or fewer,10377
,,,≥ 15 and < 25 Years,10 or fewer,10780
,,,≥ 25 and < 45 Years,65,25949
,,,≥ 45 and < 65 Years,34,22527
,,,65 Years or more,10 or fewer,22694
,,,No value,10 or fewer,10 or fewer
,,,Total,114,92327
,,Louisiana,Less than 15 Years,10 or fewer,10498
,,,≥ 15 and < 25 Years,10 or fewer,10295
,,,≥ 25 and < 45 Years,34,23215
,,,≥ 45 and < 65 Years,17,18784
,,,65 Years or more,10 or fewer,18061
,,,No value,10 or fewer,10 or fewer
,,,Total,66,80853
,,Mississippi,Less than 15 Years,10 or fewer,8908
,,,≥ 15 and < 25 Years,10 or fewer,8774
,,,≥ 25 and < 45 Years,13,19879
,,,≥ 45 and < 65 Years,10 or fewer,19188
,,,65 Years or more,10 or fewer,18546
,,,No value,10 or fewer,10 or fewer
,,,Total,36,75295
,,Tennessee,Less than 15 Years,10 or fewer,6374
,,,≥ 15 and < 25 Years,10 or fewer,5473
,,,≥ 25 and < 45 Years,13,11939
,,,≥ 45 and < 65 Years,11,11514
,,,65 Years or more,10 or fewer,11711
,,,No value,10 or fewer,10 or fewer
,,,Total,28,47011
,,Wisconsin,Less than 15 Years,10 or fewer,10588
,,,≥ 15 and < 25 Years,10 or fewer,8285
,,,≥ 25 and < 45 Years,12,18618
,,,≥ 45 and < 65 Years,10 or fewer,17736
,,,65 Years or more,10 or fewer,20643
,,,No value,10 or fewer,10 or fewer
,,,Total,23,75870
,,Minnesota,Less than 15 Years,10 or fewer,8987
,,,≥ 15 and < 25 Years,10 or fewer,8912
,,,≥ 25 and < 45 Years,33,20706
,,,≥ 45 and < 65 Years,24,17886
,,,65 Years or more,10 or fewer,22480
,,,No value,10 or fewer,10 or fewer
,,,Total,72,78971
,,Kentucky,Less than 15 Years,10 or fewer,10972
,,,≥ 15 and < 25 Years,10 or fewer,7490
,,,≥ 25 and < 45 Years,29,17553
,,,≥ 45 and < 65 Years,18,16483
,,,65 Years or more,10 or fewer,18041
,,,No value,10 or fewer,10 or fewer
,,,Total,60,70539
,,Maryland,Less than 15 Years,10 or fewer,6893
,,,≥ 15 and < 25 Years,10 or fewer,7296
,,,≥ 25 and < 45 Years,27,19175
,,,≥ 45 and < 65 Years,26,17006
,,,65 Years or more,10 or fewer,17659
,,,No value,10 or fewer,10 or fewer
,,,Total,66,68033
,,Oregon,Less than 15 Years,10 or fewer,6226
,,,≥ 15 and < 25 Years,10 or fewer,5637
,,,≥ 25 and < 45 Years,24,12804
,,,≥ 45 and < 65 Years,16,11333
,,,65 Years or more,10 or fewer,13332
,,,No value,10 or fewer,10 or fewer
,,,Total,51,49332
,,Iowa,Less than 15 Years,10 or fewer,5538
,,,≥ 15 and < 25 Years,10 or fewer,4418
,,,≥ 25 and < 45 Years,14,10052
,,,≥ 45 and < 65 Years,10 or fewer,9124
,,,65 Years or more,10 or fewer,10808
,,,No value,10 or fewer,10 or fewer
,,,Total,21,39941
,,Oklahoma,Less than 15 Years,10 or fewer,7535
,,,≥ 15 and < 25 Years,10 or fewer,5066
,,,≥ 25 and < 45 Years,19,11712
,,,≥ 45 and < 65 Years,10 or fewer,10461
,,,65 Years or more,10 or fewer,10046
,,,No value,10 or fewer,10 or fewer
,,,Total,42,44820
,,West Virginia,Less than 15 Years,10 or fewer,4055
,,,≥ 15 and < 25 Years,10 or fewer,4385
,,,≥ 25 and < 45 Years,10 or fewer,10177
,,,≥ 45 and < 65 Years,10 or fewer,10800
,,,65 Years or more,10 or fewer,12021
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,41438
,,Arizona,Less than 15 Years,10 or fewer,3145
,,,≥ 15 and < 25 Years,10 or fewer,3410
,,,≥ 25 and < 45 Years,21,8547
,,,≥ 45 and < 65 Years,10 or fewer,8198
,,,65 Years or more,10 or fewer,10508
,,,No value,10 or fewer,10 or fewer
,,,Total,34,33808
,,Arkansas,Less than 15 Years,10 or fewer,7238
,,,≥ 15 and < 25 Years,10 or fewer,4137
,,,≥ 25 and < 45 Years,10 or fewer,8592
,,,≥ 45 and < 65 Years,10 or fewer,7916
,,,65 Years or more,10 or fewer,7674
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,35558
,,Washington,Less than 15 Years,10 or fewer,3871
,,,≥ 15 and < 25 Years,10 or fewer,3679
,,,≥ 25 and < 45 Years,14,9545
,,,≥ 45 and < 65 Years,10 or fewer,8450
,,,65 Years or more,10 or fewer,10414
,,,No value,10 or fewer,10 or fewer
,,,Total,27,35959
,,Idaho,Less than 15 Years,10 or fewer,3356
,,,≥ 15 and < 25 Years,10 or fewer,3813
,,,≥ 25 and < 45 Years,10 or fewer,8080
,,,≥ 45 and < 65 Years,10 or fewer,7114
,,,65 Years or more,10 or fewer,8847
,,,No value,10 or fewer,10 or fewer
,,,Total,18,31210
,,Kansas,Less than 15 Years,10 or fewer,2060
,,,≥ 15 and < 25 Years,10 or fewer,3092
,,,≥ 25 and < 45 Years,10 or fewer,7195
,,,≥ 45 and < 65 Years,10 or fewer,6140
,,,65 Years or more,10 or fewer,7694
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,26181
,,Hawaii,Less than 15 Years,10 or fewer,3619
,,,≥ 15 and < 25 Years,10 or fewer,2468
,,,≥ 25 and < 45 Years,10 or fewer,6187
,,,≥ 45 and < 65 Years,10 or fewer,6236
,,,65 Years or more,10 or fewer,7547
,,,No value,10 or fewer,10 or fewer
,,,Total,13,26057
,,Missouri,Less than 15 Years,10 or fewer,1717
,,,≥ 15 and < 25 Years,10 or fewer,2880
,,,≥ 25 and < 45 Years,14,7385
,,,≥ 45 and < 65 Years,10 or fewer,6904
,,,65 Years or more,10 or fewer,8095
,,,No value,10 or fewer,10 or fewer
,,,Total,21,26981
,,Nebraska,Less than 15 Years,10 or fewer,2351
,,,≥ 15 and < 25 Years,10 or fewer,3099
,,,≥ 25 and < 45 Years,10 or fewer,7114
,,,≥ 45 and < 65 Years,10 or fewer,5633
,,,65 Years or more,10 or fewer,6247
,,,No value,10 or fewer,10 or fewer
,,,Total,10 or fewer,24444
,,Maine,Less than 15 Years,10 or fewer,2210
,,,≥ 15 and < 25 Years,10 or fewer,2485
,,,≥ 25 and < 45 Years,11,6261
,,,≥ 45 and < 65 Years,10 or fewer,6270
