Session Title,HA1C % or more and BMI by Age and County,,,
Session Description,states ND-VA,,,
Session ID,2733054,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"State of Residence (U.S.): North Dakota, Ohio, Oklahoma, Oregon, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Utah, Vermont, Virginia",Base Patient,,
Session Date Range,1/1/2023 - 7/17/2025,,,
Export User,Stephanie Perniciaro,,,
Date of Export,8/7/2025,,,
,,,,
,,,,
,Measures,Number of Patients,Percentage with Base Patient followed by Hemoglobin A1C 6.5% or more within 10 years (%),Percentage with Base Patient followed by BMI 30.0  or more within 10 years (%)
Age in Years (Current),County of Residence,,,
,"BILLINGS, ND",62,-,27.4%
,"HASKELL, TX",73,-,16.4%
,"BEAVER, OK",24,-,-
,"BAILEY, TX",44,-,36.4%
,"BEAVER, UT",28,-,-
,"SHACKELFORD, TX",53,-,-
,"JERAULD, SD",35,-,51.4%
,"WARD, TX",35,-,40%
,"HAND, SD",39,-,33.3%
,"HARTLEY, TX",41,-,43.9%
,"GREER, OK",42,-,31%
,"LA SALLE, TX",33,-,39.4%
,"JEFFERSON, OK",57,-,42.1%
,"POTTER, SD",32,-,-
,"WOODS, OK",23,-,52.2%
,"PERRY, TN",34,-,47.1%
,"FENTRESS, TN",27,-,44.4%
,"HOUSTON, TN",39,-,30.8%
,"LAWRENCE, TN",47,-,42.6%
,"LINCOLN, TN",40,-,42.5%
,"MARSHALL, TN",52,-,25%
,"LAMB, TX",31,-,51.6%
,"GLASSCOCK, TX",27,-,-
,"REEVES, TX",27,-,44.4%
,"WAYNE, TN",28,-,-
,"CROSBY, TX",35,-,40%
,"ROGER MILLS, OK",12,-,-
,"ZIEBACH, SD",43,-,46.5%
,"MARTIN, TX",18,-,-
,"KINNEY, TX",25,-,-
,"ALFALFA, OK",29,-,37.9%
,"HARPER, OK",13,-,-
,"FISHER, TX",28,-,-
,"DEWEY, OK",19,-,-
,"OVERTON, TN",26,-,46.2%
,"REAL, TX",19,-,-
,"FLOYD, TX",20,-,-
,"CANNON, TN",54,-,22.2%
,"UNION, TN",30,-,-
,"TERRY, TX",41,-,43.9%
,"BRISCOE, TX",19,-,-
,"LEWIS, TN",34,-,41.2%
,"GARFIELD, UT",15,-,-
,"SMITH, TN",52,-,-
,"HARDEMAN, TX",16,-,-
,"CRAIG, VA",27,-,-
,"BAYLOR, TX",16,-,-
,"DEKALB, TN",36,-,-
,"MACON, TN",43,-,-
,"DAWSON, TX",26,-,-
,"GILES, TN",40,-,-
,"GRANT, OK",15,-,-
,"SULLY, SD",23,-,-
,"WAYNE, UT",18,-,-
,"CRANE, TX",13,-,-
,"LYNN, TX",23,-,-
,"HYDE, SD",22,-,-
,"KNOX, TX",25,-,-
,"DAGGETT, UT",10 or fewer,-,-
,"WINKLER, TX",24,-,54.2%
,"ELLIS, OK",22,-,-
,"HARMON, OK",24,-,-
,"ROBERTS, TX",10 or fewer,-,-
,"BORDEN, TX",10 or fewer,-,-
,"JONES, SD",15,-,-
,"CAMERON, PA",11,-,-
,"FOARD, TX",10 or fewer,-,-
,"THROCKMORTON, TX",21,-,-
,"GARZA, TX",21,-,-
,"PRESIDIO, TX",10 or fewer,-,-
,"YOAKUM, TX",13,-,-
,"SLOPE, ND",14,-,-
,"JEFF DAVIS, TX",10 or fewer,-,-
,"JACKSON, TN",20,-,-
,"TERRELL, TX",13,-,-
,"COTTLE, TX",10 or fewer,-,-
,"COCHRAN, TX",10 or fewer,-,-
,"CLAY, TN",10 or fewer,-,-
,"PICKETT, TN",10 or fewer,-,-
,"STONEWALL, TX",16,-,-
,"TROUSDALE, TN",16,-,-
,"PIUTE, UT",10 or fewer,-,-
,"DICKENS, TX",10 or fewer,-,-
,"MCMULLEN, TX",10 or fewer,-,-
,"MOORE, TN",10 or fewer,-,-
,"CULBERSON, TX",10 or fewer,-,-
,"HUDSPETH, TX",10 or fewer,-,-
,"MOTLEY, TX",10 or fewer,-,-
,"KENEDY, TX",10 or fewer,-,-
,"KENT, TX",10 or fewer,-,-
,"KING, TX",10 or fewer,-,-
,"LOVING, TX",10 or fewer,-,-
,None of the above,309227,1.2%,33.6%
,Total,5791989,1.7%,41.2%
≥ 35 and < 45,"HARRIS, TX",339142,2.6%,45.7%
,"DALLAS, TX",217629,5.4%,49.7%
,"TARRANT, TX",182684,4.6%,53.8%
,"CUYAHOGA, OH",138885,4.3%,46.9%
,"PHILADELPHIA, PA",174066,4.2%,45.5%
,"FRANKLIN, OH",162766,5.3%,50.6%
,"HAMILTON, OH",104096,4.8%,50.2%
,"BEXAR, TX",107215,5%,39.5%
,"FAIRFAX, VA",96084,2.3%,37.9%
,"COLLIN, TX",87520,2.5%,40.8%
,"MONTGOMERY, PA",75073,2.7%,40.9%
,"TULSA, OK",71812,4.5%,51.4%
,"ALLEGHENY, PA",72876,2.2%,44.5%
,"GREENVILLE, SC",65971,4.7%,48.1%
,"FORT BEND, TX",65299,2.7%,43.3%
,"MULTNOMAH, OR",87941,2.4%,27.2%
,"MONTGOMERY, OH",61884,4.9%,56.9%
,"DENTON, TX",66792,2.5%,45.5%
,"SALT LAKE, UT",69145,3.2%,34.1%
,"LANCASTER, PA",55315,3.1%,48.4%
,"TRAVIS, TX",66297,4.3%,34.2%
,"YORK, PA",52940,5.4%,53.3%
,"SHELBY, TN",54380,4.7%,51.7%
,"BUCKS, PA",47330,3.2%,43.6%
,"LEHIGH, PA",48479,4.8%,54.1%
,"CHESTER, PA",48634,2.2%,39.4%
,"MONTGOMERY, TX",39214,2.2%,43.3%
,"LUCAS, OH",45361,5.7%,60%
,"BUTLER, OH",42461,5.3%,56.1%
,"SPARTANBURG, SC",41313,6.2%,57%
,"BELL, TX",43299,5.5%,58%
,"DELAWARE, PA",47765,3.6%,47.1%
,"SUMMIT, OH",41967,4.7%,50.8%
,"NORTHAMPTON, PA",39334,4.6%,55.6%
,"WASHINGTON, OR",46921,3.2%,30.7%
,"CHARLESTON, SC",43572,3.5%,38.4%
,"VIRGINIA BEACH CITY, VA",44216,4.1%,48.5%
,"BERKS, PA",35530,2.9%,48.7%
,"PRINCE WILLIAM, VA",41145,3.8%,49.9%
,"RICHLAND, SC",36791,4.7%,48.2%
,"LORAIN, OH",30103,4.4%,53.4%
,"LOUDOUN, VA",35701,2.9%,39.7%
,"CLACKAMAS, OR",30346,2.6%,34.5%
,"CHESTERFIELD, VA",29902,3.6%,51.6%
,"WILLIAMSON, TX",34248,4%,39.9%
,"HENRICO, VA",27921,3.8%,46%
,"WARREN, OH",27171,4%,49.7%
,"DAUPHIN, PA",27766,4.8%,47.5%
,"HAMILTON, TN",26912,3.5%,49.5%
,"DESCHUTES, OR",26850,2.6%,35.8%
,"CUMBERLAND, PA",27481,3.9%,45.4%
,"ANDERSON, SC",21991,5.9%,53.6%
,"CLERMONT, OH",22844,4.8%,55.2%
,"CASS, ND",28595,4.1%,50.1%
,"OKLAHOMA, OK",22042,5.5%,47.5%
,"STARK, OH",22010,3.7%,46%
,"DELAWARE, OH",27025,3.9%,44.8%
,"BRAZORIA, TX",22739,2.2%,49.6%
,"MCLENNAN, TX",20935,5.2%,58.4%
,"LAKE, OH",18082,3.6%,47%
,"BERKELEY, SC",21192,4.1%,52.2%
,"ELLIS, TX",21693,4.4%,59.3%
,"MONROE, PA",18223,5%,57%
,"LEXINGTON, SC",18908,3.5%,44.8%
,"CHESAPEAKE CITY, VA",23733,4.3%,50.9%
,"JOHNSON, TX",17486,3.7%,58%
,"MINNEHAHA, SD",20959,4.1%,43.7%
,"GREENE, OH",17517,4.1%,55.5%
,"NEWPORT NEWS CITY, VA",21147,6.2%,56.3%
,"MAHONING, OH",18143,4.9%,56.1%
,"ERIE, PA",16446,2.4%,51.5%
,"LICKING, OH",18548,5.3%,53%
,"HORRY, SC",11565,3.8%,48.4%
,"CHITTENDEN, VT",20294,1.8%,33%
,"ARLINGTON, VA",23404,1.9%,32%
,"SULLIVAN, TN",14718,3.6%,52.7%
,"NORFOLK CITY, VA",21543,5.4%,53%
,"MEDINA, OH",15611,3.5%,47.6%
,"WESTMORELAND, PA",15957,2.5%,51.6%
,"MARION, OR",16576,4%,45.1%
,"LINN, OR",15780,4.6%,50.1%
,"RICHMOND CITY, VA",19154,3.8%,46.3%
,"SCHUYLKILL, PA",14299,4.3%,56.3%
,"KAUFMAN, TX",18627,4.3%,59.5%
,"PICKENS, SC",12863,5.8%,54.2%
,"TOM GREEN, TX",15239,7.9%,60.2%
,"BRAZOS, TX",14352,4.9%,53%
,"TRUMBULL, OH",13631,4.8%,57.4%
,"LEBANON, PA",13286,5.3%,50.1%
,"CLARK, OH",13211,6.2%,59.1%
,"PARKER, TX",12566,2.1%,50%
,"SMITH, TX",12786,5%,52.3%
,"GALVESTON, TX",13249,1.8%,44.3%
,"FLORENCE, SC",13252,6.6%,57.6%
,"HAMPTON CITY, VA",14438,6.2%,58.8%
,"MIAMI, OH",12314,4.1%,55.3%
,"ALBEMARLE, VA",13429,3.4%,37.7%
,"LUZERNE, PA",11978,3.8%,46.8%
,"RICHLAND, OH",11232,6.2%,59.6%
,"PORTAGE, OH",11581,4.4%,50.4%
,"WASHINGTON, TN",10677,3.2%,48.1%
,"FRANKLIN, PA",11722,5.7%,58.4%
,"WASHINGTON, PA",11527,2%,48.3%
,"FAYETTE, PA",10455,4.3%,54.3%
,"DAVIS, UT",12679,2.8%,36.9%
,"FAIRFIELD, OH",13799,5.2%,54.8%
,"WOOD, OH",11004,3.7%,55.8%
,"ALEXANDRIA CITY, VA",16987,2.1%,36.4%
,"ADAMS, PA",10088,5.2%,55%
,"DORCHESTER, SC",11432,4.4%,54.5%
,"BURLEIGH, ND",12396,4.2%,48.4%
,"YORK, SC",12277,3.3%,43.8%
,"ROCKWALL, TX",12648,3.3%,51.6%
,"HANOVER, VA",8459,3%,47.9%
,"SUMTER, SC",9531,4%,54.3%
,"JAMES CITY, VA",8238,4%,48.2%
,"ALLEN, OH",8859,5.6%,58.4%
,"NUECES, TX",2894,1.8%,20%
,"PROVIDENCE, RI",11239,4.3%,42.4%
,"LACKAWANNA, PA",9064,1.7%,43.4%
,"BENTON, OR",8752,2.1%,31.2%
,"SUFFOLK CITY, VA",10963,4.5%,56.7%
,"RANDALL, TX",8888,2.3%,50.4%
,"GREENWOOD, SC",8031,6.9%,54.2%
,"TUSCARAWAS, OH",8135,4.5%,48.3%
,"BUTLER, PA",9646,1.5%,43.9%
,"UTAH, UT",6943,2.3%,35.6%
,"LANCASTER, SC",8835,4.1%,51.1%
,"GRAND FORKS, ND",9515,2.6%,47.6%
,"ROCKINGHAM, VA",7692,4.8%,52.8%
,"FREDERICK, VA",8563,2.7%,47.2%
,"PORTSMOUTH CITY, VA",10021,6.7%,60%
,"CARBON, PA",7485,5.7%,60.9%
,"JACKSON, OR",9001,4.8%,33.3%
,"OCONEE, SC",5840,5.5%,55.5%
,"GEAUGA, OH",6156,2.1%,40.2%
,"ROGERS, OK",7307,4.6%,55.3%
,"GREENE, TN",5976,4.8%,56.7%
,"MARION, OH",6932,7.4%,61.8%
,"KERSHAW, SC",7212,4.4%,54.7%
,"WAYNE, OH",6713,4%,43.8%
,"COOS, OR",6386,5.5%,52.4%
,"ASHTABULA, OH",5866,4.3%,50%
,"WAGONER, OK",7374,4.6%,55.1%
,"YORK, VA",7392,2.9%,45.3%
,"BRADFORD, PA",6188,3.8%,55.4%
,"PENNINGTON, SD",6713,2.2%,38%
,"WASHINGTON, VT",7319,2.6%,38.7%
,"HENDERSON, TX",5491,3.7%,53.3%
,"POTTER, TX",6259,3.8%,52.8%
,"BELMONT, OH",5665,5.9%,55.6%
,"LINCOLN, OR",5690,4%,47.3%
,"LANE, OR",6126,4.1%,28.3%
,"CREEK, OK",5894,4.7%,57.4%
,"CHEROKEE, SC",5727,7.2%,60.9%
,"WASHINGTON, VA",5347,3.8%,53.1%
,"ORANGEBURG, SC",4967,6.5%,62%
,"LAURENS, SC",5534,7.1%,57%
,"MUSKOGEE, OK",5748,4.9%,57.8%
,"HAYS, TX",7109,3.6%,41.2%
,"COLUMBIANA, OH",5325,5.5%,57.3%
,"LINCOLN, SD",6534,2.9%,44.5%
,"BEAUFORT, SC",2915,3.7%,40.6%
,"CORYELL, TX",5741,4.7%,60.1%
,"HAWKINS, TN",4626,4.6%,58.9%
,"HIDALGO, TX",3142,1.8%,27.9%
,"MADISON, TN",5061,4.9%,56.7%
,"CULPEPER, VA",5228,4.8%,54.1%
,"HUNT, TX",4920,3.8%,58.4%
,"AUGUSTA, VA",4212,4.4%,52.6%
,"BEAVER, PA",5826,1.3%,49.5%
,"CHARLOTTESVILLE CITY, VA",6453,3.3%,31.2%
,"WINDSOR, VT",5427,2.7%,39.7%
,"LIBERTY, TX",3846,4.3%,54.6%
,"PICKAWAY, OH",5641,5.4%,59.7%
,"ATHENS, OH",4742,4.6%,49.5%
,"CARTER, TN",4259,3.5%,52%
,"CLEVELAND, OK",4816,3.4%,45.5%
,"FAUQUIER, VA",4967,2.3%,46.9%
,"COLUMBIA, OR",4835,3.8%,44.4%
,"DARLINGTON, SC",3922,5.9%,56%
,"CRAWFORD, OH",4063,6.6%,62.4%
,"YAMHILL, OR",5338,5.2%,42.2%
,"GLOUCESTER, VA",4649,4.8%,54.7%
,"SANDUSKY, OH",3996,4.3%,61%
,"SHENANDOAH, VA",3923,4%,54.1%
,"WISE, VA",3935,7.3%,59.9%
,"MADISON, OH",5237,5.6%,53.9%
,"SENECA, OH",3955,6.2%,59.4%
,"HARRISONBURG CITY, VA",4323,4.5%,47.4%
,"DARKE, OH",3398,3.7%,54.8%
,"UMATILLA, OR",4298,1.9%,56.6%
,"FULTON, OH",3588,4.7%,59%
,"PREBLE, OH",3732,5.6%,64.2%
,"BURNET, TX",3433,4.3%,51%
,"TIPTON, TN",4066,4%,54.9%
,"BRADLEY, TN",3545,4.2%,54.2%
,"BROWN, OH",3589,5.4%,58.3%
,"WASHINGTON, TX",3550,5.3%,57.7%
,"LYNCHBURG CITY, VA",3604,2.1%,52.2%
,"CLINTON, OH",3560,5.4%,58.4%
,"MAYES, OK",3745,4.8%,56%
,"WILLIAMS, OH",3527,6.3%,60.5%
,"UNION, OH",4948,3.6%,53.4%
,"ISLE OF WIGHT, VA",4203,4.4%,56.9%
,"TOOELE, UT",4424,4.7%,44.8%
,"ASHLAND, OH",3732,5.2%,56.6%
,"WASHINGTON, RI",3313,3.1%,37.6%
,"ERIE, OH",2872,2.9%,50.9%
,"WEBER, UT",3662,3.2%,38.1%
,"JEFFERSON, TX",3067,5.3%,46.9%
,"ADDISON, VT",3921,2.8%,39.9%
,"STAFFORD, VA",4542,4.1%,51%
,"STARK, ND",4731,4.7%,49.1%
,"PERRY, PA",3765,4.4%,52.5%
,"NEWPORT, RI",3539,1.9%,40.1%
,"DEFIANCE, OH",3621,6%,62.6%
,"GRAYSON, TX",2921,2.2%,50.8%
,"AIKEN, SC",2852,4.4%,48.8%
,"MORTON, ND",4034,4.8%,53.9%
,"LOUISA, VA",3411,5.3%,56.2%
,"WARREN, VA",3611,3.2%,51.9%
,"ORANGE, VA",3242,5%,54.6%
,"WARD, ND",4529,3%,41.8%
,"PIKE, PA",3096,3.7%,52.8%
,"HURON, OH",3028,5%,55.4%
,"BASTROP, TX",3867,6.9%,46.7%
,"MALHEUR, OR",3552,6.8%,57.1%
,"HOOD, TX",2038,1.8%,49.3%
,"WINDHAM, VT",3240,1.4%,26.3%
,"MERCER, PA",2850,3.2%,49.1%
,"HALIFAX, VA",2791,7.2%,61.5%
,"WISE, TX",2791,2.9%,54.3%
,"MANASSAS CITY, VA",3938,4.8%,53.1%
,"PETERSBURG CITY, VA",3605,5.8%,62.5%
,"CROOK, OR",3152,4.5%,52.3%
,"ACCOMACK, VA",2863,4.8%,53.1%
,"SMYTH, VA",2881,4.1%,56.4%
,"CANADIAN, OK",3613,2.2%,46.9%
,"OKMULGEE, OK",3033,6.2%,59.2%
,"AUGLAIZE, OH",2602,3.9%,54.1%
,"WOOD, TX",2367,4.9%,56.3%
,"OTTAWA, OH",2401,3.5%,59.1%
,"HIGHLAND, OH",2617,5.6%,55%
,"COMAL, TX",3079,1.8%,26.5%
,"SPOTSYLVANIA, VA",2751,3.6%,49.2%
,"UNION, SC",2659,8.1%,62.7%
,"CHAMBERS, TX",3265,2.9%,54.4%
,"ROSS, OH",3206,5.2%,53%
,"RUTLAND, VT",2824,1.9%,40.6%
,"FRANKLIN, VT",3164,2.6%,41.5%
,"MARION, SC",2687,7.4%,60.4%
,"SHELBY, OH",2454,4.6%,54.8%
,"FLUVANNA, VA",3247,4.3%,54.7%
,"VAN ZANDT, TX",2782,4%,54.1%
,"CHAMPAIGN, OH",2641,6.1%,60.2%
,"CHESTER, SC",2733,7.4%,58.4%
,"PUTNAM, OH",2692,3.3%,55.8%
,"JEFFERSON, OR",2950,4.8%,56.6%
,"WASHINGTON, OH",2759,4.6%,56.6%
,"LUBBOCK, TX",3294,8.3%,51.1%
,"FAIRFAX CITY, VA",3240,1.9%,37.1%
,"CHEROKEE, TX",2353,4.5%,55.5%
,"DOUGLAS, OR",3163,4%,40.1%
,"OBION, TN",2644,4.2%,59.3%
,"PITTSBURG, OK",2314,5.6%,54.6%
,"CLARENDON, SC",2300,5.5%,58.1%
,"TIOGA, PA",2529,3.9%,53.5%
,"CHESTERFIELD, SC",2345,4.1%,56.8%
,"MECKLENBURG, VA",2122,4%,58.4%
,"BEDFORD, VA",1914,1.1%,48.3%
,"ARMSTRONG, PA",2304,2%,52.9%
,"KNOX, OH",2545,4.6%,53.1%
,"WALLER, TX",2710,3.1%,51.1%
,"RUSK, TX",2361,4.7%,51.8%
,"BROWN, SD",2987,4.1%,44.7%
,"SUMMIT, UT",2477,1%,15.3%
,"RUSSELL, VA",2298,4.6%,58.3%
,"MORROW, OH",2558,6.2%,62.7%
,"ERATH, TX",2030,0.837%,53.1%
,"GEORGETOWN, SC",1539,4.6%,48.5%
,"HANCOCK, OH",2522,2.9%,47.7%
,"CARROLL, TN",2231,4.8%,57.6%
,"GREENE, PA",2153,4.8%,59.5%
,"CAMERON, TX",2705,2.3%,13.1%
,"DILLON, SC",2455,4.3%,58.9%
,"JEFFERSON, OH",2018,3.5%,51.7%
,"DYER, TN",2245,4.8%,60.7%
,"PAGE, VA",2116,5.2%,58%
,"HARDIN, OH",2373,5.1%,59.3%
,"GIBSON, TN",2338,3.6%,57%
,"FAYETTE, TN",2067,4.6%,54.5%
,"DAVIDSON, TN",3734,0.83%,14%
,"ORANGE, VT",2559,2.4%,44.6%
,"STUTSMAN, ND",2476,5.3%,55.3%
,"NEWBERRY, SC",1864,4.3%,51.5%
,"NEW KENT, VA",2251,2.4%,53%
,"SEQUOYAH, OK",2087,3.7%,55.6%
,"LLANO, TX",1593,5.5%,52.4%
,"MILAM, TX",1928,6.4%,62.8%
,"HENRY, OH",2111,4.4%,59.5%
,"WILLIAMSBURG, SC",1922,6.5%,61.8%
,"POWHATAN, VA",2027,2.4%,48.9%
,"LOGAN, OH",1784,4.4%,55.5%
,"ABBEVILLE, SC",1786,5.3%,52.5%
,"WEAKLEY, TN",2094,4.2%,60.9%
,"LE FLORE, OK",1941,3.5%,56.1%
,"POLK, OR",2268,2.7%,38.4%
,"HILL, TX",1847,3.2%,56.8%
,"LAMPASAS, TX",1862,3%,56.3%
,"GRIMES, TX",1958,4.4%,59.4%
,"SUSQUEHANNA, PA",1806,2.4%,49.5%
,"TAZEWELL, VA",1686,3.4%,56.6%
,"FAIRFIELD, SC",1992,3.6%,57.5%
,"NAVARRO, TX",1845,5.4%,57%
,"COOKE, TX",1328,1.3%,52%
,"LEE, VA",1863,4.6%,57.2%
,"GOOCHLAND, VA",1756,2.3%,46.7%
,"CODINGTON, SD",2207,5%,42.9%
,"LAWRENCE, PA",2071,2.1%,49.4%
,"GREENE, VA",2130,5.7%,53%
,"AUSTIN, TX",1538,3.5%,52.2%
,"WEBB, TX",1607,2.6%,25.2%
,"WALKER, TX",1532,3.2%,49.2%
,"MUSKINGUM, OH",2158,5.4%,54.3%
,"WILLIAMS, ND",2617,1.8%,51.1%
,"PRINCE GEORGE, VA",2253,3.2%,56.2%
,"WAYNESBORO CITY, VA",1756,6.9%,54.7%
,"SCOTT, VA",1681,3.3%,59.3%
,"ADAMS, OH",1624,6.2%,57.6%
,"CAMPBELL, VA",1653,3.4%,56.6%
,"PAYNE, OK",1869,3.7%,48.2%
,"WAYNE, PA",1742,1.7%,45.3%
,"CRAWFORD, PA",1568,2.5%,51.9%
,"BAKER, OR",1883,3.9%,43.5%
,"TILLAMOOK, OR",1781,4.6%,42.1%
,"GUADALUPE, TX",2350,2.5%,33.2%
,"WASHINGTON, OK",1986,3.8%,47.6%
,"WHARTON, TX",1535,3.8%,54.4%
,"KLAMATH, OR",835,4.6%,40.5%
,"WYANDOT, OH",1702,5.1%,58.3%
,"DINWIDDIE, VA",1711,4%,62%
,"COLONIAL HEIGHTS CITY, VA",1937,5.7%,61.2%
,"RICHLAND, ND",1815,4.5%,57.1%
,"PANOLA, TX",1598,4.7%,58.9%
,"LAMOILLE, VT",1930,2.2%,28.7%
,"HOOD RIVER, OR",1927,4.4%,27.7%
,"STAUNTON CITY, VA",1514,4.7%,44.9%
,"PITTSYLVANIA, VA",1334,3%,56.2%
,"KING WILLIAM, VA",1763,4%,58.7%
,"MARION, TN",1506,5.8%,62.1%
,"WASCO, OR",1981,5.2%,39.5%
,"COLLETON, SC",1272,5%,52.1%
,"JOHNSON, TN",1287,4.9%,52.7%
,"GREGG, TX",1558,3.6%,52.3%
,"CALEDONIA, VT",1449,1.7%,36.9%
,"BROOKINGS, SD",1986,3.5%,46.9%
,"MERCER, OH",1127,4.2%,48%
,"NELSON, VA",1325,4.4%,47.5%
,"AMHERST, VA",1392,2.9%,54.6%
,"UNICOI, TN",1286,4.7%,53.4%
,"ANDERSON, TX",1337,4.6%,54.6%
,"MCINTOSH, OK",1255,5.3%,56.1%
,"LAWRENCE, OH",1478,2.9%,46.3%
,"CARROLL, OH",1354,3.8%,39.4%
,"FAYETTE, OH",1439,5.4%,58.7%
,"MCKENZIE, ND",2054,4.6%,55.7%
,"CHEROKEE, OK",1327,4.3%,51.5%
,"VAN WERT, OH",1333,5.6%,51%
,"POLK, TX",841,2.5%,41.1%
,"TAYLOR, TX",1642,1.4%,25.7%
,"CLATSOP, OR",1302,2%,30.9%
,"BRISTOL CITY, VA",1574,4.1%,56.7%
,"SAN PATRICIO, TX",554,2.2%,25.6%
,"SALUDA, SC",1323,7.4%,54%
,"MEADE, SD",1580,1.3%,38%
,"KNOX, TN",1770,1.4%,20.4%
,"LAUDERDALE, TN",1368,5.9%,63.9%
,"HOPEWELL CITY, VA",1684,5.8%,62.5%
,"SOUTHAMPTON, VA",1394,5.5%,61.9%
,"BURLESON, TX",1301,4.8%,62.2%
,"GREENSVILLE, VA",1518,4.2%,52.4%
,"CRAIG, OK",1435,5.2%,56.7%
,"SEQUATCHIE, TN",1208,2.6%,54%
,"SCIOTO, OH",1404,5%,49.5%
,"EDGEFIELD, SC",1162,5.9%,52.7%
,"KENDALL, TX",1552,2.6%,34.7%
,"VICTORIA, TX",781,3.8%,40.1%
,"MCNAIRY, TN",1164,4.1%,55.1%
,"HOCKING, OH",1442,4.7%,57.6%
,"ORLEANS, VT",1114,3%,38.7%
,"WINCHESTER CITY, VA",1535,5.1%,44.4%
,"LANCASTER, VA",927,8.3%,54%
,"CLARKE, VA",1306,3.1%,45.4%
,"DICKENSON, VA",1173,5.5%,59.7%
,"LAWRENCE, SD",1311,1.8%,31.7%
,"UNION, SD",1316,3.1%,50.2%
,"WARREN, PA",1096,1.3%,45.6%
,"PAULDING, OH",1212,4.7%,57.3%
,"NORTHUMBERLAND, VA",848,7.3%,58.7%
,"MARLBORO, SC",1255,5.3%,55.5%
,"MONTGOMERY, VA",1174,-,41.7%
,"CAROLINE, VA",1165,4.3%,53%
,"RAMSEY, ND",1278,2%,53.4%
,"MIDDLESEX, VA",1003,6.1%,55.8%
,"MADISON, VA",1097,3.3%,52.4%
,"PERRY, OH",1406,4.3%,55%
,"CLAY, SD",1211,4.1%,50.3%
,"WALSH, ND",1213,2.8%,61.1%
,"RHEA, TN",981,2.5%,53.6%
,"GUERNSEY, OH",1071,4.2%,50.6%
,"DANVILLE CITY, VA",1124,5.4%,52.9%
,"BRUNSWICK, VA",1041,4.1%,61%
,"POQUOSON CITY, VA",1427,2.7%,50.4%
,"HARRISON, OH",1071,5%,52.2%
,"WYTHE, VA",901,2.8%,58%
,"BARNES, ND",1127,4.9%,58.2%
,"BUCKINGHAM, VA",1181,4.7%,56.8%
,"BOWIE, TX",900,5.4%,48.3%
,"FALLS CHURCH CITY, VA",1296,1.4%,28.5%
,"CALHOUN, SC",1005,7.3%,60.3%
,"FALLS, TX",1044,6.9%,64.5%
,"ESSEX, VA",1012,6%,61.8%
,"BUCHANAN, VA",878,2.5%,59%
,"WICHITA, TX",918,2.2%,56%
,"CACHE, UT",938,2.8%,34.6%
,"NORTHAMPTON, VA",948,5.6%,53.5%
,"ORANGE, TX",771,3.4%,41.8%
,"WASHINGTON, UT",723,1.9%,22.7%
,"MONTGOMERY, TN",1715,0.758%,15.1%
,"KENT, RI",1393,2.7%,37.5%
,"BOSQUE, TX",833,4.4%,52.6%
,"FRANKLIN CITY, VA",1191,6.4%,64%
,"LIMESTONE, TX",918,4.5%,51.7%
,"BENNINGTON, VT",793,2.3%,35.1%
,"PAWNEE, OK",1062,4.3%,55.9%
,"CAMP, TX",953,6.3%,56.7%
,"WESTMORELAND, VA",847,5%,57.7%
,"ROBERTSON, TX",983,6.7%,62.7%
,"CALDWELL, TX",1166,7.6%,48.2%
,"ANGELINA, TX",705,3.7%,44.4%
,"HARDEMAN, TN",976,2.9%,55.5%
,"HENDERSON, TN",1026,3.1%,58.2%
,"DELAWARE, OK",680,3.8%,53.1%
,"LEE, SC",990,6%,58.8%
,"MORROW, OR",1077,6.1%,58.1%
,"WYOMING, PA",943,4.7%,49.5%
,"PALO PINTO, TX",716,2.5%,54.2%
,"MEIGS, OH",944,5.2%,58.6%
,"MONROE, OH",889,5.1%,58.5%
,"COSHOCTON, OH",943,3%,54.5%
,"WILLIAMSBURG CITY, VA",1001,4%,48.9%
,"CURRY, OR",841,2.9%,36.9%
,"MATAGORDA, TX",713,3.5%,49.1%
,"BRISTOL, RI",1231,1.8%,36.8%
,"NOTTOWAY, VA",948,8.2%,59.9%
,"HENRY, VA",908,3.3%,53%
,"MCCORMICK, SC",507,6.3%,56.6%
,"MATHEWS, VA",738,4.9%,55.4%
,"TITUS, TX",796,4.8%,55.3%
,"RICHMOND, VA",956,5.1%,56.1%
,"RUTHERFORD, TN",1456,0.962%,15%
,"ATASCOSA, TX",1058,4.9%,53.3%
,"MERCER, ND",945,3.4%,57%
,"ROBERTS, SD",843,4.6%,48.4%
,"TRAILL, ND",905,3.4%,55.9%
,"HARDIN, TX",648,2.2%,45.5%
,"HOPKINS, TX",575,3.3%,51%
,"FANNIN, TX",724,3.6%,50.7%
,"BENTON, TN",768,4.9%,56.8%
,"MIDLAND, TX",838,3.2%,39.5%
,"BLEDSOE, TN",723,3%,60.9%
,"FULTON, PA",811,4.1%,50.9%
,"OSAGE, OK",895,3.8%,54.2%
,"HENRY, TN",821,4%,54.4%
,"LINCOLN, OK",889,4.6%,51.9%
,"BAMBERG, SC",747,4.4%,62.1%
,"UPSHUR, TX",775,6.2%,55.1%
,"INDIANA, PA",893,1.8%,46.7%
,"MEDINA, TX",932,4.4%,42.8%
,"AMELIA, VA",757,4.5%,57.5%
