Session Title,Positive RSV Tests and RSV tests and Number of Encounters by State of Residence (U.S.) and Age in Years Range,,,,,
Session ID,2747766,,,,,
Data Model,Encounters,,,,,
Population Base,All Encounters,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Diagnosis (All): Pneumonia due to Streptococcus pneumoniae( ICD-10-CM: J13.* ), Acute nasopharyngitis (common cold)( ICD-10-CM: J00.* ), Acute sinusitis( ICD-10-CM: J01.* ), Acute pharyngitis( ICD-10-CM: J02.* ), Acute tonsillitis( ICD-10-CM: J03.* ), Acute laryngitis and tracheitis( ICD-10-CM: J04.* ), Acute obstructive laryngitis (croup) and epiglottitis( ICD-10-CM: J05.* ), Acute upper respiratory infections of multiple and unspecified sites( ICD-10-CM: J06.* ), Influenza due to certain identified influenza viruses( ICD-10-CM: J09.* ), Influenza due to other identified influenza virus( ICD-10-CM: J10.* ), Influenza due to unidentified influenza virus( ICD-10-CM: J11.* ), Viral pneumonia, not elsewhere classified( ICD-10-CM: J12.* ), Pneumonia due to hemophilus influenzae( ICD-10-CM: J14.* ), Bacterial pneumonia, not elsewhere classified( ICD-10-CM: J15.* ), Pneumonia due to other infectious organisms, not elsewhere classified( ICD-10-CM: J16.* ), Pneumonia in diseases classified elsewhere( ICD-10-CM: J17.* ), Pneumonia, unspecified organism( ICD-10-CM: J18.* ), Acute bronchitis( ICD-10-CM: J20.* ), Acute bronchiolitis( ICD-10-CM: J21.* ), Unspecified acute lower respiratory infection( ICD-10-CM: J22.* )",Encounter Type: ED Encounter,,,,
Session Date Range,1/1/2023 - 12/31/2023 (Based On Encounter Start Date),,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,8/5/2025,,,,,
,,,,,,
,,,,,,
,,,Measures,Positive RSV Tests (%),RSV tests (%),Number of Encounters
Year,Week,State of Residence (U.S.),Age in Years,,,
,,Tennessee,Less than 1,7.9%,36.9%,214
,,,≥ 1 and < 5,7.7%,29.4%,429
,,,≥ 5 and < 18,-,18.4%,626
,,,≥ 18 and < 49,-,19.2%,582
,,,≥ 49 and < 65,-,21.8%,252
,,,65 or more,-,24.6%,410
,,,No value,-,-,10 or fewer
,,,Total,2.2%,23.4%,2513
,,Washington,Less than 1,-,50%,30
,,,≥ 1 and < 5,-,40.8%,71
,,,≥ 5 and < 18,-,26.7%,86
,,,≥ 18 and < 49,-,30.7%,189
,,,≥ 49 and < 65,-,43.6%,78
,,,65 or more,-,46.8%,158
,,,No value,-,-,10 or fewer
,,,Total,-,38.1%,612
,,Alabama,Less than 1,-,85%,20
,,,≥ 1 and < 5,-,74.5%,47
,,,≥ 5 and < 18,-,71.4%,105
,,,≥ 18 and < 49,-,61.6%,172
,,,≥ 49 and < 65,-,66.2%,71
,,,65 or more,-,63.8%,105
,,,No value,-,-,10 or fewer
,,,Total,2.5%,66.7%,520
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,59.5%,37
,,,≥ 49 and < 65,-,66.7%,21
,,,65 or more,-,80%,20
,,,No value,-,-,10 or fewer
,,,Total,-,63.1%,84
,,Michigan,Less than 1,-,35.9%,237
,,,≥ 1 and < 5,2.5%,30%,596
,,,≥ 5 and < 18,-,25.3%,973
,,,≥ 18 and < 49,-,22.5%,1321
,,,≥ 49 and < 65,-,26.9%,581
,,,65 or more,-,36.8%,1053
,,,No value,-,-,10 or fewer
,,,Total,0.441%,28.4%,4761
,,Mississippi,Less than 1,14%,54.3%,164
,,,≥ 1 and < 5,12%,43.6%,342
,,,≥ 5 and < 18,-,17.8%,456
,,,≥ 18 and < 49,-,13.3%,768
,,,≥ 49 and < 65,-,17.6%,261
,,,65 or more,-,19.9%,433
,,,No value,-,-,10 or fewer
,,,Total,2.9%,22.8%,2424
,,Virginia,Less than 1,14.7%,59.5%,252
,,,≥ 1 and < 5,5.7%,46%,718
,,,≥ 5 and < 18,0.759%,30.7%,1450
,,,≥ 18 and < 49,-,22.7%,1857
,,,≥ 49 and < 65,-,30%,647
,,,65 or more,-,41.9%,1016
,,,No value,-,-,10 or fewer
,,,Total,1.6%,33.1%,5940
,,Massachusetts,Less than 1,-,30.1%,113
,,,≥ 1 and < 5,-,30.3%,337
,,,≥ 5 and < 18,-,24.4%,446
,,,≥ 18 and < 49,-,32.5%,600
,,,≥ 49 and < 65,-,36.5%,260
,,,65 or more,-,37.3%,544
,,,No value,-,-,10 or fewer
,,,Total,0.652%,32.1%,2300
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,35
,,,≥ 18 and < 49,-,-,52
,,,≥ 49 and < 65,-,-,31
,,,65 or more,-,-,32
,,,No value,-,-,10 or fewer
,,,Total,-,20.6%,160
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 49,-,-,27
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,34.3%,67
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,26
,,,≥ 18 and < 49,-,34.6%,52
,,,≥ 49 and < 65,-,-,25
,,,65 or more,-,33.8%,68
,,,No value,-,-,10 or fewer
,,,Total,-,34.2%,187
,,Maine,Less than 1,-,-,13
,,,≥ 1 and < 5,-,20.4%,54
,,,≥ 5 and < 18,-,-,130
,,,≥ 18 and < 49,-,15.8%,165
,,,≥ 49 and < 65,-,15.6%,77
,,,65 or more,-,15.3%,137
,,,No value,-,-,10 or fewer
,,,Total,-,14.4%,576
,,Hawaii,Less than 1,-,-,24
,,,≥ 1 and < 5,20.5%,44.3%,88
,,,≥ 5 and < 18,-,12.6%,111
,,,≥ 18 and < 49,-,-,152
,,,≥ 49 and < 65,-,-,55
,,,65 or more,-,13.1%,145
,,,No value,-,-,10 or fewer
,,,Total,4.5%,16.7%,575
,,Kansas,Less than 1,-,54.5%,22
,,,≥ 1 and < 5,-,41.1%,56
,,,≥ 5 and < 18,-,20.4%,103
,,,≥ 18 and < 49,-,27.7%,166
,,,≥ 49 and < 65,-,30.6%,72
,,,65 or more,-,34.5%,139
,,,No value,-,-,10 or fewer
,,,Total,-,30.8%,558
,,None of the above,Less than 1,1.9%,26.8%,684
,,,≥ 1 and < 5,1.7%,21.1%,1838
,,,≥ 5 and < 18,-,18%,3090
,,,≥ 18 and < 49,-,19.7%,4460
,,,≥ 49 and < 65,-,26.1%,1777
,,,65 or more,0.473%,29.9%,2748
,,,No value,-,-,10 or fewer
,,,Total,0.528%,22.5%,14597
,,Total,Less than 1,9.3%,51.4%,6518
,,,≥ 1 and < 5,6.4%,45%,16125
,,,≥ 5 and < 18,1.1%,37.4%,24489
,,,≥ 18 and < 49,0.444%,35.8%,31989
,,,≥ 49 and < 65,0.605%,42.5%,12900
,,,65 or more,0.674%,49.1%,22415
,,,No value,-,-,10 or fewer
,,,Total,2%,41.7%,114436
,Oct 28 – Nov 3,Arkansas,Less than 1,9%,72.9%,133
,,,≥ 1 and < 5,7.5%,75.3%,227
,,,≥ 5 and < 18,-,67.5%,274
,,,≥ 18 and < 49,-,46.9%,245
,,,≥ 49 and < 65,-,55.9%,93
,,,65 or more,-,50.9%,171
,,,No value,-,-,10 or fewer
,,,Total,3.6%,61.9%,1143
,,Delaware,Less than 1,-,76.5%,51
,,,≥ 1 and < 5,8%,70.8%,137
,,,≥ 5 and < 18,-,72.7%,172
,,,≥ 18 and < 49,-,64.2%,134
,,,≥ 49 and < 65,-,60.6%,66
,,,65 or more,-,61.6%,112
,,,No value,-,-,10 or fewer
,,,Total,4.3%,67.9%,672
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,13
,,,≥ 5 and < 18,-,-,14
,,,≥ 18 and < 49,-,62.1%,29
,,,≥ 49 and < 65,-,-,11
,,,65 or more,-,86.4%,22
,,,No value,-,-,10 or fewer
,,,Total,-,69.6%,92
,,Montana,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,16
,,,≥ 18 and < 49,-,38.5%,39
,,,≥ 49 and < 65,-,72.2%,18
,,,65 or more,-,58.7%,46
,,,No value,-,-,10 or fewer
,,,Total,-,54.3%,140
,,Kentucky,Less than 1,7.8%,52.9%,206
,,,≥ 1 and < 5,8.6%,53%,338
,,,≥ 5 and < 18,2.2%,52.1%,497
,,,≥ 18 and < 49,-,48.1%,503
,,,≥ 49 and < 65,-,51.5%,239
,,,65 or more,-,56.5%,457
,,,No value,-,-,10 or fewer
,,,Total,2.8%,52.2%,2240
,,Iowa,Less than 1,-,51.6%,64
,,,≥ 1 and < 5,-,55.5%,137
,,,≥ 5 and < 18,-,52.8%,178
,,,≥ 18 and < 49,-,56.1%,253
,,,≥ 49 and < 65,-,60.3%,73
,,,65 or more,-,60.4%,217
,,,No value,-,-,10 or fewer
,,,Total,-,56.4%,922
,,Illinois,Less than 1,11.2%,74.8%,206
,,,≥ 1 and < 5,8.2%,69.8%,524
,,,≥ 5 and < 18,-,57%,807
,,,≥ 18 and < 49,-,51.3%,1198
,,,≥ 49 and < 65,-,54.4%,513
,,,65 or more,-,60.2%,975
,,,No value,-,-,10 or fewer
,,,Total,2%,58.3%,4223
,,West Virginia,Less than 1,-,74.5%,47
,,,≥ 1 and < 5,-,68.3%,126
,,,≥ 5 and < 18,-,73.6%,265
,,,≥ 18 and < 49,-,72%,332
,,,≥ 49 and < 65,-,67%,176
,,,65 or more,-,66.6%,332
,,,No value,-,-,10 or fewer
,,,Total,-,70%,1278
,,Wisconsin,Less than 1,-,42.3%,168
,,,≥ 1 and < 5,-,38.9%,298
,,,≥ 5 and < 18,-,39.4%,457
,,,≥ 18 and < 49,-,47.2%,566
,,,≥ 49 and < 65,-,62.8%,196
,,,65 or more,-,65.5%,365
,,,No value,-,-,10 or fewer
,,,Total,-,48.6%,2050
,,South Dakota,Less than 1,-,-,13
,,,≥ 1 and < 5,-,-,24
,,,≥ 5 and < 18,-,47.8%,23
,,,≥ 18 and < 49,-,44.4%,36
,,,≥ 49 and < 65,-,64.7%,17
,,,65 or more,-,61.8%,34
,,,No value,-,-,10 or fewer
,,,Total,-,48.3%,147
,,Colorado,Less than 1,-,32%,247
,,,≥ 1 and < 5,-,26.9%,598
,,,≥ 5 and < 18,-,24.4%,738
,,,≥ 18 and < 49,-,35.9%,718
,,,≥ 49 and < 65,-,56.6%,182
,,,65 or more,-,65.4%,321
,,,No value,-,-,10 or fewer
,,,Total,-,35.3%,2804
,,North Dakota,Less than 1,-,-,13
,,,≥ 1 and < 5,-,65%,20
,,,≥ 5 and < 18,-,61.9%,42
,,,≥ 18 and < 49,-,37.2%,78
,,,≥ 49 and < 65,-,-,23
,,,65 or more,-,57%,86
,,,No value,-,-,10 or fewer
,,,Total,-,51.1%,262
,,Minnesota,Less than 1,-,61.3%,93
,,,≥ 1 and < 5,-,48.5%,196
,,,≥ 5 and < 18,-,43.9%,353
,,,≥ 18 and < 49,-,45.1%,566
,,,≥ 49 and < 65,-,50%,228
,,,65 or more,-,62%,403
,,,No value,-,-,10 or fewer
,,,Total,-,50.4%,1839
,,Nevada,Less than 1,-,-,24
,,,≥ 1 and < 5,-,36.2%,58
,,,≥ 5 and < 18,-,31.8%,66
,,,≥ 18 and < 49,-,50.5%,95
,,,≥ 49 and < 65,-,38.6%,57
,,,65 or more,-,59.7%,77
,,,No value,-,-,10 or fewer
,,,Total,-,43.8%,377
,,Pennsylvania,Less than 1,9.6%,61.1%,270
,,,≥ 1 and < 5,7.3%,56.1%,643
,,,≥ 5 and < 18,1.3%,48.1%,930
,,,≥ 18 and < 49,-,47.6%,1563
,,,≥ 49 and < 65,-,51.7%,706
,,,65 or more,-,60%,1261
,,,No value,-,-,10 or fewer
,,,Total,1.9%,52.8%,5373
,,Oklahoma,Less than 1,-,50.8%,63
,,,≥ 1 and < 5,-,41.6%,173
,,,≥ 5 and < 18,-,22.5%,284
,,,≥ 18 and < 49,-,27.7%,339
,,,≥ 49 and < 65,-,41.5%,130
,,,65 or more,-,50.6%,243
,,,No value,-,-,10 or fewer
,,,Total,-,35.6%,1232
,,Nebraska,Less than 1,-,58.3%,24
,,,≥ 1 and < 5,-,57.9%,57
,,,≥ 5 and < 18,-,42.3%,71
,,,≥ 18 and < 49,-,39.4%,127
,,,≥ 49 and < 65,-,50%,52
,,,65 or more,-,58.2%,122
,,,No value,-,-,10 or fewer
,,,Total,-,49.4%,453
,,Maryland,Less than 1,25.6%,70.1%,117
,,,≥ 1 and < 5,13.7%,65.6%,256
,,,≥ 5 and < 18,-,53.3%,287
,,,≥ 18 and < 49,-,45.6%,537
,,,≥ 49 and < 65,-,52%,227
,,,65 or more,-,54.2%,393
,,,No value,-,-,10 or fewer
,,,Total,4.3%,53.9%,1817
,,Idaho,Less than 1,-,54.1%,37
,,,≥ 1 and < 5,-,38.1%,63
,,,≥ 5 and < 18,-,28.7%,87
,,,≥ 18 and < 49,-,26.5%,151
,,,≥ 49 and < 65,-,47.2%,53
,,,65 or more,-,54.3%,105
,,,No value,-,-,10 or fewer
,,,Total,-,38.5%,496
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,12.5%,51.8%,112
,,,≥ 1 and < 5,7.7%,40.9%,323
,,,≥ 5 and < 18,-,38%,497
,,,≥ 18 and < 49,-,46.4%,617
,,,≥ 49 and < 65,-,52.2%,268
,,,65 or more,-,60.9%,450
,,,No value,-,-,10 or fewer
,,,Total,2.3%,47.6%,2267
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,15
,,,≥ 5 and < 18,-,36.7%,30
,,,≥ 18 and < 49,-,49.3%,73
,,,≥ 49 and < 65,-,50%,26
,,,65 or more,-,56.9%,58
,,,No value,-,-,10 or fewer
,,,Total,-,48.6%,208
,,New York,Less than 1,10%,53.7%,190
,,,≥ 1 and < 5,6.9%,51.1%,609
,,,≥ 5 and < 18,2.3%,47.4%,789
,,,≥ 18 and < 49,-,55.9%,1377
,,,≥ 49 and < 65,-,59.2%,591
,,,65 or more,-,65.4%,1260
,,,No value,-,-,10 or fewer
,,,Total,2%,56.7%,4816
,,Florida,Less than 1,26.1%,63.8%,639
,,,≥ 1 and < 5,17.2%,57.6%,1926
,,,≥ 5 and < 18,4.5%,52.7%,2583
,,,≥ 18 and < 49,2%,52.8%,2755
,,,≥ 49 and < 65,3.5%,58.6%,1068
,,,65 or more,2.9%,60.6%,1972
,,,No value,-,-,10 or fewer
,,,Total,7%,56.2%,10943
,,Louisiana,Less than 1,10.2%,70.7%,167
,,,≥ 1 and < 5,8.2%,52.3%,417
,,,≥ 5 and < 18,-,28.1%,631
,,,≥ 18 and < 49,-,17.6%,807
,,,≥ 49 and < 65,-,30%,257
,,,65 or more,-,40.3%,352
,,,No value,-,-,10 or fewer
,,,Total,2.3%,33.2%,2631
,,Indiana,Less than 1,12.8%,61.6%,125
,,,≥ 1 and < 5,8.1%,51.4%,358
,,,≥ 5 and < 18,-,30.6%,519
,,,≥ 18 and < 49,-,26.2%,770
,,,≥ 49 and < 65,-,32.5%,292
,,,65 or more,-,47.5%,505
,,,No value,-,-,10 or fewer
,,,Total,1.9%,37.3%,2569
,,Texas,Less than 1,19.6%,63.1%,846
,,,≥ 1 and < 5,15.9%,54.3%,1837
,,,≥ 5 and < 18,3.3%,38.3%,2009
,,,≥ 18 and < 49,0.736%,33.8%,2447
,,,≥ 49 and < 65,-,39.7%,1008
,,,65 or more,1.5%,48.6%,1672
,,,No value,-,-,10 or fewer
,,,Total,5.9%,44.2%,9819
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,11
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,64.7%,17
,,,No value,-,-,10 or fewer
,,,Total,-,56%,50
,,Oregon,Less than 1,-,61%,41
,,,≥ 1 and < 5,-,40.2%,102
,,,≥ 5 and < 18,-,34.9%,129
,,,≥ 18 and < 49,-,50.8%,262
,,,≥ 49 and < 65,-,61.4%,83
,,,65 or more,-,60.6%,188
,,,No value,-,-,10 or fewer
,,,Total,-,50.8%,805
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Missouri,Less than 1,-,66.7%,18
,,,≥ 1 and < 5,-,60.9%,46
,,,≥ 5 and < 18,-,42.2%,45
,,,≥ 18 and < 49,-,36.1%,147
,,,≥ 49 and < 65,-,43%,86
,,,65 or more,-,51%,155
,,,No value,-,-,10 or fewer
,,,Total,-,45.9%,497
,,South Carolina,Less than 1,8.1%,59%,173
,,,≥ 1 and < 5,10%,58.3%,511
,,,≥ 5 and < 18,1.7%,48.1%,802
,,,≥ 18 and < 49,-,43.9%,1131
,,,≥ 49 and < 65,-,48.5%,396
,,,65 or more,-,40.4%,604
,,,No value,-,-,10 or fewer
,,,Total,2.7%,47.5%,3617
,,Arizona,Less than 1,-,35.5%,31
,,,≥ 1 and < 5,-,30%,90
,,,≥ 5 and < 18,-,38.3%,128
,,,≥ 18 and < 49,-,49.1%,293
,,,≥ 49 and < 65,-,60.5%,86
,,,65 or more,-,61.2%,201
,,,No value,-,-,10 or fewer
,,,Total,-,49%,829
,,Georgia,Less than 1,15.7%,41.5%,511
,,,≥ 1 and < 5,13.9%,37.5%,1138
,,,≥ 5 and < 18,2.7%,40.5%,1278
,,,≥ 18 and < 49,1.5%,51.7%,1041
,,,≥ 49 and < 65,2.9%,56.9%,378
,,,65 or more,2.1%,57.1%,522
,,,No value,-,-,10 or fewer
,,,Total,6.4%,45.4%,4868
,,North Carolina,Less than 1,6.5%,60.3%,214
,,,≥ 1 and < 5,3.8%,52.6%,680
,,,≥ 5 and < 18,-,41.2%,1150
,,,≥ 18 and < 49,-,35.5%,1712
,,,≥ 49 and < 65,-,45.3%,642
,,,65 or more,-,48.3%,1065
,,,No value,-,-,10 or fewer
,,,Total,1%,43.4%,5463
,,California,Less than 1,-,26.5%,170
,,,≥ 1 and < 5,-,31%,381
,,,≥ 5 and < 18,-,25%,501
,,,≥ 18 and < 49,-,23.6%,990
,,,≥ 49 and < 65,-,36.4%,390
,,,65 or more,-,48.6%,695
,,,No value,-,-,10 or fewer
,,,Total,0.672%,32%,3127
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Tennessee,Less than 1,12.9%,35.9%,256
,,,≥ 1 and < 5,6.7%,28.2%,536
,,,≥ 5 and < 18,-,18.2%,588
,,,≥ 18 and < 49,-,19.3%,540
,,,≥ 49 and < 65,-,22.6%,235
,,,65 or more,-,31.8%,384
,,,No value,-,-,10 or fewer
,,,Total,2.9%,24.8%,2539
,,Washington,Less than 1,-,58.1%,31
,,,≥ 1 and < 5,-,36.5%,74
,,,≥ 5 and < 18,-,36.3%,102
,,,≥ 18 and < 49,-,42.2%,154
,,,≥ 49 and < 65,-,43.9%,66
,,,65 or more,-,51.6%,161
,,,No value,-,-,10 or fewer
,,,Total,-,44%,588
,,Alabama,Less than 1,-,75%,16
,,,≥ 1 and < 5,-,75.8%,62
,,,≥ 5 and < 18,-,73.7%,95
,,,≥ 18 and < 49,-,56.7%,150
,,,≥ 49 and < 65,-,62.3%,69
,,,65 or more,-,64.8%,122
,,,No value,-,-,10 or fewer
,,,Total,3.5%,65.4%,514
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,75%,40
,,,≥ 49 and < 65,-,82.4%,17
,,,65 or more,-,57.9%,19
,,,No value,-,-,10 or fewer
,,,Total,-,69.1%,81
,,Michigan,Less than 1,-,33.9%,227
,,,≥ 1 and < 5,2%,31.5%,540
,,,≥ 5 and < 18,-,21.6%,809
,,,≥ 18 and < 49,-,22.9%,1369
,,,≥ 49 and < 65,-,30.9%,583
,,,65 or more,-,37.3%,961
,,,No value,-,-,10 or fewer
,,,Total,0.601%,28.4%,4489
,,Mississippi,Less than 1,14%,45.3%,179
,,,≥ 1 and < 5,11.2%,40.3%,447
,,,≥ 5 and < 18,-,22.9%,455
,,,≥ 18 and < 49,-,13.6%,675
,,,≥ 49 and < 65,-,17.7%,305
,,,65 or more,-,24.2%,380
,,,No value,-,-,10 or fewer
,,,Total,3.7%,24.7%,2441
,,Virginia,Less than 1,12.9%,59.2%,272
,,,≥ 1 and < 5,8.9%,48%,771
,,,≥ 5 and < 18,1.7%,31.3%,1243
,,,≥ 18 and < 49,-,21.2%,1846
,,,≥ 49 and < 65,-,31.9%,653
,,,65 or more,-,40.1%,1014
,,,No value,-,-,10 or fewer
,,,Total,2.4%,33.2%,5799
,,Massachusetts,Less than 1,-,35%,137
,,,≥ 1 and < 5,4.4%,32.2%,366
,,,≥ 5 and < 18,-,28%,421
,,,≥ 18 and < 49,-,35.3%,660
,,,≥ 49 and < 65,-,35%,257
,,,65 or more,-,45.7%,512
,,,No value,-,-,10 or fewer
,,,Total,1.1%,35.7%,2353
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,15
,,,≥ 5 and < 18,-,-,31
,,,≥ 18 and < 49,-,-,66
,,,≥ 49 and < 65,-,-,25
,,,65 or more,-,27.5%,51
,,,No value,-,-,10 or fewer
,,,Total,-,16.8%,190
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,26
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,30.2%,43
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,26
,,,≥ 5 and < 18,-,-,26
,,,≥ 18 and < 49,-,27.5%,51
,,,≥ 49 and < 65,-,-,32
,,,65 or more,-,30.9%,55
,,,No value,-,-,10 or fewer
,,,Total,-,26.2%,195
,,Maine,Less than 1,-,-,15
,,,≥ 1 and < 5,-,-,52
,,,≥ 5 and < 18,-,-,91
,,,≥ 18 and < 49,-,18.1%,149
,,,≥ 49 and < 65,-,19.2%,78
,,,65 or more,-,20%,170
,,,No value,-,-,10 or fewer
,,,Total,-,16.9%,555
,,Hawaii,Less than 1,-,53.3%,30
,,,≥ 1 and < 5,16.1%,36.6%,112
,,,≥ 5 and < 18,-,11.9%,134
,,,≥ 18 and < 49,-,-,163
,,,≥ 49 and < 65,-,-,61
,,,65 or more,-,14%,129
,,,No value,-,-,10 or fewer
,,,Total,4.6%,16.9%,629
,,Kansas,Less than 1,-,-,19
,,,≥ 1 and < 5,-,-,37
,,,≥ 5 and < 18,-,14.7%,75
,,,≥ 18 and < 49,-,26.9%,175
,,,≥ 49 and < 65,-,36.3%,80
,,,65 or more,-,41.3%,126
,,,No value,-,-,10 or fewer
,,,Total,-,30.3%,512
,,None of the above,Less than 1,4.3%,24.7%,750
,,,≥ 1 and < 5,2.9%,22.3%,1829
,,,≥ 5 and < 18,-,16.4%,2924
,,,≥ 18 and < 49,-,18.7%,4600
,,,≥ 49 and < 65,-,25.8%,1718
,,,65 or more,-,31.9%,2847
,,,No value,-,-,10 or fewer
,,,Total,0.798%,22.4%,14668
,,Total,Less than 1,11.5%,51.1%,6974
,,,≥ 1 and < 5,8.6%,45.6%,17204
,,,≥ 5 and < 18,1.6%,37.2%,23666
,,,≥ 18 and < 49,0.472%,36%,32609
,,,≥ 49 and < 65,0.803%,43%,12827
,,,65 or more,0.728%,49.6%,22395
,,,No value,-,-,10 or fewer
,,,Total,2.7%,42%,115675
,Nov 4 – Nov 10,Arkansas,Less than 1,9.1%,76%,121
,,,≥ 1 and < 5,13.3%,76.8%,241
,,,≥ 5 and < 18,-,63.3%,324
,,,≥ 18 and < 49,-,50.5%,222
,,,≥ 49 and < 65,-,48.5%,101
,,,65 or more,-,60.6%,180
,,,No value,-,-,10 or fewer
,,,Total,4.5%,63.2%,1189
,,Delaware,Less than 1,23.1%,71.2%,52
,,,≥ 1 and < 5,16%,76%,150
,,,≥ 5 and < 18,-,75.3%,154
,,,≥ 18 and < 49,-,55.2%,125
,,,≥ 49 and < 65,-,59.4%,64
,,,65 or more,-,68.5%,108
,,,No value,-,-,10 or fewer
,,,Total,7.2%,68.6%,653
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,62.5%,32
,,,≥ 49 and < 65,-,-,11
,,,65 or more,-,68%,25
,,,No value,-,-,10 or fewer
,,,Total,-,71.1%,90
,,Montana,Less than 1,-,-,11
,,,≥ 1 and < 5,-,50%,22
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 49,-,-,45
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,67.4%,43
,,,No value,-,-,10 or fewer
,,,Total,-,46.9%,143
,,Kentucky,Less than 1,13.2%,53.3%,227
,,,≥ 1 and < 5,11.5%,52.4%,416
,,,≥ 5 and < 18,-,47.3%,442
,,,≥ 18 and < 49,-,49.9%,513
,,,≥ 49 and < 65,-,57%,237
,,,65 or more,-,58.1%,408
,,,No value,-,-,10 or fewer
,,,Total,4.5%,52.4%,2243
,,Iowa,Less than 1,-,54.3%,81
,,,≥ 1 and < 5,-,46%,150
,,,≥ 5 and < 18,-,47.8%,180
,,,≥ 18 and < 49,-,53.9%,230
