,"GILCHRIST, FL",841,-,28.3%
,"PIKE, IN",858,3.1%,29%
,"JO DAVIESS, IL",597,-,18.6%
,"ESCAMBIA, AL",755,2.6%,33.8%
,"JACKSON, FL",573,-,34.9%
,"MERIWETHER, GA",773,2.5%,34.2%
,"BUTLER, IA",803,2.7%,27.3%
,"HENRY, IA",797,2.1%,31%
,"OKEECHOBEE, FL",947,2.5%,45.2%
,"BONNEVILLE, ID",842,2%,20.4%
,"MORGAN, IL",648,2.6%,35.3%
,"CONWAY, AR",656,2%,32.9%
,"NEVADA, CA",690,-,8.3%
,"CHATHAM, GA",1199,1%,18.8%
,"DREW, AR",701,1.9%,35.4%
,"LYON, IA",837,1.4%,17%
,"HUMBOLDT, IA",725,-,25.4%
,"MOULTRIE, IL",775,2.2%,24.1%
,"DIXIE, FL",582,2.7%,33.2%
,"CROSS, AR",809,2.2%,47.7%
,"JOHNSON, AR",639,2.2%,36.8%
,"ADAMS, IN",840,2.1%,28.3%
,"DELAWARE, IA",643,-,23.3%
,"MCDONOUGH, IL",683,3.1%,29%
,"HARALSON, GA",691,-,30.5%
,"WASHINGTON, ID",649,2.5%,25.6%
,"JACKSON, IA",700,-,26%
,"CHOCTAW, AL",689,2.6%,48.5%
,"RANDOLPH, IN",708,2.4%,30.1%
,"HENRY, AL",598,-,34.3%
,"GARFIELD, CO",766,-,19.5%
,"MASON, IL",709,-,30.9%
,"COOK, GA",884,1.4%,29.1%
,"VAN BUREN, AR",455,-,29.5%
,"KEOKUK, IA",688,1.7%,23.3%
,"LANIER, GA",972,2.3%,29.5%
,"LOUISA, IA",777,1.9%,28.8%
,"LOGAN, AR",545,2.6%,35.6%
,"LASSEN, CA",628,-,28.2%
,"PUTNAM, GA",444,-,33.6%
,"PIKE, GA",613,-,31.5%
,"CALHOUN, AL",941,1.2%,34.2%
,"LAMAR, GA",762,2.1%,30.1%
,"JEFFERSON, IA",622,-,23.6%
,"WRIGHT, IA",792,-,15.9%
,"JASPER, IL",601,-,31.8%
,"JEFFERSON, AL",1068,-,21.4%
,"GILMER, GA",365,-,22.5%
,"JASPER, IN",660,-,26.8%
,"SANTA CRUZ, AZ",960,1.1%,31.4%
,"BROOKS, GA",677,2.8%,31.2%
,"KODIAK ISLAND, AK",797,1.9%,29.2%
,"MADISON, IA",658,-,24.9%
,"UNION, FL",642,2.2%,31.5%
,"SAINT FRANCIS, AR",629,2.4%,38.5%
,"CLAY, IL",632,-,31.6%
,"DADE, GA",662,2.3%,33.8%
,"MOHAVE, AZ",376,-,21.8%
,"STARKE, IN",642,1.9%,31.6%
,"FANNIN, GA",299,-,26.1%
,"DEKALB, IN",650,3.2%,28.3%
,"BARBOUR, AL",449,2.7%,42.1%
,"LAWRENCE, AR",643,2.2%,39%
,"EAGLE, CO",697,-,8.8%
,"FRANKLIN, AR",519,2.3%,34.1%
,"SISKIYOU, CA",543,2.2%,32.2%
,"ANDERSON, KS",595,2%,31.1%
,"UNION, IN",675,2.8%,32.7%
,"CASS, IN",558,-,31.5%
,"ALLEN, KS",567,2.3%,34.7%
,"CALHOUN, IA",574,-,28.6%
,"CHAMBERS, AL",823,2.2%,33.5%
,"PERRY, AR",556,2.5%,33.5%
,"WHITE, IL",399,-,25.8%
,"BOONE, IA",730,1.8%,25.9%
,"ASHLEY, AR",491,2.9%,38.1%
,"SAC, IA",532,-,22.9%
,"PITKIN, CO",756,-,6.1%
,"COLUMBIA, AR",552,2.9%,33.9%
,"FRANKLIN, IL",267,-,32.6%
,"GLYNN, GA",399,-,24.3%
,"LAMAR, AL",528,2.8%,29.7%
,"BROWN, IN",475,-,25.5%
,"TOWNS, GA",311,-,26.7%
,"HARRIS, GA",486,-,27.8%
,"SALINE, IL",357,-,33.6%
,"YUBA, CA",1042,1.2%,25.8%
,"EDGAR, IL",485,-,26%
,"ELBERT, GA",579,2.1%,40.9%
,"POCAHONTAS, IA",510,-,28.8%
,"CRAWFORD, IN",493,-,33.1%
,"THOMAS, KS",604,2.6%,37.4%
,"PHILLIPS, AR",418,5.3%,36.1%
,"OTERO, CO",531,-,35.4%
,"WABASH, IL",496,-,30%
,"CLARKE, AL",485,2.3%,28.5%
,"PICKENS, AL",604,4.1%,34.9%
,"CHEROKEE, IA",494,-,23.1%
,"LOGAN, CO",466,-,28.3%
,"MONTROSE, CO",377,-,26.8%
,"PRAIRIE, AR",522,2.1%,31.2%
,"ATCHISON, KS",468,2.6%,32.3%
,"APPANOOSE, IA",499,-,31.3%
,"MONROE, IN",993,1.8%,20%
,"DELTA, CO",444,-,27.5%
,"JERSEY, IL",529,-,28%
,"UNION, IL",385,-,38.2%
,"CALAVERAS, CA",298,-,9.7%
,"CUMBERLAND, IL",488,-,21.1%
,"MONROE, AR",475,2.9%,31.2%
,"PERRY, IN",420,2.9%,30.2%
,"RANDOLPH, AR",466,3.4%,37.6%
,"JACKSON, AR",438,2.5%,32.2%
,"RANDOLPH, IL",366,-,37.7%
,"SHARP, AR",368,3%,32.3%
,"MORGAN, GA",336,-,27.7%
,"WASHINGTON, AL",521,-,29.9%
,"MARION, IL",447,-,33.3%
,"YUMA, AZ",544,-,28.9%
,"CLAY, AR",430,2.6%,35.1%
,"SUTTER, CA",893,1.2%,19.9%
,"MONROE, AL",442,4.3%,39.8%
,"STARK, IL",514,-,29.4%
,"LEE, AL",619,-,21.5%
,"HARDIN, IA",449,2.7%,26.9%
,"FULTON, IN",490,3.1%,36.5%
,"BOISE, ID",341,-,22.3%
,"HAMILTON, IA",579,-,25.7%
,"SUMTER, AL",468,3%,42.7%
,"PUTNAM, IL",412,-,31.8%
,"GRAND, CO",710,-,11%
,"YELL, AR",329,-,35.3%
,"HEMPSTEAD, AR",500,2.8%,36.2%
,"TUOLUMNE, CA",418,-,9.6%
,"CARROLL, IL",340,-,26.8%
,"CHEROKEE, AL",285,-,36.5%
,"DECATUR, IA",507,2.6%,35.1%
,"WALTON, FL",288,-,19.4%
,"JACKSON, AL",419,-,35.8%
,"NEVADA, AR",492,-,37.2%
,"UPSON, GA",558,-,37.8%
,"PARK, CO",359,-,15.6%
,"TIPPECANOE, IN",909,1.7%,18.9%
,"WABAUNSEE, KS",418,-,23.9%
,"HAMILTON, FL",407,-,29%
,"CHICKASAW, IA",474,-,25.9%
,"MADISON, FL",337,-,31.8%
,"BEAR LAKE, ID",416,-,21.9%
,"COFFEY, KS",422,-,30.1%
,"JOHNSON, IL",321,-,33.6%
,"NEMAHA, KS",424,3.1%,24.5%
,"AMADOR, CA",296,-,14.5%
,"HENDERSON, IL",374,-,33.2%
,"LAS ANIMAS, CO",302,-,39.4%
,"GILA, AZ",282,-,25.2%
,"DONIPHAN, KS",392,-,40.1%
,"PAGE, IA",329,-,28.3%
,"MENARD, IL",419,-,34.1%
,"MADISON, AL",630,-,20.3%
,"ANCHORAGE, AK",686,-,12.8%
,"MONONA, IA",444,-,21.8%
,"HANCOCK, IL",292,-,26.7%
,"GUTHRIE, IA",416,-,29.1%
,"CLARKE, IA",458,-,28.2%
,"BROWN, KS",308,-,36.7%
,"OGLETHORPE, GA",365,-,34.5%
,"BAXTER, AR",218,-,29.4%
,"LA PLATA, CO",258,-,9.3%
,"RANDOLPH, AL",380,-,33.7%
,"TIPTON, IN",436,-,30%
,"MARIPOSA, CA",272,-,24.3%
,"POWER, ID",409,-,30.8%
,"LINN, KS",342,-,29.8%
,"DICKINSON, KS",352,-,29.8%
,"ADAMS, ID",326,-,19.3%
,"DOUGHERTY, GA",362,-,32%
,"SCOTT, AR",301,-,32.6%
,"SUMMIT, CO",452,-,7.5%
,"LINCOLN, ID",551,2%,20.9%
,"PLUMAS, CA",237,-,19.4%
,"BRADLEY, AR",287,-,38%
,"MILLS, IA",366,-,28.7%
,"FOUNTAIN, IN",426,-,22.5%
,"HEARD, GA",375,-,32.3%
,"CASS, IL",336,-,38.4%
,"CHAFFEE, CO",226,-,16.4%
,"NAVAJO, AZ",373,-,24.7%
,"DESOTO, FL",324,-,36.4%
,"DESHA, AR",251,-,34.3%
,"LINCOLN, AR",303,-,37.3%
,"COVINGTON, AL",207,-,39.6%
,"POLK, AR",268,-,28%
,"PROWERS, CO",245,-,40%
,"HOLMES, FL",228,-,41.2%
,"WAYNE, IL",253,-,29.6%
,"CRAWFORD, KS",299,-,28.1%
,"EDWARDS, IL",277,-,35%
,"LUCAS, IA",378,-,29.4%
,"BOONE, AR",177,-,29.9%
,"FLOYD, IA",361,-,32.4%
,"PERRY, IL",155,-,32.9%
,"CLEVELAND, AR",223,-,36.8%
,"MARSHALL, KS",251,-,22.3%
,"SALINE, KS",341,-,22%
,"CHARLTON, GA",319,-,34.2%
,"ALEXANDER, IL",278,-,31.7%
,"BALDWIN, GA",274,-,36.1%
,"CLARK, IL",306,-,28.1%
,"DICKINSON, IA",282,-,12.8%
,"HOWARD, IA",317,-,15.5%
,"RUSH, IN",352,-,34.4%
,"TIFT, GA",310,3.5%,32.6%
,"DALLAS, AR",238,-,45.4%
,"SWITZERLAND, IN",248,-,38.3%
,"MONROE, GA",329,-,31%
,"PULASKI, IL",256,-,33.2%
,"COLQUITT, GA",272,-,25.4%
,"OSCEOLA, IA",388,-,19.3%
,"WASHINGTON, IL",261,-,33.7%
,"UNION, IA",307,-,22.1%
,"THOMAS, GA",259,-,29.7%
,"CLAY, IA",289,-,19%
,"KOOTENAI, ID",321,-,15.6%
,"MONTGOMERY, KS",227,-,35.7%
,"MADISON, AR",117,-,34.2%
,"TAYLOR, FL",195,-,28.2%
,"PUTNAM, IN",256,-,26.2%
,"ORANGE, IN",251,4.4%,33.9%
,"CARROLL, IA",291,-,27.5%
,"VIGO, IN",449,2.4%,24.5%
,"GREENE, IL",187,-,27.3%
,"EARLY, GA",146,-,38.4%
,"DAVIS, IA",258,-,24%
,"CARIBOU, ID",223,-,24.7%
,"CONECUH, AL",203,-,37.4%
,"CRAWFORD, IA",200,-,28%
,"GREENE, IA",242,-,31%
,"IDA, IA",269,-,26.8%
,"ELLIS, KS",234,-,27.8%
,"BOURBON, KS",230,-,31.7%
,"CHICOT, AR",184,-,35.3%
,"MONROE, IL",226,-,24.3%
,"PAWNEE, KS",266,-,43.6%
,"GLADES, FL",257,-,38.9%
,"CARROLL, AR",103,-,23.3%
,"CLINCH, GA",241,-,36.1%
,"GRAHAM, AZ",372,-,19.6%
,"ADAMS, IL",288,-,24.7%
,"PIKE, AR",228,-,37.3%
,"COFFEE, GA",233,4.7%,30.5%
,"GREENE, IN",309,-,29.1%
,"MONROE, IA",279,-,23.7%
,"VAN BUREN, IA",213,-,31%
,"KOSSUTH, IA",257,-,28.4%
,"JASPER, GA",213,-,29.1%
,"GUNNISON, CO",268,-,11.9%
,"BURKE, GA",227,-,44.1%
,"GADSDEN, FL",241,-,25.3%
,"PIKE, AL",208,-,32.7%
,"CASS, IA",212,-,28.8%
,"MONTGOMERY, AL",411,-,22.4%
,"TEHAMA, CA",581,-,18.4%
,"CARROLL, IN",248,-,33.1%
,"LEE, AR",163,-,45.4%
,"SEVIER, AR",227,-,31.3%
,"HOWARD, AR",227,-,37%
,"HUERFANO, CO",144,-,32.6%
,"HARRISON, IA",219,-,27.9%
,"MARSHALL, AL",285,-,29.5%
,"WAKULLA, FL",187,-,35.8%
,"MARTIN, IN",227,-,29.5%
,"SULLIVAN, IN",253,-,36%
,"RUSSELL, AL",247,-,21.1%
,"NEWTON, IN",207,-,30.9%
,"CLAY, KS",156,-,31.4%
,"TALLADEGA, AL",305,-,31.5%
,"CLEBURNE, AL",238,-,35.3%
,"YUMA, CO",126,-,19%
,"IZARD, AR",134,-,37.3%
,"JEFFERSON, IL",224,-,22.8%
,"LITTLE RIVER, AR",208,-,30.3%
,"LAWRENCE, IN",250,-,28.8%
,"RIO GRANDE, CO",124,-,23.4%
,"IDAHO, ID",130,-,23.1%
,"ALAMOSA, CO",184,-,26.6%
,"NEOSHO, KS",174,-,37.9%
,"WARE, GA",180,-,23.9%
,"STONE, AR",140,-,33.6%
,"JAY, IN",239,-,30.5%
,"APACHE, AZ",209,-,25.4%
,"INYO, CA",117,-,23.9%
,"WINNEBAGO, IA",240,-,20.4%
,"SHELBY, AL",293,-,22.5%
,"BUTLER, KS",263,-,17.9%
,"MCDUFFIE, GA",180,-,40.6%
,"LAURENS, GA",159,-,26.4%
,"WASHINGTON, FL",129,-,36.4%
,"MORRIS, KS",142,-,29.6%
,"OHIO, IN",132,-,23.5%
,"JEFFERSON, ID",168,-,23.8%
,"HANCOCK, IA",242,-,15.7%
,"GALLATIN, IL",130,-,27.7%
,"SHELBY, IA",170,-,28.8%
,"GILPIN, CO",168,-,14.3%
,"RENO, KS",189,-,31.7%
,"POPE, IL",119,-,32.8%
,"ECHOLS, GA",219,-,28.3%
,"MADISON, ID",310,-,26.8%
,"LIBERTY, GA",369,-,23.3%
,"BULLOCH, GA",181,-,28.2%
,"TAYLOR, IA",178,-,29.2%
,"BLACKFORD, IN",239,-,33.9%
,"FRANKLIN, IA",228,-,18.4%
,"WOODRUFF, AR",125,-,35.2%
,"CLINTON, IN",239,-,27.2%
,"FRANKLIN, AL",189,-,28%
,"MONTGOMERY, IA",157,-,35.7%
,"MONTEZUMA, CO",120,-,30%
,"VERMILLION, IN",225,-,28.9%
,"ADAIR, IA",213,-,27.7%
,"CALHOUN, AR",136,-,30.9%
,"LAFAYETTE, FL",140,-,36.4%
,"MARENGO, AL",182,-,31.9%
,"DECATUR, GA",162,-,29.6%
,"EFFINGHAM, GA",192,-,25.5%
,"PEACH, GA",157,-,34.4%
,"NEZ PERCE, ID",204,-,25%
,"SCHUYLER, IL",77,-,28.6%
,"FULTON, AR",100,-,40%
,"CUSTER, ID",139,-,13.7%
,"WASHINGTON, GA",114,-,50%
,"MODOC, CA",101,-,17.8%
,"WAYNE, IA",180,-,34.4%
,"JEFFERSON, GA",158,-,42.4%
,"FRANKLIN, ID",112,-,17.9%
,"CLEAR CREEK, CO",200,-,15.5%
,"GREENWOOD, KS",151,-,33.1%
,"SEMINOLE, GA",98,-,40.8%
,"SEARCY, AR",79,-,27.8%
,"BRYAN, GA",146,-,19.2%
,"LEE, GA",125,-,28%
,"CUSTER, CO",90,-,26.7%
,"WASHINGTON, KS",114,-,28.1%
,"FAIRBANKS NORTH STAR, AK",251,-,20.3%
,"PALO ALTO, IA",140,-,20%
,"PULASKI, IN",134,-,29.9%
,"FREMONT, IA",108,-,42.6%
,"GLENN, CA",377,-,17%
,"MONTGOMERY, IN",192,-,30.7%
,"HANCOCK, GA",133,-,36.1%
,"LABETTE, KS",116,-,33.6%
,"SHERMAN, KS",164,-,32.3%
,"MACON, AL",181,-,38.7%
,"ONEIDA, ID",99,-,24.2%
,"SAN MIGUEL, CO",113,-,-
,"BENT, CO",110,-,28.2%
,"HAMILTON, IL",96,-,26%
,"KIT CARSON, CO",86,-,18.6%
,"MCPHERSON, KS",145,-,22.8%
,"RINGGOLD, IA",147,-,21.1%
,"WARREN, IN",127,-,22.8%
,"MATANUSKA SUSITNA, AK",143,-,13.3%
,"BLOUNT, AL",224,-,32.1%
,"MONTGOMERY, AR",100,-,37%
,"MARION, AR",76,-,28.9%
,"CLAY, GA",76,-,39.5%
,"STAFFORD, KS",117,-,35.9%
,"PHILLIPS, CO",84,-,25%
,"ARCHULETA, CO",62,-,-
,"EMMET, IA",144,-,19.4%
,"CROWLEY, CO",137,-,32.1%
,"PIKE, IL",91,-,31.9%
,"BEN HILL, GA",92,-,28.3%
,"FINNEY, KS",149,-,34.2%
,"WILKES, GA",100,-,46%
,"HALE, AL",154,-,33.8%
,"JONES, GA",96,-,27.1%
,"SAINT CLAIR, AL",186,-,22.6%
,"BRANTLEY, GA",103,-,31.1%
,"RICE, KS",100,-,31%
,"RIO BLANCO, CO",119,-,28.6%
,"WASHINGTON, CO",74,-,32.4%
,"GRADY, GA",89,-,23.6%
,"CULLMAN, AL",135,-,43%
,"LINCOLN, CO",109,-,31.2%
,"COLUSA, CA",204,-,12.7%
,"PIERCE, GA",56,-,28.6%
,"RAWLINS, KS",85,-,38.8%
,"LOGAN, KS",122,-,41%
,"HARDIN, IL",56,-,35.7%
,"TRINITY, CA",136,-,17.6%
,"WORTH, IA",129,-,28.7%
,"LINCOLN, GA",77,-,29.9%
,"CHEROKEE, KS",86,-,38.4%
,"SUMTER, GA",81,-,32.1%
,"LA PAZ, AZ",49,-,28.6%
,"MONO, CA",98,-,17.3%
,"LAFAYETTE, AR",91,-,35.2%
,"AUDUBON, IA",91,-,27.5%
,"EMANUEL, GA",68,-,38.2%
,"KENAI PENINSULA, AK",83,-,21.7%
,"LIMESTONE, AL",160,-,21.9%
,"WILCOX, AL",113,-,35.4%
,"TETON, ID",81,-,-
,"HARVEY, KS",105,-,26.7%
,"CLAY, IN",109,-,33.9%
,"RUSH, KS",68,-,39.7%
,"RUSSELL, KS",70,-,38.6%
,"CALHOUN, FL",85,-,25.9%
,"CONEJOS, CO",58,-,19%
,"BACA, CO",74,-,31.1%
,"FREMONT, ID",92,-,28.3%
,"ATKINSON, GA",81,-,19.8%
,"OWEN, IN",121,-,27.3%
,"COWLEY, KS",102,-,30.4%
,"GREENE, AL",71,-,35.2%
,"COLBERT, AL",97,-,33%
,"DECATUR, KS",58,-,19%
,"JEFFERSON, FL",65,-,21.5%
,"MITCHELL, IA",102,-,20.6%
,"BONNER, ID",96,-,18.8%
,"ELMORE, AL",110,-,26.4%
,"CHASE, KS",102,-,34.3%
,"CRISP, GA",54,-,29.6%
,"WORTH, GA",69,-,37.7%
,"WAYNE, GA",84,-,31%
,"MORGAN, AL",117,-,24.8%
,"WOODSON, KS",64,-,35.9%
,"FORD, KS",117,-,32.5%
,"LEMHI, ID",63,-,-
,"CLOUD, KS",69,-,21.7%
,"REPUBLIC, KS",49,-,26.5%
,"SCOTT, IL",43,-,-
,"WALKER, AL",96,-,49%
,"GULF, FL",53,-,37.7%
,"SHERIDAN, KS",58,-,44.8%
,"MITCHELL, GA",69,-,23.2%
,"LAKE, CO",106,-,16%
,"DODGE, GA",46,-,26.1%
,"LAUDERDALE, AL",106,-,26.4%
,"CRENSHAW, AL",51,-,43.1%
,"CAMAS, ID",67,-,-
,"SEDGWICK, CO",47,-,29.8%
,"TOOMBS, GA",71,-,23.9%
,"GREENLEE, AZ",122,-,27.9%
,"PARKE, IN",61,-,19.7%
,"JACKSON, CO",62,-,19.4%
,"NEWTON, AR",28,-,-
,"WHITE, IN",62,-,27.4%
,"NORTON, KS",37,-,35.1%
,"JUNEAU, AK",73,-,-
,"ELLSWORTH, KS",68,-,27.9%
,"MILLER, GA",32,-,-
,"PHILLIPS, KS",43,-,30.2%
,"SIERRA, CA",32,-,-
,"CHEYENNE, KS",59,-,32.2%
,"CALHOUN, IL",42,-,42.9%
,"TALBOT, GA",55,-,34.5%
,"SMITH, KS",38,-,31.6%
,"FRANKLIN, FL",40,-,-
,"SEWARD, KS",60,-,38.3%
,"COSTILLA, CO",38,-,-
,"ADAMS, IA",62,-,32.3%
,"OURAY, CO",35,-,-
,"FAYETTE, AL",73,-,34.2%
,"WILSON, KS",42,-,33.3%
,"IRWIN, GA",46,-,30.4%
,"BROWN, IL",46,-,-
,"MCINTOSH, GA",48,-,29.2%
,"BUTLER, AL",59,-,25.4%
,"APPLING, GA",59,-,23.7%
,"CLAY, AL",73,-,24.7%
,"TALLAPOOSA, AL",70,-,22.9%
,"BLECKLEY, GA",48,-,37.5%
,"NESS, KS",26,-,53.8%
,"EDWARDS, KS",57,-,45.6%
,"AUTAUGA, AL",81,-,27.2%
,"SAGUACHE, CO",24,-,-
,"CLEARWATER, ID",34,-,32.4%
,"TURNER, GA",32,-,-
,"WINSTON, AL",48,-,37.5%
,"SUMNER, KS",69,-,-
,"BENTON, IN",77,-,-
,"SCREVEN, GA",45,-,40%
,"WARREN, GA",49,-,57.1%
,"BACON, GA",40,-,30%
,"BUTTE, ID",13,-,-
,"WILKINSON, GA",48,-,31.3%
,"CALHOUN, GA",33,-,-
,"TATTNALL, GA",47,-,27.7%
,"PULASKI, GA",30,-,-
,"KIOWA, CO",32,-,34.4%
,"CRAWFORD, GA",37,-,-
,"MARION, KS",41,-,-
,"LONG, GA",82,-,30.5%
,"MACON, GA",26,-,42.3%
,"JENKINS, GA",30,-,40%
,"JEWELL, KS",22,-,50%
,"GOVE, KS",34,-,-
,"JEFF DAVIS, GA",40,-,-
,"CHEYENNE, CO",34,-,32.4%
,"BAKER, GA",36,-,33.3%
,"SCOTT, KS",39,-,-
,"TAYLOR, GA",31,-,-
,"DOOLY, GA",26,-,-
,"ROOKS, KS",29,-,-
,"WILCOX, GA",18,-,-
,"LIBERTY, FL",33,-,-
,"TELFAIR, GA",24,-,-
,"JOHNSON, GA",27,-,40.7%
,"QUITMAN, GA",10 or fewer,-,-
,"MITCHELL, KS",36,-,-
,"MORTON, KS",19,-,-
,"PRATT, KS",31,-,-
,"TALIAFERRO, GA",35,-,37.1%
,"TERRELL, GA",29,-,-
,"DALLAS, AL",58,-,20.7%
,"WALLACE, KS",34,-,44.1%
,"LEWIS, ID",19,-,-
,"BENEWAH, ID",29,-,48.3%
,"MARION, GA",22,-,-
,"OTTAWA, KS",26,-,-
,"ALPINE, CA",29,-,37.9%
,"RANDOLPH, GA",25,-,-
,"KETCHIKAN GATEWAY, AK",30,-,-
,"TWIGGS, GA",23,-,-
,"GRANT, KS",21,-,-
,"CHILTON, AL",44,-,29.5%
,"MONTGOMERY, GA",24,-,-
,"GLASCOCK, GA",28,-,50%
,"EVANS, GA",24,-,-
,"CANDLER, GA",24,-,-
,"TREGO, KS",14,-,-
,"BULLOCK, AL",28,-,50%
,"BIBB, AL",29,-,-
,"OSBORNE, KS",15,-,-
,"TREUTLEN, GA",27,-,-
,"STEVENS, KS",19,-,-
,"GRAY, KS",20,-,-
,"CHATTAHOOCHEE, GA",35,-,-
,"CHAUTAUQUA, KS",10 or fewer,-,-
,"GRAHAM, KS",20,-,-
,"STEWART, GA",10 or fewer,-,-
,"KINGMAN, KS",27,-,-
,"SCHLEY, GA",14,-,-
,"LANE, KS",12,-,-
,"HODGEMAN, KS",17,-,-
,"BOUNDARY, ID",15,-,-
,"LINCOLN, KS",15,-,-
,"LAWRENCE, AL",24,-,-
,"SITKA, AK",17,-,-
,"DOLORES, CO",15,-,-
,"SHOSHONE, ID",26,-,-
,"MEADE, KS",19,-,-
,"CLARK, KS",17,-,-
,"COOSA, AL",20,-,-
,"MINERAL, CO",10 or fewer,-,-
,"PERRY, AL",26,-,-
,"PETERSBURG, AK",10 or fewer,-,-
,"WHEELER, GA",13,-,-
,"GREELEY, KS",10 or fewer,-,-
,"HAMILTON, KS",14,-,-
,"WICHITA, KS",12,-,-
,"VALDEZ CORDOVA, AK",12,-,-
,"HARPER, KS",10 or fewer,-,-
,"BARBER, KS",11,-,-
,"HASKELL, KS",10 or fewer,-,-
,"KEARNY, KS",15,-,-
,"ELK, KS",10 or fewer,-,-
,"HINSDALE, CO",10 or fewer,-,-
,"SOUTHEAST FAIRBANKS, AK",10 or fewer,-,-
,"PRINCE OF WALES HYDER, AK",11,-,-
,"KIOWA, KS",12,-,-
,"STANTON, KS",10 or fewer,-,-
,"LOWNDES, AL",11,-,-
,"WEBSTER, GA",10 or fewer,-,-
,"NOME, AK",10 or fewer,-,-
,"NORTH SLOPE, AK",11,-,-
,"ALEUTIANS WEST, AK",10 or fewer,-,-
,"BETHEL, AK",10 or fewer,-,-
,"HAINES, AK",10 or fewer,-,-
,"SAN JUAN, CO",10 or fewer,-,-
,"WRANGELL, AK",10 or fewer,-,-
,"DENALI, AK",10 or fewer,-,-
,"HOONAH ANGOON, AK",10 or fewer,-,-
,"COMANCHE, KS",10 or fewer,-,-
,"CLARK, ID",10 or fewer,-,-
,"YUKON KOYUKUK, AK",10 or fewer,-,-
,"NORTHWEST ARCTIC, AK",10 or fewer,-,-
,"SKAGWAY, AK",10 or fewer,-,-
,"DILLINGHAM, AK",10 or fewer,-,-
,"ALEUTIANS EAST, AK",10 or fewer,-,-
,"BRISTOL BAY, AK",10 or fewer,-,-
,"YAKUTAT, AK",10 or fewer,-,-
,"KUSILVAK, AK",10 or fewer,-,-
,"LAKE AND PENINSULA, AK",10 or fewer,-,-
,"KALAWAO, HI",10 or fewer,-,-
,None of the above,466954,0.995%,17%
,Total,6086027,1.5%,22.3%
≥ 35 and < 45,"COOK, IL",320182,5.1%,27.9%
,"SAN DIEGO, CA",200798,2.6%,22.3%
,"MARICOPA, AZ",154358,3.5%,27.1%
,"ORANGE, FL",139053,3.1%,31.2%
,"RIVERSIDE, CA",107420,2.9%,26%
,"BROWARD, FL",105776,2.1%,25.1%
,"MIAMI-DADE, FL",107255,2.1%,23.3%
,"LOS ANGELES, CA",103103,2.7%,24.1%
,"HONOLULU, HI",80834,3.6%,18.9%
,"SANTA CLARA, CA",91894,2.4%,15.3%
,"FRESNO, CA",81293,4.8%,35.7%
,"HILLSBOROUGH, FL",94228,3.8%,32%
,"NEW HAVEN, CT",81598,3.4%,21.1%
,"ALAMEDA, CA",94090,4%,17.5%
,"ORANGE, CA",89123,1.6%,17.9%
,"HARTFORD, CT",77135,2.9%,21.9%
,"DUVAL, FL",77466,4.3%,36.4%
,"CONTRA COSTA, CA",80567,3.3%,13.2%
,"LEE, FL",59318,3.4%,29.7%
,"MARION, IN",81625,5.7%,30.9%
,"COBB, GA",68153,3.6%,27.1%
,"FAIRFIELD, CT",65773,2.9%,20.1%
,"EL PASO, CO",67531,2.2%,23.1%
,"DENVER, CO",82102,2.8%,15.9%
,"SAN BERNARDINO, CA",64958,4.1%,26%
,"FULTON, GA",53686,2.3%,24.7%
,"PIMA, AZ",48787,5.2%,28.7%
,"ADA, ID",56787,3%,20.9%
,"POLK, FL",51800,4.2%,38.4%
,"ARAPAHOE, CO",49052,2.8%,22.1%
,"SAN FRANCISCO, CA",60007,2.7%,8.3%
,"POLK, IA",46903,4.2%,26.8%
,"VOLUSIA, FL",34813,2.9%,35.9%
,"JOHNSON, KS",47633,2.7%,22.7%
,"DEKALB, GA",37984,2.2%,28.9%
,"DUPAGE, IL",40752,4.2%,23.9%
,"LAKE, IL",36806,3.9%,23.8%
,"LAKE, FL",33319,3.1%,35%
,"PULASKI, AR",38617,4%,30.8%
,"SEMINOLE, FL",40227,2.7%,31%
,"SACRAMENTO, CA",46420,2.1%,16.7%
,"OSCEOLA, FL",38953,3.1%,34.4%
,"KANE, IL",37169,5.5%,27.7%
,"GWINNETT, GA",26587,2.9%,30.7%
,"LARIMER, CO",36434,2.3%,18.5%
,"LAKE, IN",32954,5.2%,30.7%
,"ALLEN, IN",32797,5.5%,29.2%
,"PALM BEACH, FL",26617,1.8%,23.4%
,"WINNEBAGO, IL",29891,5.7%,31.9%
,"JEFFERSON, CO",34563,1.6%,16.3%
,"ADAMS, CO",34223,3%,23.3%
,"NEW LONDON, CT",29384,3.4%,24.6%
,"SAN MATEO, CA",32882,2.1%,13.5%
,"WELD, CO",32605,3.1%,26.4%
,"MONTEREY, CA",28596,5.9%,28%
,"PINELLAS, FL",30928,3.7%,31.5%
,"LINN, IA",28431,4.7%,24.9%
,"KERN, CA",27358,4.9%,34.3%
,"BOULDER, CO",28122,1.6%,12.5%
,"CANYON, ID",25543,5.4%,31.4%
,"DOUGLAS, CO",26721,1.6%,18.1%
,"ALACHUA, FL",24373,4%,24.4%
,"PASCO, FL",28123,3.5%,34.2%
,"NEW CASTLE, DE",15690,3.5%,30.7%
,"HALL, GA",21742,5.3%,31%
,"CHAMPAIGN, IL",24984,4.2%,20.3%
,"WILL, IL",24495,4.2%,31.7%
,"PEORIA, IL",21119,4.6%,29.8%
,"SHAWNEE, KS",21102,6%,29.7%
,"MARION, FL",16499,4.2%,39.7%
