Session Title,DM in ICD10 and HbA1c 6.5+ by County Age 2023,,,
Session ID,2775290,,,
Data Model,Patients,,,
Population Base,All Patients,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,State of Residence (U.S.): States WA_WY,Has Any Encounters?,Base Patient,
Session Date Range,1/1/2023 - 12/31/2023,,,
Export User,Stephanie Perniciaro,,,
Date of Export,11/11/2025,,,
,,,,
,,,,
,Measures,A1c 6.5+ (%),DM (%),Number of Patients
Age at Encounter in Years,County of Residence,,,
,"OHIO, WV",2.22%,3.78%,3018
,"DODGE, WI",2.63%,3.31%,3237
,"LARAMIE, WY",2.02%,3.10%,6092
,"DOUGLAS, WI",1.99%,2.96%,3720
,"MINGO, WV",2.82%,5.90%,390
,"MANITOWOC, WI",2.34%,3.15%,6057
,"JEFFERSON, WV",2.31%,3.26%,4075
,"WALWORTH, WI",2.04%,2.75%,6762
,"GRANT, WA",2.76%,3.79%,4351
,"ASHLAND, WI",2.41%,3.39%,914
,"MONROE, WI",2.06%,3.07%,2675
,"FOREST, WI",-,-,102
,"BERKELEY, WV",2.16%,3.79%,11622
,"COLUMBIA, WI",2.73%,3.49%,2636
,"PEPIN, WI",-,4.23%,260
,"PRESTON, WV",2.70%,4.22%,1706
,"PIERCE, WI",3.36%,4.68%,684
,"POLK, WI",3.61%,5.05%,416
,"DOUGLAS, WA",1.92%,3.04%,3288
,"CRAWFORD, WI",2.52%,3.19%,753
,"WAYNE, WV",2.88%,4.75%,1390
,"MILWAUKEE, WI",2.73%,3.75%,64499
,"OKANOGAN, WA",1.96%,3.22%,1985
,"GREEN LAKE, WI",-,3.77%,451
,"GREEN, WI",1.81%,2.60%,1382
,"PENDLETON, WV",-,5.02%,219
,"JEFFERSON, WI",1.88%,2.83%,2932
,"KENOSHA, WI",2.77%,3.43%,10730
,"VILAS, WI",-,-,80
,"CHELAN, WA",2.31%,3.47%,5620
,"OCONTO, WI",1.85%,3.13%,2811
,"TREMPEALEAU, WI",1.51%,2.12%,1981
,"RACINE, WI",2.17%,3.01%,11854
,"BURNETT, WI",-,4.68%,299
,"MARINETTE, WI",2.08%,3.35%,3370
,"BUFFALO, WI",-,2.32%,560
,"FAYETTE, WV",-,4.64%,388
,"FERRY, WA",-,-,18
,"RANDOLPH, WV",3.75%,5.80%,880
,"LINCOLN, WY",-,2.17%,600
,"KITTITAS, WA",3.75%,4.65%,774
,"MORGAN, WV",2.54%,3.87%,827
,"SHAWANO, WI",2.57%,3.91%,1791
,"VERNON, WI",2.33%,3.02%,1591
,"KEWAUNEE, WI",1.87%,2.86%,1501
,"PLATTE, WY",-,-,112
,"LA CROSSE, WI",1.89%,2.40%,9383
,"WINNEBAGO, WI",1.91%,2.64%,9069
,"DOOR, WI",2.07%,2.65%,1207
,"ADAMS, WA",-,-,261
,"IRON, WI",-,-,113
,"SKAGIT, WA",2.17%,3.38%,7787
,"LOGAN, WV",-,-,194
,"COWLITZ, WA",2.63%,3.93%,4070
,"ASOTIN, WA",-,-,14
,"JUNEAU, WI",3.21%,4.35%,1058
,"TUCKER, WV",-,6.14%,228
,"MONONGALIA, WV",2.13%,3.02%,9442
,"WASHINGTON, WI",1.41%,2.10%,6327
,"FOND DU LAC, WI",2.19%,2.93%,3922
,"GRANT, WV",-,4.35%,529
,"GOSHEN, WY",-,-,88
,"LANGLADE, WI",-,-,140
,"SAINT CROIX, WI",1.72%,3.07%,814
,"LINCOLN, WA",-,-,34
,"YAKIMA, WA",3.21%,4.81%,1435
,"SWEETWATER, WY",4.77%,7.54%,398
,"GRANT, WI",2.73%,3.95%,1392
,"LINCOLN, WV",-,3.78%,291
,"PACIFIC, WA",-,-,298
,"ISLAND, WA",1.71%,2.94%,1872
,"MASON, WV",-,3.92%,383
,"FRANKLIN, WA",-,-,94
,"CHIPPEWA, WI",2.20%,3.28%,2687
,"WOOD, WI",-,4.77%,398
,"BROWN, WI",2.06%,3.22%,27926
,"WESTON, WY",-,-,131
,"IOWA, WI",2.24%,2.64%,759
,"OZAUKEE, WI",1.46%,1.84%,4736
,"NIOBRARA, WY",-,-,10 or fewer
,"EAU CLAIRE, WI",1.91%,2.85%,4075
,"MCDOWELL, WV",-,5.17%,329
,"DANE, WI",1.77%,2.41%,60519
,"CABELL, WV",1.79%,3.06%,3625
,"ALBANY, WY",2.08%,2.55%,1728
,"KING, WA",1.52%,2.22%,87242
,"WAUPACA, WI",2.62%,4.25%,1107
,"CARBON, WY",-,-,312
,"CALUMET, WI",1.89%,2.81%,1745
,"CLALLAM, WA",-,-,127
,"SAUK, WI",2.11%,3.32%,1564
,"ONEIDA, WI",-,-,129
,"HARDY, WV",-,3.70%,432
,"GREENBRIER, WV",-,-,217
,"SPOKANE, WA",2.85%,4.28%,491
,"WAUKESHA, WI",1.63%,2.20%,14874
,"STEVENS, WA",-,-,34
,"CAMPBELL, WY",-,6.61%,227
,"RALEIGH, WV",3.70%,6.24%,433
,"LEWIS, WA",-,4.01%,324
,"TAYLOR, WI",-,-,111
,"PIERCE, WA",2.15%,3.43%,6058
,"JACKSON, WI",1.48%,2.55%,943
,"RICHLAND, WI",-,2.42%,496
,"LAFAYETTE, WI",-,-,367
,"WHATCOM, WA",1.94%,2.88%,4337
,"BARRON, WI",2.18%,3.28%,824
,"OUTAGAMIE, WI",1.63%,2.58%,7667
,"SNOHOMISH, WA",1.37%,2.42%,18772
,"MASON, WA",-,-,176
,"MERCER, WV",1.24%,3.16%,2910
,"DUNN, WI",1.83%,4.11%,876
,"CLARK, WI",-,-,332
,"FLORENCE, WI",-,-,130
,"HANCOCK, WV",-,4.52%,354
,"BENTON, WA",-,3.52%,369
,"HAMPSHIRE, WV",1.49%,4.19%,740
,"JOHNSON, WY",-,-,32
,"WALLA WALLA, WA",-,-,58
,"PARK, WY",1.36%,2.04%,883
,"NATRONA, WY",-,8.49%,212
,"PUTNAM, WV",1.35%,2.48%,886
,"SUMMERS, WV",-,-,94
,"FREMONT, WY",-,12.50%,144
,"UINTA, WY",4.39%,6.00%,433
,"CONVERSE, WY",-,-,49
,"PORTAGE, WI",3.09%,4.33%,485
,"SUBLETTE, WY",-,-,72
,"WASHAKIE, WY",-,-,43
,"SHERIDAN, WY",-,-,99
,"CLARK, WA",0.97%,2.45%,18689
,"WHITMAN, WA",-,-,109
,"PRICE, WI",-,-,159
,"HOT SPRINGS, WY",-,-,23
,"LINCOLN, WI",-,-,127
,"BIG HORN, WY",-,-,146
,"CROOK, WY",-,-,131
,"JEFFERSON, WA",-,-,54
,"KLICKITAT, WA",1.96%,3.80%,764
,"GARFIELD, WA",-,-,10 or fewer
,"THURSTON, WA",1.34%,1.84%,1196
,"WYOMING, WV",-,-,150
,"KITSAP, WA",-,1.87%,1018
,"SAN JUAN, WA",-,-,125
,"KANAWHA, WV",1.41%,3.58%,1842
,"SKAMANIA, WA",-,-,378
,"MONROE, WV",-,-,183
,"BOONE, WV",-,-,114
,"MARATHON, WI",-,3.14%,829
,"COLUMBIA, WA",-,-,10 or fewer
,"PEND OREILLE, WA",-,-,10 or fewer
,"TETON, WY",-,-,147
,None of the above,1.07%,1.74%,30987
,Total,2.01%,3.00%,624691
≥ 35 and < 45 Years,"CLAY, WV",10.71%,12.82%,476
,"DODDRIDGE, WV",9.05%,11.64%,464
,"TYLER, WV",8.26%,12.20%,533
,"WETZEL, WV",10.90%,14.41%,1110
,"BRAXTON, WV",8.69%,12.00%,967
,"PLEASANTS, WV",7.20%,10.67%,375
,"LEWIS, WV",11.40%,15.01%,1246
,"WIRT, WV",6.30%,9.59%,365
,"HARRISON, WV",8.35%,11.10%,6514
