Session Title,Number of ED Encounters and Percent with Self-Harm Dx by State of Residence (U.S.) and Age at Time of Visit Range,,,,
Session ID,2758643,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2023 - 8/27/2025 (Based On Arrival Date),,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,9/19/2025,,,,
,,,,,
,,,,,
,,,Measures,Number of ED Encounters,Percent with Self-Harm Dx (%)
State of Residence (U.S.),Age at Time of Visit,Year,Month,,
,,,May,9953,0.171%
,,,Jun,9746,0.298%
,,,Jul,10092,0.188%
,,,Aug 1 – Aug 27,8597,0.268%
,≥ 50 and < 65 Years,2023,Jan,5179,-
,,,Feb,4593,-
,,,Mar,5236,-
,,,Apr,5238,-
,,,May,5603,-
,,,Jun,5386,-
,,,Jul,5806,-
,,,Aug,5865,-
,,,Sep,5643,-
,,,Oct,5943,-
,,,Nov,5814,-
,,,Dec,6155,-
,,2024,Jan,6090,-
,,,Feb,5673,-
,,,Mar,5966,-
,,,Apr,6151,-
,,,May,6352,-
,,,Jun,6156,-
,,,Jul,6285,-
,,,Aug,6367,-
,,,Sep,6057,-
,,,Oct,6144,-
,,,Nov,6052,-
,,,Dec,7033,-
,,2025,Jan,6902,0.159%
,,,Feb,6699,-
,,,Mar,7335,-
,,,Apr,7031,0.171%
,,,May,7150,-
,,,Jun,6992,-
,,,Jul,7347,0.15%
,,,Aug 1 – Aug 27,6288,-
,65 Years or more,2023,Jan,8437,-
,,,Feb,7850,-
,,,Mar,8895,-
,,,Apr,8514,-
,,,May,8780,-
,,,Jun,8543,-
,,,Jul,9072,-
,,,Aug,9169,-
,,,Sep,9063,-
,,,Oct,9520,-
,,,Nov,9547,-
,,,Dec,10387,-
,,2024,Jan,10036,-
,,,Feb,9112,-
,,,Mar,9922,-
,,,Apr,9980,-
,,,May,10332,-
,,,Jun,10223,-
,,,Jul,10520,-
,,,Aug,10309,-
,,,Sep,10004,-
,,,Oct,10377,-
,,,Nov,10498,-
,,,Dec,12494,-
,,2025,Jan,12820,-
,,,Feb,11435,-
,,,Mar,12320,-
,,,Apr,11471,-
,,,May,12085,-
,,,Jun,11618,-
,,,Jul,11882,-
,,,Aug 1 – Aug 27,10230,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,28441,0.127%
,,,Feb,26151,0.149%
,,,Mar,29679,0.155%
,,,Apr,29266,0.154%
,,,May,30902,0.175%
,,,Jun,28994,0.155%
,,,Jul,30275,0.149%
,,,Aug,31170,0.119%
,,,Sep,30654,0.14%
,,,Oct,32043,0.103%
,,,Nov,32658,0.104%
,,,Dec,35052,0.114%
,,2024,Jan,34140,0.138%
,,,Feb,31590,0.092%
,,,Mar,33301,0.09%
,,,Apr,33873,0.092%
,,,May,35114,0.1%
,,,Jun,32710,0.113%
,,,Jul,33860,0.142%
,,,Aug,34205,0.137%
,,,Sep,33364,0.12%
,,,Oct,34141,0.114%
,,,Nov,34202,0.073%
,,,Dec,40752,0.118%
,,2025,Jan,40692,0.138%
,,,Feb,38444,0.101%
,,,Mar,41093,0.102%
,,,Apr,39449,0.142%
,,,May,40146,0.132%
,,,Jun,37745,0.18%
,,,Jul,38770,0.168%
,,,Aug 1 – Aug 27,34202,0.161%
Idaho,Less than 10 Years,2023,Jan,2293,-
,,,Feb,2628,-
,,,Mar,3000,-
,,,Apr,2913,-
,,,May,2986,-
,,,Jun,2501,-
,,,Jul,2364,-
,,,Aug,2393,-
,,,Sep,2464,-
,,,Oct,2492,-
,,,Nov,2727,-
,,,Dec,3529,-
,,2024,Jan,3097,-
,,,Feb,3024,-
,,,Mar,3146,-
,,,Apr,3087,-
,,,May,3114,-
,,,Jun,2674,-
,,,Jul,2499,-
,,,Aug,2550,-
,,,Sep,2567,-
,,,Oct,2642,-
,,,Nov,3103,-
,,,Dec,3790,-
,,2025,Jan,3181,-
,,,Feb,3337,-
,,,Mar,3177,-
,,,Apr,2994,-
,,,May,2897,-
,,,Jun,2556,-
,,,Jul,2607,-
,,,Aug 1 – Aug 27,2368,-
,≥ 10 and < 15 Years,2023,Jan,792,2%
,,,Feb,964,2.5%
,,,Mar,953,1.8%
,,,Apr,1066,1.5%
,,,May,1024,1.2%
,,,Jun,820,-
,,,Jul,921,1.5%
,,,Aug,912,-
,,,Sep,1048,-
,,,Oct,952,-
,,,Nov,858,-
,,,Dec,926,-
,,2024,Jan,889,1.7%
,,,Feb,1033,-
,,,Mar,1037,1.4%
,,,Apr,1097,1.4%
,,,May,1062,-
,,,Jun,854,1.5%
,,,Jul,861,-
,,,Aug,995,-
,,,Sep,1110,0.991%
,,,Oct,1155,1.1%
,,,Nov,1019,1.4%
,,,Dec,1056,-
,,2025,Jan,1014,-
,,,Feb,1013,-
,,,Mar,1078,1%
,,,Apr,1101,-
,,,May,1075,1.2%
,,,Jun,941,1.3%
,,,Jul,898,1.4%
,,,Aug 1 – Aug 27,866,1.4%
,≥ 15 and < 20 Years,2023,Jan,1365,2.2%
,,,Feb,1412,1.9%
,,,Mar,1480,2.2%
,,,Apr,1481,1.4%
,,,May,1609,1.2%
,,,Jun,1484,0.809%
,,,Jul,1537,1.5%
,,,Aug,1582,1.5%
,,,Sep,1635,1.3%
,,,Oct,1609,1.4%
,,,Nov,1515,1.8%
,,,Dec,1560,1.4%
,,2024,Jan,1483,2%
,,,Feb,1563,1.5%
,,,Mar,1618,1.4%
,,,Apr,1646,1.7%
,,,May,1644,1.3%
,,,Jun,1612,1.3%
,,,Jul,1657,1.5%
,,,Aug,1735,1.7%
,,,Sep,1863,1.9%
,,,Oct,1843,1.7%
,,,Nov,1618,1.9%
,,,Dec,1800,1.1%
,,2025,Jan,1818,1.2%
,,,Feb,1557,1.5%
,,,Mar,1803,0.776%
,,,Apr,1755,1.5%
,,,May,1743,0.803%
,,,Jun,1580,1%
,,,Jul,1775,1.6%
,,,Aug 1 – Aug 27,1560,0.705%
,≥ 20 and < 30 Years,2023,Jan,3346,0.508%
,,,Feb,3281,0.549%
,,,Mar,3586,0.474%
,,,Apr,3387,0.325%
,,,May,3558,0.646%
,,,Jun,3672,0.545%
,,,Jul,3790,0.528%
,,,Aug,3717,0.296%
,,,Sep,3561,0.365%
,,,Oct,3495,0.515%
,,,Nov,3285,-
,,,Dec,3529,0.482%
,,2024,Jan,3553,0.366%
,,,Feb,3407,-
,,,Mar,3676,0.544%
,,,Apr,3674,0.517%
,,,May,3843,0.416%
,,,Jun,3826,0.418%
,,,Jul,4226,0.473%
,,,Aug,4084,0.612%
,,,Sep,4138,0.677%
,,,Oct,3982,0.377%
,,,Nov,4070,0.344%
,,,Dec,4357,0.505%
,,2025,Jan,4295,0.442%
,,,Feb,3776,-
,,,Mar,4096,-
,,,Apr,3928,0.458%
,,,May,4114,0.365%
,,,Jun,4189,0.549%
,,,Jul,4415,0.612%
,,,Aug 1 – Aug 27,3874,0.387%
,≥ 30 and < 50 Years,2023,Jan,6464,0.371%
,,,Feb,6062,0.264%
,,,Mar,6641,0.241%
,,,Apr,6395,0.485%
,,,May,6844,0.161%
,,,Jun,6570,0.213%
,,,Jul,7222,0.374%
,,,Aug,7233,0.263%
,,,Sep,6750,0.281%
,,,Oct,6758,0.207%
,,,Nov,6489,0.277%
,,,Dec,6937,0.332%
,,2024,Jan,6917,0.246%
,,,Feb,6752,0.252%
,,,Mar,7007,0.285%
,,,Apr,6971,0.258%
,,,May,7248,0.207%
,,,Jun,7070,0.368%
,,,Jul,7840,0.293%
,,,Aug,7705,0.286%
,,,Sep,7549,0.278%
,,,Oct,7099,0.296%
,,,Nov,7169,0.251%
,,,Dec,7707,0.234%
,,2025,Jan,7544,0.225%
,,,Feb,7004,0.2%
,,,Mar,7678,0.26%
,,,Apr,7328,0.259%
,,,May,7733,0.297%
,,,Jun,7738,0.258%
,,,Jul,8136,0.234%
,,,Aug 1 – Aug 27,7054,0.213%
,≥ 50 and < 65 Years,2023,Jan,4529,0.287%
,,,Feb,4155,-
,,,Mar,4690,0.235%
,,,Apr,4557,-
,,,May,4853,0.227%
,,,Jun,4630,-
,,,Jul,5015,0.259%
,,,Aug,5030,-
,,,Sep,4674,-
,,,Oct,4646,0.237%
,,,Nov,4520,-
,,,Dec,5089,-
,,2024,Jan,4927,-
,,,Feb,4529,-
,,,Mar,4845,-
,,,Apr,4645,-
,,,May,5116,-
,,,Jun,4991,0.24%
,,,Jul,5316,0.207%
,,,Aug,5138,0.272%
,,,Sep,4983,-
,,,Oct,4910,-
,,,Nov,4745,-
,,,Dec,5426,-
,,2025,Jan,5188,-
,,,Feb,4763,-
,,,Mar,5492,-
,,,Apr,5127,-
,,,May,5305,-
,,,Jun,5175,-
,,,Jul,5383,-
,,,Aug 1 – Aug 27,4780,-
,65 Years or more,2023,Jan,7015,-
,,,Feb,6494,-
,,,Mar,7267,-
,,,Apr,6864,-
,,,May,7549,-
,,,Jun,7406,-
,,,Jul,7830,-
,,,Aug,7784,-
,,,Sep,7622,-
,,,Oct,7823,-
,,,Nov,7464,-
,,,Dec,8315,-
,,2024,Jan,8139,-
,,,Feb,7546,-
,,,Mar,8010,-
,,,Apr,7903,-
,,,May,8396,-
,,,Jun,8616,-
,,,Jul,8848,-
,,,Aug,8702,-
,,,Sep,8594,-
,,,Oct,8519,-
,,,Nov,8065,-
,,,Dec,9195,-
,,2025,Jan,8929,-
,,,Feb,8281,-
,,,Mar,9209,-
,,,Apr,8975,-
,,,May,9148,-
,,,Jun,8896,-
,,,Jul,9413,-
,,,Aug 1 – Aug 27,8279,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,25804,0.395%
,,,Feb,24996,0.396%
,,,Mar,27617,0.348%
,,,Apr,26663,0.341%
,,,May,28423,0.278%
,,,Jun,27083,0.244%
,,,Jul,28679,0.349%
,,,Aug,28651,0.272%
,,,Sep,27754,0.27%
,,,Oct,27775,0.266%
,,,Nov,26858,0.283%
,,,Dec,29885,0.258%
,,2024,Jan,29005,0.286%
,,,Feb,27854,0.255%
,,,Mar,29339,0.307%
,,,Apr,29023,0.314%
,,,May,30423,0.247%
,,,Jun,29643,0.307%
,,,Jul,31247,0.294%
,,,Aug,30909,0.327%
,,,Sep,30804,0.341%
,,,Oct,30150,0.302%
,,,Nov,29789,0.295%
,,,Dec,33331,0.243%
,,2025,Jan,31969,0.213%
,,,Feb,29731,0.202%
,,,Mar,32533,0.206%
,,,Apr,31208,0.237%
,,,May,32015,0.234%
,,,Jun,31075,0.248%
,,,Jul,32627,0.294%
,,,Aug 1 – Aug 27,28781,0.233%
Missouri,Less than 10 Years,2023,Jan,942,-
,,,Feb,938,-
,,,Mar,1453,-
,,,Apr,1347,-
,,,May,1433,-
,,,Jun,1335,-
,,,Jul,1253,-
,,,Aug,1175,-
,,,Sep,1364,-
,,,Oct,1376,-
,,,Nov,1516,-
,,,Dec,1837,-
,,2024,Jan,1369,-
,,,Feb,1537,-
,,,Mar,1614,-
,,,Apr,1448,-
,,,May,1491,-
,,,Jun,1248,-
,,,Jul,1216,-
,,,Aug,1222,-
,,,Sep,1303,-
,,,Oct,1413,-
,,,Nov,1457,-
,,,Dec,1930,-
,,2025,Jan,1542,-
,,,Feb,1377,-
,,,Mar,1441,-
,,,Apr,1390,-
,,,May,1499,-
,,,Jun,1326,-
,,,Jul,1239,-
,,,Aug 1 – Aug 27,1037,-
,≥ 10 and < 15 Years,2023,Jan,352,-
,,,Feb,373,-
,,,Mar,583,-
,,,Apr,598,-
,,,May,593,-
,,,Jun,487,-
,,,Jul,506,-
,,,Aug,474,-
,,,Sep,615,-
,,,Oct,580,-
,,,Nov,560,-
,,,Dec,501,-
,,2024,Jan,443,-
,,,Feb,525,-
,,,Mar,641,-
,,,Apr,560,-
,,,May,551,-
,,,Jun,502,-
,,,Jul,498,-
,,,Aug,491,-
,,,Sep,614,-
,,,Oct,639,-
,,,Nov,564,-
,,,Dec,567,-
,,2025,Jan,442,-
,,,Feb,435,-
,,,Mar,558,-
,,,Apr,517,-
,,,May,539,-
,,,Jun,516,-
,,,Jul,468,-
,,,Aug 1 – Aug 27,473,-
,≥ 15 and < 20 Years,2023,Jan,835,-
,,,Feb,767,-
,,,Mar,1141,-
,,,Apr,1142,1.4%
,,,May,1041,1.3%
,,,Jun,1079,-
,,,Jul,1083,1.1%
,,,Aug,1155,-
,,,Sep,1343,-
,,,Oct,1203,-
,,,Nov,1199,-
,,,Dec,1095,-
,,2024,Jan,1004,1.3%
,,,Feb,1128,-
,,,Mar,1145,-
,,,Apr,1159,0.949%
,,,May,1150,-
,,,Jun,1094,-
,,,Jul,1064,-
,,,Aug,1167,0.943%
,,,Sep,1302,0.845%
,,,Oct,1373,-
,,,Nov,1215,-
,,,Dec,1131,1.1%
,,2025,Jan,1035,-
,,,Feb,1027,-
,,,Mar,1141,-
,,,Apr,1162,-
,,,May,1219,1.1%
,,,Jun,1139,-
,,,Jul,1152,-
,,,Aug 1 – Aug 27,948,-
,≥ 20 and < 30 Years,2023,Jan,2676,-
,,,Feb,2462,0.528%
,,,Mar,3305,0.363%
,,,Apr,3198,-
,,,May,3479,0.431%
,,,Jun,3408,-
,,,Jul,3576,-
,,,Aug,3651,0.301%
,,,Sep,3506,-
,,,Oct,3504,0.428%
,,,Nov,3363,-
,,,Dec,3360,-
,,2024,Jan,3344,-
,,,Feb,3268,0.337%
,,,Mar,3523,0.341%
,,,Apr,3331,0.33%
,,,May,3663,0.328%
,,,Jun,3574,0.308%
,,,Jul,3693,0.406%
,,,Aug,3730,0.349%
,,,Sep,3526,0.51%
,,,Oct,3545,-
,,,Nov,3535,-
,,,Dec,3713,-
,,2025,Jan,3375,0.385%
,,,Feb,3193,0.407%
,,,Mar,3624,0.497%
,,,Apr,3535,-
,,,May,3604,-
,,,Jun,3759,0.293%
,,,Jul,3803,0.289%
,,,Aug 1 – Aug 27,3288,0.365%
,≥ 30 and < 50 Years,2023,Jan,5067,-
,,,Feb,4564,-
,,,Mar,6410,0.218%
,,,Apr,6179,-
,,,May,6679,0.314%
,,,Jun,6595,-
,,,Jul,6875,0.247%
,,,Aug,7001,-
,,,Sep,6800,-
,,,Oct,6483,-
,,,Nov,6251,0.224%
,,,Dec,6584,-
,,2024,Jan,6462,0.263%
,,,Feb,6242,-
,,,Mar,6789,0.206%
,,,Apr,6742,0.222%
,,,May,6939,-
,,,Jun,6804,0.191%
,,,Jul,7107,0.169%
,,,Aug,7055,0.184%
,,,Sep,6741,-
,,,Oct,6862,-
,,,Nov,6462,0.186%
,,,Dec,6946,0.202%
,,2025,Jan,6777,0.207%
,,,Feb,6021,-
,,,Mar,7082,0.184%
,,,Apr,6842,0.175%
,,,May,7205,0.194%
,,,Jun,7302,-
,,,Jul,7330,0.191%
,,,Aug 1 – Aug 27,6443,-
,≥ 50 and < 65 Years,2023,Jan,3856,-
,,,Feb,3533,-
,,,Mar,4924,-
,,,Apr,4736,-
,,,May,4996,-
,,,Jun,5047,-
,,,Jul,5290,-
,,,Aug,5221,-
,,,Sep,5043,-
,,,Oct,4932,-
,,,Nov,4724,-
,,,Dec,5064,-
,,2024,Jan,4781,-
,,,Feb,4712,-
,,,Mar,5169,-
,,,Apr,5131,-
,,,May,5256,-
,,,Jun,5020,-
,,,Jul,5318,-
,,,Aug,5144,-
,,,Sep,4978,-
,,,Oct,4998,-
,,,Nov,4655,-
,,,Dec,5161,-
,,2025,Jan,5041,-
,,,Feb,4569,-
,,,Mar,5269,-
,,,Apr,5083,-
,,,May,5254,-
,,,Jun,5253,-
,,,Jul,5338,-
,,,Aug 1 – Aug 27,4614,-
,65 Years or more,2023,Jan,5775,-
,,,Feb,5299,-
,,,Mar,7289,-
,,,Apr,7126,-
,,,May,7628,-
,,,Jun,7437,-
,,,Jul,7561,-
,,,Aug,7522,-
,,,Sep,7538,-
,,,Oct,7415,-
,,,Nov,7283,-
,,,Dec,8028,-
,,2024,Jan,7411,-
,,,Feb,7347,-
,,,Mar,7953,-
,,,Apr,7623,-
,,,May,7995,-
,,,Jun,7884,-
,,,Jul,8113,-
,,,Aug,8188,-
,,,Sep,7940,-
,,,Oct,7919,-
,,,Nov,7575,-
,,,Dec,8438,-
,,2025,Jan,8031,-
,,,Feb,7586,-
,,,Mar,8748,-
,,,Apr,8138,-
,,,May,8744,-
,,,Jun,8600,-
,,,Jul,8821,-
,,,Aug 1 – Aug 27,7470,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,19503,0.179%
,,,Feb,17936,0.195%
,,,Mar,25105,0.199%
,,,Apr,24326,0.173%
,,,May,25849,0.232%
,,,Jun,25388,0.142%
,,,Jul,26144,0.207%
,,,Aug,26199,0.149%
,,,Sep,26209,0.114%
,,,Oct,25495,0.169%
,,,Nov,24897,0.169%
,,,Dec,26469,0.106%
,,2024,Jan,24814,0.206%
,,,Feb,24759,0.141%
,,,Mar,26834,0.168%
,,,Apr,25994,0.189%
,,,May,27045,0.159%
,,,Jun,26126,0.153%
,,,Jul,27009,0.181%
,,,Aug,26997,0.174%
,,,Sep,26404,0.182%
,,,Oct,26749,0.112%
,,,Nov,25463,0.157%
,,,Dec,27886,0.147%
,,2025,Jan,26243,0.194%
,,,Feb,24208,0.169%
,,,Mar,27863,0.176%
,,,Apr,26667,0.157%
,,,May,28064,0.171%
,,,Jun,27895,0.104%
,,,Jul,28151,0.16%
,,,Aug 1 – Aug 27,24273,0.14%
Hawaii,Less than 10 Years,2023,Jan,3240,-
,,,Feb,2859,-
,,,Mar,3124,-
,,,Apr,3173,-
,,,May,3227,-
,,,Jun,3030,-
,,,Jul,3040,-
,,,Aug,3023,-
,,,Sep,3103,-
,,,Oct,3509,-
,,,Nov,3521,-
,,,Dec,3963,-
,,2024,Jan,3380,-
,,,Feb,3270,-
,,,Mar,3662,-
,,,Apr,3696,-
,,,May,3943,-
,,,Jun,3340,-
,,,Jul,2830,-
,,,Aug,2981,-
,,,Sep,3155,-
,,,Oct,3244,-
,,,Nov,3417,-
,,,Dec,4145,-
,,2025,Jan,4005,-
,,,Feb,3699,-
,,,Mar,3619,-
,,,Apr,3488,-
,,,May,3619,-
,,,Jun,3004,-
,,,Jul,2824,-
,,,Aug 1 – Aug 27,2551,-
,≥ 10 and < 15 Years,2023,Jan,769,-
,,,Feb,677,-
,,,Mar,707,-
,,,Apr,758,-
,,,May,801,-
,,,Jun,686,-
,,,Jul,660,-
,,,Aug,813,-
,,,Sep,902,-
,,,Oct,940,-
,,,Nov,876,-
,,,Dec,937,-
,,2024,Jan,817,-
,,,Feb,849,-
,,,Mar,882,-
,,,Apr,969,-
,,,May,990,-
,,,Jun,798,-
,,,Jul,782,-
,,,Aug,938,-
,,,Sep,971,-
,,,Oct,933,-
,,,Nov,870,-
,,,Dec,1038,-
,,2025,Jan,976,-
,,,Feb,984,-
,,,Mar,1038,-
,,,Apr,1041,-
,,,May,1147,-
,,,Jun,784,-
,,,Jul,686,-
,,,Aug 1 – Aug 27,712,-
,≥ 15 and < 20 Years,2023,Jan,942,-
,,,Feb,861,-
,,,Mar,875,-
,,,Apr,923,-
,,,May,830,-
,,,Jun,851,-
,,,Jul,906,1.2%
,,,Aug,989,1.3%
,,,Sep,1093,1.6%
,,,Oct,1062,1.2%
,,,Nov,967,-
,,,Dec,955,-
,,2024,Jan,1063,-
,,,Feb,1029,-
,,,Mar,1049,1.4%
,,,Apr,1097,-
,,,May,1117,-
,,,Jun,1014,1.1%
,,,Jul,1014,1.4%
,,,Aug,1104,-
,,,Sep,1190,-
,,,Oct,1179,1.2%
,,,Nov,1072,1.4%
,,,Dec,1167,1.3%
,,2025,Jan,1320,-
,,,Feb,1150,-
,,,Mar,1222,-
,,,Apr,1169,-
,,,May,1203,-
,,,Jun,972,1.1%
,,,Jul,1029,-
,,,Aug 1 – Aug 27,984,1.6%
,≥ 20 and < 30 Years,2023,Jan,2418,-
,,,Feb,2082,-
,,,Mar,2486,-
,,,Apr,2324,-
,,,May,2420,0.455%
,,,Jun,2489,-
,,,Jul,2613,0.498%
,,,Aug,2721,0.404%
,,,Sep,2486,-
,,,Oct,2701,-
,,,Nov,2472,-
,,,Dec,2515,-
,,2024,Jan,2741,-
,,,Feb,2371,-
,,,Mar,2620,-
,,,Apr,2610,-
,,,May,2799,0.393%
,,,Jun,2881,-
,,,Jul,2899,-
,,,Aug,2816,0.497%
,,,Sep,2775,-
,,,Oct,2792,-
,,,Nov,2843,-
,,,Dec,3170,-
,,2025,Jan,3163,-
,,,Feb,2860,-
,,,Mar,2948,-
,,,Apr,2876,0.382%
,,,May,3030,-
,,,Jun,2963,-
,,,Jul,3062,-
,,,Aug 1 – Aug 27,2653,-
,≥ 30 and < 50 Years,2023,Jan,5140,-
,,,Feb,4710,0.255%
,,,Mar,5217,-
,,,Apr,4978,-
,,,May,5048,-
,,,Jun,5355,-
,,,Jul,5534,0.235%
,,,Aug,5847,-
,,,Sep,5438,0.239%
,,,Oct,5762,-
,,,Nov,5604,0.268%
,,,Dec,5636,-
,,2024,Jan,5820,-
,,,Feb,5200,-
,,,Mar,5858,-
,,,Apr,5823,-
,,,May,6252,0.256%
,,,Jun,5994,-
,,,Jul,6079,-
,,,Aug,5952,-
,,,Sep,6047,0.232%
,,,Oct,6159,-
,,,Nov,5846,0.205%
,,,Dec,6367,0.173%
,,2025,Jan,6484,0.17%
,,,Feb,5976,-
,,,Mar,6453,-
,,,Apr,6214,-
,,,May,6579,-
,,,Jun,6285,-
,,,Jul,6416,0.203%
,,,Aug 1 – Aug 27,5646,-
,≥ 50 and < 65 Years,2023,Jan,4415,-
,,,Feb,3796,-
,,,Mar,4294,-
,,,Apr,4139,-
,,,May,4431,-
,,,Jun,4433,-
,,,Jul,4540,-
,,,Aug,4526,-
,,,Sep,4553,0.242%
,,,Oct,4632,-
,,,Nov,4506,-
,,,Dec,4672,-
,,2024,Jan,4778,-
,,,Feb,4380,-
,,,Mar,4628,-
,,,Apr,4446,-
,,,May,4900,-
,,,Jun,4800,-
,,,Jul,4917,-
,,,Aug,4772,-
,,,Sep,4527,-
,,,Oct,4652,-
,,,Nov,4477,-
,,,Dec,4930,-
,,2025,Jan,5140,-
,,,Feb,4617,-
,,,Mar,4889,-
,,,Apr,4868,-
,,,May,5138,-
,,,Jun,4988,-
,,,Jul,4904,-
,,,Aug 1 – Aug 27,4414,-
,65 Years or more,2023,Jan,6338,-
,,,Feb,5701,-
,,,Mar,6495,-
,,,Apr,6204,-
,,,May,6347,-
,,,Jun,6635,-
,,,Jul,6977,-
,,,Aug,6937,-
,,,Sep,6743,-
,,,Oct,6853,-
,,,Nov,6864,-
,,,Dec,7315,-
,,2024,Jan,7457,-
,,,Feb,6735,-
,,,Mar,7183,-
,,,Apr,6775,-
,,,May,7626,-
,,,Jun,7598,-
,,,Jul,7545,-
,,,Aug,7283,-
,,,Sep,7195,-
,,,Oct,7257,-
,,,Nov,7281,-
,,,Dec,7794,-
,,2025,Jan,8090,-
,,,Feb,7337,-
,,,Mar,7854,-
,,,Apr,7828,-
,,,May,8177,-
,,,Jun,7755,-
,,,Jul,8118,-
,,,Aug 1 – Aug 27,7053,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,23262,0.107%
,,,Feb,20686,0.174%
,,,Mar,23198,0.142%
,,,Apr,22499,0.129%
,,,May,23104,0.169%
,,,Jun,23479,0.136%
,,,Jul,24270,0.206%
,,,Aug,24856,0.141%
,,,Sep,24318,0.21%
,,,Oct,25459,0.141%
,,,Nov,24810,0.173%
,,,Dec,25993,0.135%
,,2024,Jan,26056,0.138%
,,,Feb,23834,0.113%
,,,Mar,25882,0.174%
,,,Apr,25416,0.13%
,,,May,27627,0.159%
,,,Jun,26425,0.129%
