,,,≥ 5 and < 18,-,62.3%,191
,,,≥ 18 and < 50,2.8%,61.3%,745
,,,≥ 50 and < 65,5.9%,64.3%,389
,,,65 or more,8%,70.9%,650
,,,No value,-,-,10 or fewer
,,,Total,8.3%,65.8%,2360
,,Nebraska,Less than 1,-,62.8%,43
,,,≥ 1 and < 5,12.9%,63.4%,93
,,,≥ 5 and < 18,-,50.7%,73
,,,≥ 18 and < 50,-,49.4%,310
,,,≥ 50 and < 65,-,65.7%,140
,,,65 or more,-,64.2%,254
,,,No value,-,-,10 or fewer
,,,Total,3.3%,58.2%,913
,,Idaho,Less than 1,18.3%,56.3%,71
,,,≥ 1 and < 5,13.7%,54%,139
,,,≥ 5 and < 18,-,39.3%,107
,,,≥ 18 and < 50,-,20.1%,249
,,,≥ 50 and < 65,-,39.5%,129
,,,65 or more,-,45.2%,283
,,,No value,-,-,10 or fewer
,,,Total,4.7%,39.5%,978
,,Connecticut,Less than 1,25%,54.4%,204
,,,≥ 1 and < 5,17.7%,56.2%,379
,,,≥ 5 and < 18,4.6%,56.9%,457
,,,≥ 18 and < 50,4.2%,63.6%,1001
,,,≥ 50 and < 65,6.2%,70.6%,531
,,,65 or more,9.1%,80.5%,1006
,,,No value,-,-,10 or fewer
,,,Total,8.6%,67.2%,3578
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,62.5%,24
,,New York,Less than 1,21.9%,65%,334
,,,≥ 1 and < 5,19.6%,64.2%,738
,,,≥ 5 and < 18,3%,62.4%,893
,,,≥ 18 and < 50,3.8%,64.2%,2239
,,,≥ 50 and < 65,4.8%,71%,1192
,,,65 or more,7.9%,77.6%,2370
,,,No value,-,-,10 or fewer
,,,Total,7.4%,69.1%,7766
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,43.3%,30
,,,≥ 5 and < 18,-,58.3%,24
,,,≥ 18 and < 50,-,58%,81
,,,≥ 50 and < 65,-,60.8%,51
,,,65 or more,-,72.9%,85
,,,No value,-,-,10 or fewer
,,,Total,6.5%,61.4%,277
,,Florida,Less than 1,17.7%,66.5%,823
,,,≥ 1 and < 5,10.5%,62.3%,2033
,,,≥ 5 and < 18,1.7%,54%,2520
,,,≥ 18 and < 50,1.9%,56.2%,5776
,,,≥ 50 and < 65,3.7%,60.4%,2416
,,,65 or more,5%,70%,4154
,,,No value,-,-,10 or fewer
,,,Total,4.6%,60.9%,17722
,,Louisiana,Less than 1,37.8%,78.8%,217
,,,≥ 1 and < 5,18.2%,62.4%,473
,,,≥ 5 and < 18,-,28.2%,401
,,,≥ 18 and < 50,2.1%,26.6%,1260
,,,≥ 50 and < 65,2.5%,36%,444
,,,65 or more,5.3%,48.4%,655
,,,No value,-,-,10 or fewer
,,,Total,7.3%,40.3%,3450
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,81%,21
,,,≥ 50 and < 65,-,-,13
,,,65 or more,-,77.8%,27
,,,No value,-,-,10 or fewer
,,,Total,-,70.8%,72
,,Indiana,Less than 1,22.3%,63.6%,206
,,,≥ 1 and < 5,21.1%,62.3%,393
,,,≥ 5 and < 18,4.4%,44.6%,251
,,,≥ 18 and < 50,2.7%,41.3%,1046
,,,≥ 50 and < 65,3.5%,55.1%,508
,,,65 or more,6%,61.9%,916
,,,No value,-,-,10 or fewer
,,,Total,7.3%,53.2%,3320
,,Texas,Less than 1,21.9%,68.6%,1010
,,,≥ 1 and < 5,15.6%,67.8%,1751
,,,≥ 5 and < 18,2.5%,52.8%,1770
,,,≥ 18 and < 50,3%,44.7%,4912
,,,≥ 50 and < 65,3.8%,53.5%,1962
,,,65 or more,6%,61.1%,3227
,,,No value,-,-,10 or fewer
,,,Total,6.5%,54.9%,14632
,,Oregon,Less than 1,31.1%,65.5%,119
,,,≥ 1 and < 5,21.3%,49.2%,258
,,,≥ 5 and < 18,-,49.8%,255
,,,≥ 18 and < 50,1.8%,65.7%,597
,,,≥ 50 and < 65,-,65%,237
,,,65 or more,3.8%,73.2%,395
,,,No value,-,-,10 or fewer
,,,Total,7.2%,62.7%,1861
,,Missouri,Less than 1,33.3%,72.7%,33
,,,≥ 1 and < 5,15.9%,74.4%,82
,,,≥ 5 and < 18,-,58.7%,46
,,,≥ 18 and < 50,-,50.7%,282
,,,≥ 50 and < 65,-,58.8%,136
,,,65 or more,4.5%,63.5%,334
,,,No value,-,-,10 or fewer
,,,Total,6.1%,59.9%,913
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,65.5%,29
,,South Carolina,Less than 1,23.1%,65.5%,229
,,,≥ 1 and < 5,12.7%,65.9%,552
,,,≥ 5 and < 18,3.2%,63.2%,680
,,,≥ 18 and < 50,2.7%,59.5%,2032
,,,≥ 50 and < 65,5.5%,65.4%,894
,,,65 or more,6.7%,64.8%,1299
,,,No value,-,-,10 or fewer
,,,Total,5.9%,63%,5686
,,North Carolina,Less than 1,31.4%,64.8%,452
,,,≥ 1 and < 5,22%,60.8%,931
,,,≥ 5 and < 18,5.6%,53.3%,946
,,,≥ 18 and < 50,3.4%,51.9%,2644
,,,≥ 50 and < 65,6%,56.1%,1162
,,,65 or more,6.6%,62.2%,1803
,,,No value,-,-,10 or fewer
,,,Total,8.6%,56.8%,7938
,,Georgia,Less than 1,16.6%,49.4%,518
,,,≥ 1 and < 5,9.7%,49.7%,1091
,,,≥ 5 and < 18,1.8%,47.8%,952
,,,≥ 18 and < 50,2.8%,62%,1886
,,,≥ 50 and < 65,3.6%,66.8%,805
,,,65 or more,7.7%,71.4%,1150
,,,No value,-,-,10 or fewer
,,,Total,5.9%,59.1%,6402
,,Arizona,Less than 1,17.1%,45.7%,70
,,,≥ 1 and < 5,10.9%,43.2%,183
,,,≥ 5 and < 18,-,44.4%,205
,,,≥ 18 and < 50,2.4%,54.6%,667
,,,≥ 50 and < 65,-,63%,262
,,,65 or more,4.6%,74%,549
,,,No value,-,-,10 or fewer
,,,Total,4.3%,58.7%,1936
,,California,Less than 1,19.9%,43.8%,463
,,,≥ 1 and < 5,14.4%,43%,824
,,,≥ 5 and < 18,3.7%,37.1%,779
,,,≥ 18 and < 50,2.1%,33.3%,2712
,,,≥ 50 and < 65,3.8%,39.8%,1161
,,,65 or more,4%,49.9%,1886
,,,No value,-,-,10 or fewer
,,,Total,5.3%,40.3%,7825
,,Tennessee,Less than 1,14.2%,57.7%,260
,,,≥ 1 and < 5,9.3%,49.1%,450
,,,≥ 5 and < 18,3.3%,38.4%,422
,,,≥ 18 and < 50,1.4%,38.5%,931
,,,≥ 50 and < 65,3.1%,42%,448
,,,65 or more,4.2%,49.5%,691
,,,No value,-,-,10 or fewer
,,,Total,4.7%,44.4%,3202
,,Washington,Less than 1,35.8%,61.7%,81
,,,≥ 1 and < 5,20.9%,48.6%,148
,,,≥ 5 and < 18,-,45.2%,168
,,,≥ 18 and < 50,-,37.6%,327
,,,≥ 50 and < 65,-,50%,148
,,,65 or more,7%,56.6%,286
,,,No value,-,-,10 or fewer
,,,Total,8.5%,48.1%,1158
,,Alabama,Less than 1,48.3%,82.8%,29
,,,≥ 1 and < 5,-,82.8%,64
,,,≥ 5 and < 18,-,66.1%,59
,,,≥ 18 and < 50,-,63.2%,296
,,,≥ 50 and < 65,-,67.7%,133
,,,65 or more,6.8%,73.6%,220
,,,No value,-,-,10 or fewer
,,,Total,6.1%,69.3%,801
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,66.7%,90
,,,≥ 50 and < 65,-,73.5%,34
,,,65 or more,-,76.7%,30
,,,No value,-,-,10 or fewer
,,,Total,-,69.3%,163
,,Michigan,Less than 1,18.3%,36.1%,404
,,,≥ 1 and < 5,16.9%,38.9%,728
,,,≥ 5 and < 18,2.8%,26.8%,745
,,,≥ 18 and < 50,2.1%,24.4%,2101
,,,≥ 50 and < 65,3.3%,34.7%,1013
,,,65 or more,4.2%,45.2%,1866
,,,No value,-,-,10 or fewer
,,,Total,5.5%,34.1%,6857
,,Mississippi,Less than 1,13.8%,61.7%,167
,,,≥ 1 and < 5,10%,59%,402
,,,≥ 5 and < 18,-,26.8%,354
,,,≥ 18 and < 50,1.1%,24%,1136
,,,≥ 50 and < 65,-,29.8%,450
,,,65 or more,4%,39.4%,729
,,,No value,-,-,10 or fewer
,,,Total,3.7%,34.9%,3238
,,Virginia,Less than 1,24.8%,67.7%,331
,,,≥ 1 and < 5,15.2%,62.3%,632
,,,≥ 5 and < 18,2.2%,37.8%,640
,,,≥ 18 and < 50,1.3%,27.8%,2575
,,,≥ 50 and < 65,3.7%,36.6%,1103
,,,65 or more,5.7%,50.3%,1907
,,,No value,-,-,10 or fewer
,,,Total,5.2%,40.9%,7188
,,Massachusetts,Less than 1,8%,27.9%,226
,,,≥ 1 and < 5,5.8%,30.8%,429
,,,≥ 5 and < 18,-,28.1%,449
,,,≥ 18 and < 50,1.6%,36.8%,1156
,,,≥ 50 and < 65,4.5%,48.6%,492
,,,65 or more,5.7%,56.5%,1081
,,,No value,-,-,10 or fewer
,,,Total,4%,41.6%,3833
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,52%,25
,,,≥ 5 and < 18,-,-,53
,,,≥ 18 and < 50,-,12.9%,140
,,,≥ 50 and < 65,-,-,53
,,,65 or more,-,33.3%,93
,,,No value,-,-,10 or fewer
,,,Total,-,21.4%,369
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,27.1%,48
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,38.3%,81
,,Maine,Less than 1,-,53.1%,32
,,,≥ 1 and < 5,20.3%,52.7%,74
,,,≥ 5 and < 18,-,-,70
,,,≥ 18 and < 50,-,15.8%,196
,,,≥ 50 and < 65,-,25%,92
,,,65 or more,-,23.2%,254
,,,No value,-,-,10 or fewer
,,,Total,3.8%,24.9%,718
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,32.4%,37
,,,≥ 5 and < 18,-,-,33
,,,≥ 18 and < 50,-,42%,88
,,,≥ 50 and < 65,-,42.1%,38
,,,65 or more,-,45.2%,126
,,,No value,-,-,10 or fewer
,,,Total,3.3%,41%,332
,,Hawaii,Less than 1,-,54.7%,75
,,,≥ 1 and < 5,9%,42.2%,166
,,,≥ 5 and < 18,-,23.6%,203
,,,≥ 18 and < 50,-,9%,344
,,,≥ 50 and < 65,-,8.9%,157
,,,65 or more,-,20.2%,262
,,,No value,-,-,10 or fewer
,,,Total,2.5%,21.3%,1207
,,Kansas,Less than 1,-,40.5%,37
,,,≥ 1 and < 5,-,40.3%,67
,,,≥ 5 and < 18,-,24.1%,54
,,,≥ 18 and < 50,-,24.7%,235
,,,≥ 50 and < 65,-,33.8%,142
,,,65 or more,-,40.4%,255
,,,No value,-,-,10 or fewer
,,,Total,4.4%,33.4%,790
,,None of the above,Less than 1,14%,37.9%,1109
,,,≥ 1 and < 5,12.2%,38.2%,2261
,,,≥ 5 and < 18,2.1%,32.2%,2610
,,,≥ 18 and < 50,2%,28.2%,7514
,,,≥ 50 and < 65,3.3%,36.8%,3187
,,,65 or more,4.3%,45.2%,5364
,,,No value,-,-,10 or fewer
,,,Total,4.4%,35.6%,22045
,,Total,Less than 1,21.6%,58.7%,10848
,,,≥ 1 and < 5,16%,57.2%,21705
,,,≥ 5 and < 18,3.1%,48%,21751
,,,≥ 18 and < 50,2.6%,46%,56884
,,,≥ 50 and < 65,4.1%,53.5%,25309
,,,65 or more,5.6%,61.4%,43817
,,,No value,-,-,10 or fewer
,,,Total,6.3%,53.2%,180314
,Jan 12 – Jan 18,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,30%,77.4%,230
,,,≥ 1 and < 5,20.3%,78.1%,370
,,,≥ 5 and < 18,4%,71.8%,373
,,,≥ 18 and < 50,2.7%,56.3%,414
,,,≥ 50 and < 65,-,61.4%,176
,,,65 or more,7.6%,60.8%,291
,,,No value,-,-,10 or fewer
,,,Total,10.9%,67.6%,1854
,,Delaware,Less than 1,22.4%,94%,67
,,,≥ 1 and < 5,12%,83.6%,183
,,,≥ 5 and < 18,-,82%,172
,,,≥ 18 and < 50,-,65.3%,202
,,,≥ 50 and < 65,12.3%,76.4%,106
,,,65 or more,7.9%,74.3%,152
,,,No value,-,-,10 or fewer
,,,Total,8.4%,77.4%,882
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,88.9%,27
,,,≥ 5 and < 18,-,83.3%,30
,,,≥ 18 and < 50,-,74.1%,54
,,,≥ 50 and < 65,-,69%,29
,,,65 or more,-,79.5%,44
,,,No value,-,-,10 or fewer
,,,Total,6.2%,77.2%,193
,,Montana,Less than 1,-,-,20
,,,≥ 1 and < 5,-,36.8%,38
,,,≥ 5 and < 18,-,38.7%,31
,,,≥ 18 and < 50,-,43.7%,71
,,,≥ 50 and < 65,-,58.1%,31
,,,65 or more,-,51.9%,52
,,,No value,-,-,10 or fewer
,,,Total,4.9%,45.7%,243
,,Kentucky,Less than 1,19.5%,57.9%,195
,,,≥ 1 and < 5,16.4%,66.3%,329
,,,≥ 5 and < 18,4.6%,64.8%,281
,,,≥ 18 and < 50,2.1%,53.4%,730
,,,≥ 50 and < 65,-,60.5%,382
,,,65 or more,6.5%,69.6%,615
,,,No value,-,-,10 or fewer
,,,Total,6.7%,61.7%,2532
,,Illinois,Less than 1,23.6%,79.1%,402
,,,≥ 1 and < 5,19.2%,76.6%,1098
,,,≥ 5 and < 18,3.2%,70.6%,1631
,,,≥ 18 and < 50,3.2%,64.5%,1974
,,,≥ 50 and < 65,5.8%,68.7%,891
,,,65 or more,6.3%,75.7%,1720
,,,No value,-,-,10 or fewer
,,,Total,7.6%,71.3%,7716
,,West Virginia,Less than 1,22.2%,71.4%,63
,,,≥ 1 and < 5,29.4%,82.4%,102
,,,≥ 5 and < 18,-,69.7%,109
,,,≥ 18 and < 50,4.3%,71.5%,351
,,,≥ 50 and < 65,5.8%,75.1%,257
,,,65 or more,5.3%,76.3%,375
,,,No value,-,-,10 or fewer
,,,Total,8%,74.4%,1257
,,Iowa,Less than 1,24.3%,61%,177
,,,≥ 1 and < 5,20.2%,67%,312
,,,≥ 5 and < 18,-,66%,291
,,,≥ 18 and < 50,4%,66.4%,375
,,,≥ 50 and < 65,-,73.1%,175
,,,65 or more,5.7%,76%,371
,,,No value,-,-,10 or fewer
,,,Total,9.3%,68.7%,1701
,,Wisconsin,Less than 1,16.8%,62.7%,303
,,,≥ 1 and < 5,21%,61.3%,718
,,,≥ 5 and < 18,5.3%,61.8%,999
,,,≥ 18 and < 50,2.6%,63.3%,983
,,,≥ 50 and < 65,3.1%,61.8%,458
,,,65 or more,5.2%,73.2%,675
,,,No value,-,-,10 or fewer
,,,Total,8%,64%,4136
,,South Dakota,Less than 1,-,-,16
,,,≥ 1 and < 5,-,64.3%,42
,,,≥ 5 and < 18,-,66.7%,51
,,,≥ 18 and < 50,-,69.7%,89
,,,≥ 50 and < 65,-,83.8%,37
,,,65 or more,-,75.3%,81
,,,No value,-,-,10 or fewer
,,,Total,5.4%,70.9%,316
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,15.9%,51.2%,383
,,,≥ 1 and < 5,16.4%,45.4%,1003
,,,≥ 5 and < 18,2.2%,42.5%,1155
,,,≥ 18 and < 50,1.9%,46.6%,1090
,,,≥ 50 and < 65,-,58.2%,376
,,,65 or more,2.9%,71.1%,589
,,,No value,-,-,10 or fewer
,,,Total,6.5%,49.8%,4596
,,North Dakota,Less than 1,-,65.7%,35
,,,≥ 1 and < 5,-,67.5%,77
,,,≥ 5 and < 18,-,60.6%,137
,,,≥ 18 and < 50,-,59.8%,164
,,,≥ 50 and < 65,-,62%,71
,,,65 or more,-,67.4%,141
,,,No value,-,-,10 or fewer
,,,Total,3.2%,63.2%,625
,,Minnesota,Less than 1,17%,66%,247
,,,≥ 1 and < 5,14.4%,70.4%,703
,,,≥ 5 and < 18,2.6%,71.1%,968
,,,≥ 18 and < 50,2.8%,68.7%,1032
,,,≥ 50 and < 65,2.8%,67.9%,530
,,,65 or more,3.4%,72.8%,876
,,,No value,-,-,10 or fewer
,,,Total,5.6%,70.1%,4356
,,Pennsylvania,Less than 1,25.9%,69.2%,402
,,,≥ 1 and < 5,19.8%,71.3%,935
,,,≥ 5 and < 18,3.6%,62.6%,1359
,,,≥ 18 and < 50,3.2%,56.4%,2578
,,,≥ 50 and < 65,4%,64.6%,1265
,,,65 or more,5.8%,70%,2477
,,,No value,-,-,10 or fewer
,,,Total,6.8%,64.3%,9016
,,Oklahoma,Less than 1,28.5%,54.6%,302
,,,≥ 1 and < 5,20.2%,55.3%,485
,,,≥ 5 and < 18,4.7%,34.1%,549
,,,≥ 18 and < 50,2.2%,34.7%,763
,,,≥ 50 and < 65,3.5%,47.2%,318
,,,65 or more,4.7%,58.4%,471
,,,No value,-,-,10 or fewer
,,,Total,9%,45.4%,2888
,,Nevada,Less than 1,25.8%,50%,62
,,,≥ 1 and < 5,18.3%,38.7%,142
,,,≥ 5 and < 18,-,45.4%,119
,,,≥ 18 and < 50,-,50.3%,167
,,,≥ 50 and < 65,-,73.5%,102
,,,65 or more,-,71.6%,155
,,,No value,-,-,10 or fewer
,,,Total,8%,54.9%,747
,,Maryland,Less than 1,23.3%,69.8%,129
,,,≥ 1 and < 5,12.9%,66.4%,256
,,,≥ 5 and < 18,4.5%,72.3%,292
,,,≥ 18 and < 50,3.2%,62.5%,723
,,,≥ 50 and < 65,4.2%,66.3%,407
,,,65 or more,6.4%,72.3%,667
,,,No value,-,-,10 or fewer
,,,Total,6.4%,67.7%,2474
,,Nebraska,Less than 1,-,62.2%,45
,,,≥ 1 and < 5,15.1%,59.1%,93
,,,≥ 5 and < 18,-,55.2%,134
,,,≥ 18 and < 50,-,51.1%,268
,,,≥ 50 and < 65,-,60.8%,120
,,,65 or more,-,64.4%,208
,,,No value,-,-,10 or fewer
,,,Total,3.6%,57.7%,868
,,Idaho,Less than 1,25%,64.5%,76
,,,≥ 1 and < 5,14.3%,50.7%,140
,,,≥ 5 and < 18,-,35.7%,112
,,,≥ 18 and < 50,-,23.3%,258
,,,≥ 50 and < 65,-,35.6%,101
,,,65 or more,-,41.1%,219
,,,No value,-,-,10 or fewer
,,,Total,5.1%,38.2%,906
,,Connecticut,Less than 1,16%,59.8%,169
,,,≥ 1 and < 5,14.7%,54.8%,394
,,,≥ 5 and < 18,3.4%,57.1%,646
,,,≥ 18 and < 50,2.7%,69.5%,1075
,,,≥ 50 and < 65,5.3%,73.6%,512
,,,65 or more,5.7%,81.4%,968
,,,No value,-,-,10 or fewer
,,,Total,5.8%,69%,3764
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,17.8%,67.7%,325
,,,≥ 1 and < 5,14.1%,66.4%,885
,,,≥ 5 and < 18,3.5%,63.3%,1326
,,,≥ 18 and < 50,3%,65.8%,2251
,,,≥ 50 and < 65,5.3%,73%,1201
,,,65 or more,5.4%,76.7%,2236
,,,No value,-,-,10 or fewer
,,,Total,5.8%,69.6%,8224
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,65.4%,26
,,,≥ 5 and < 18,-,70.9%,55
,,,≥ 18 and < 50,-,57.9%,76
,,,≥ 50 and < 65,-,75%,44
,,,65 or more,-,76.8%,95
,,,No value,-,-,10 or fewer
,,,Total,7.6%,69.1%,304
,,Florida,Less than 1,14.6%,69.3%,724
,,,≥ 1 and < 5,7.4%,63%,2500
,,,≥ 5 and < 18,1.5%,57%,3898
,,,≥ 18 and < 50,1.6%,56.8%,5617
,,,≥ 50 and < 65,2.7%,63%,2292
,,,65 or more,3.8%,70.8%,3942
,,,No value,-,-,10 or fewer
,,,Total,3.4%,61.8%,18973
,,Louisiana,Less than 1,21.7%,67%,221
,,,≥ 1 and < 5,14.3%,58.9%,491
,,,≥ 5 and < 18,1.9%,28.2%,682
,,,≥ 18 and < 50,2.1%,26.5%,1197
,,,≥ 50 and < 65,2.6%,33.3%,457
,,,65 or more,5.1%,46.5%,666
,,,No value,-,-,10 or fewer
,,,Total,5.4%,37.9%,3714
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,18
,,,≥ 50 and < 65,-,92.9%,14
,,,65 or more,-,72%,25
,,,No value,-,-,10 or fewer
,,,Total,-,66.2%,68
,,Indiana,Less than 1,22.9%,71.3%,157
,,,≥ 1 and < 5,15.8%,62.9%,361
,,,≥ 5 and < 18,2.6%,45.8%,463
,,,≥ 18 and < 50,1.9%,36.6%,988
,,,≥ 50 and < 65,2.4%,49.9%,509
,,,65 or more,5.2%,59.9%,783
,,,No value,-,-,10 or fewer
,,,Total,5.4%,50.2%,3261
,,Texas,Less than 1,16.4%,68.7%,850
,,,≥ 1 and < 5,11.3%,67.8%,2147
,,,≥ 5 and < 18,2.2%,53.9%,2937
,,,≥ 18 and < 50,1.8%,44.8%,5283
,,,≥ 50 and < 65,3.4%,53.2%,2145
,,,65 or more,4.5%,63%,3512
,,,No value,-,-,10 or fewer
,,,Total,4.6%,55.4%,16874
,,Oregon,Less than 1,24.8%,66.7%,105
,,,≥ 1 and < 5,18%,50%,256
,,,≥ 5 and < 18,4.6%,54.4%,305
,,,≥ 18 and < 50,-,57.6%,488
,,,≥ 50 and < 65,-,68.8%,189
,,,65 or more,4.3%,70.9%,302
,,,No value,-,-,10 or fewer
,,,Total,7%,60.1%,1645
,,Missouri,Less than 1,-,59.4%,32
,,,≥ 1 and < 5,-,72%,50
,,,≥ 5 and < 18,-,63.9%,61
,,,≥ 18 and < 50,-,45.1%,244
,,,≥ 50 and < 65,-,53.2%,124
,,,65 or more,-,65.4%,254
,,,No value,-,-,10 or fewer
,,,Total,4.6%,57%,765
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,11
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,72.7%,22
,,South Carolina,Less than 1,14.8%,68.9%,283
,,,≥ 1 and < 5,6.7%,70.6%,838
,,,≥ 5 and < 18,1.7%,65.2%,1381
,,,≥ 18 and < 50,1.7%,63.6%,2433
,,,≥ 50 and < 65,3%,63.8%,1004
,,,65 or more,4.8%,66.7%,1362
,,,No value,-,-,10 or fewer
,,,Total,3.5%,65.5%,7301
,,North Carolina,Less than 1,22.3%,65.3%,430
,,,≥ 1 and < 5,15%,61.1%,1113
,,,≥ 5 and < 18,3.1%,60.4%,1597
,,,≥ 18 and < 50,2.3%,51.1%,2856
,,,≥ 50 and < 65,3.2%,53.4%,1297
,,,65 or more,5.6%,59.9%,1925
,,,No value,-,-,10 or fewer
,,,Total,5.7%,56.7%,9218
,,Georgia,Less than 1,9.6%,49.3%,479
,,,≥ 1 and < 5,5.4%,51%,1344
,,,≥ 5 and < 18,1%,54.2%,1575
,,,≥ 18 and < 50,1.6%,63%,1958
,,,≥ 50 and < 65,4.4%,64.9%,881
,,,65 or more,6.1%,73.3%,1183
,,,No value,-,-,10 or fewer
,,,Total,3.7%,59.9%,7420
,,Arizona,Less than 1,18.3%,46.7%,60
,,,≥ 1 and < 5,15.9%,42.7%,164
,,,≥ 5 and < 18,-,39.7%,209
,,,≥ 18 and < 50,-,54.6%,452
,,,≥ 50 and < 65,-,67%,200
,,,65 or more,4.1%,72.2%,461
,,,No value,-,-,10 or fewer
,,,Total,5.1%,57.9%,1546
,,California,Less than 1,16.7%,47.1%,365
,,,≥ 1 and < 5,15%,43.6%,741
,,,≥ 5 and < 18,3.4%,41.6%,986
,,,≥ 18 and < 50,1.4%,34.4%,2287
,,,≥ 50 and < 65,2.9%,41.8%,1045
,,,65 or more,4.1%,48%,1677
,,,No value,-,-,10 or fewer
,,,Total,4.7%,41.3%,7101
,,Tennessee,Less than 1,11.9%,58.4%,202
,,,≥ 1 and < 5,5.3%,54%,430
,,,≥ 5 and < 18,-,44.5%,589
,,,≥ 18 and < 50,1.4%,39.5%,901
,,,≥ 50 and < 65,2.7%,43.6%,438
,,,65 or more,2.3%,45.7%,658
,,,No value,-,-,10 or fewer
,,,Total,2.9%,45.4%,3218
,,Washington,Less than 1,27%,60.3%,63
,,,≥ 1 and < 5,14.3%,43.6%,140
,,,≥ 5 and < 18,-,42.1%,159
,,,≥ 18 and < 50,-,37.8%,296
,,,≥ 50 and < 65,-,49.3%,148
,,,65 or more,-,55.2%,232
,,,No value,-,-,10 or fewer
,,,Total,5.9%,46.1%,1038
,,Alabama,Less than 1,-,70.6%,17
,,,≥ 1 and < 5,-,72.9%,70
,,,≥ 5 and < 18,-,67.8%,87
,,,≥ 18 and < 50,-,64.4%,289
,,,≥ 50 and < 65,-,68.2%,148
,,,65 or more,5.3%,74.9%,207
,,,No value,-,-,10 or fewer
,,,Total,3.8%,68.9%,818
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,64.3%,70
,,,≥ 50 and < 65,-,75.9%,29
,,,65 or more,-,80.9%,47
,,,No value,-,-,10 or fewer
,,,Total,-,71.2%,153
,,Michigan,Less than 1,17.5%,36.7%,338
,,,≥ 1 and < 5,12%,36.2%,878
