,,Montana,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 50,-,-,26
,,,≥ 50 and < 65,-,-,13
,,,65 or more,-,43.9%,41
,,,No value,-,-,10 or fewer
,,,Total,-,40.5%,111
,,Kentucky,Less than 1,-,41.9%,93
,,,≥ 1 and < 5,-,46.9%,145
,,,≥ 5 and < 18,-,33.7%,193
,,,≥ 18 and < 50,-,41.2%,335
,,,≥ 50 and < 65,-,46.2%,173
,,,65 or more,-,50.5%,386
,,,No value,-,-,10 or fewer
,,,Total,-,44.2%,1325
,,Illinois,Less than 1,-,69.2%,117
,,,≥ 1 and < 5,-,55.8%,278
,,,≥ 5 and < 18,-,45.6%,320
,,,≥ 18 and < 50,-,48.5%,773
,,,≥ 50 and < 65,-,50.8%,368
,,,65 or more,-,59.9%,806
,,,No value,-,-,10 or fewer
,,,Total,-,53.6%,2662
,,West Virginia,Less than 1,-,90%,20
,,,≥ 1 and < 5,-,70.2%,47
,,,≥ 5 and < 18,-,64.8%,71
,,,≥ 18 and < 50,-,61.4%,189
,,,≥ 50 and < 65,-,62%,121
,,,65 or more,-,66%,253
,,,No value,-,-,10 or fewer
,,,Total,-,64.9%,701
,,Iowa,Less than 1,-,50.9%,55
,,,≥ 1 and < 5,-,45.9%,61
,,,≥ 5 and < 18,-,38.8%,67
,,,≥ 18 and < 50,-,54.4%,171
,,,≥ 50 and < 65,-,58.1%,74
,,,65 or more,-,62.9%,175
,,,No value,-,-,10 or fewer
,,,Total,-,54.4%,603
,,Wisconsin,Less than 1,-,42.6%,61
,,,≥ 1 and < 5,-,44.1%,152
,,,≥ 5 and < 18,-,36%,178
,,,≥ 18 and < 50,-,45.9%,355
,,,≥ 50 and < 65,-,51.9%,154
,,,65 or more,-,53.4%,283
,,,No value,-,-,10 or fewer
,,,Total,-,46.6%,1183
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,46.9%,32
,,,≥ 50 and < 65,-,-,12
,,,65 or more,-,57.6%,33
,,,No value,-,-,10 or fewer
,,,Total,-,49.5%,101
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,-,31.7%,145
,,,≥ 1 and < 5,-,18.7%,252
,,,≥ 5 and < 18,-,23.1%,281
,,,≥ 18 and < 50,-,36.2%,520
,,,≥ 50 and < 65,-,52.1%,142
,,,65 or more,-,60.3%,272
,,,No value,-,-,10 or fewer
,,,Total,-,36.2%,1612
,,North Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,17
,,,≥ 5 and < 18,-,-,23
,,,≥ 18 and < 50,-,40.9%,66
,,,≥ 50 and < 65,-,37.5%,32
,,,65 or more,-,42%,69
,,,No value,-,-,10 or fewer
,,,Total,-,41%,217
,,Minnesota,Less than 1,-,39.6%,48
,,,≥ 1 and < 5,-,35.2%,122
,,,≥ 5 and < 18,-,28%,150
,,,≥ 18 and < 50,-,31.3%,368
,,,≥ 50 and < 65,-,33.6%,149
,,,65 or more,-,51.3%,347
,,,No value,-,-,10 or fewer
,,,Total,-,37.8%,1184
,,Pennsylvania,Less than 1,-,60.2%,93
,,,≥ 1 and < 5,-,57.2%,201
,,,≥ 5 and < 18,-,52.1%,307
,,,≥ 18 and < 50,-,46%,1082
,,,≥ 50 and < 65,-,50.2%,476
,,,65 or more,-,56.4%,1044
,,,No value,-,-,10 or fewer
,,,Total,-,51.7%,3203
,,Oklahoma,Less than 1,-,39.6%,53
,,,≥ 1 and < 5,-,36.3%,124
,,,≥ 5 and < 18,-,24.8%,125
,,,≥ 18 and < 50,-,24.6%,305
,,,≥ 50 and < 65,-,35.8%,120
,,,65 or more,-,51.9%,210
,,,No value,-,-,10 or fewer
,,,Total,-,34.6%,937
,,Nevada,Less than 1,-,44%,25
,,,≥ 1 and < 5,-,-,25
,,,≥ 5 and < 18,-,51.9%,27
,,,≥ 18 and < 50,-,47%,66
,,,≥ 50 and < 65,-,47.2%,36
,,,65 or more,-,64.1%,64
,,,No value,-,-,10 or fewer
,,,Total,-,49%,243
,,Maryland,Less than 1,-,55.3%,47
,,,≥ 1 and < 5,-,68.1%,72
,,,≥ 5 and < 18,-,44.3%,88
,,,≥ 18 and < 50,-,48.5%,307
,,,≥ 50 and < 65,-,50.3%,179
,,,65 or more,-,59.8%,338
,,,No value,-,-,10 or fewer
,,,Total,-,53.8%,1031
,,Nebraska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,71%,31
,,,≥ 5 and < 18,-,-,27
,,,≥ 18 and < 50,-,37.4%,115
,,,≥ 50 and < 65,-,58.1%,62
,,,65 or more,-,50.9%,110
,,,No value,-,-,10 or fewer
,,,Total,-,48.1%,351
,,Idaho,Less than 1,-,-,15
,,,≥ 1 and < 5,-,48.8%,41
,,,≥ 5 and < 18,-,-,37
,,,≥ 18 and < 50,-,17.9%,112
,,,≥ 50 and < 65,-,27.3%,44
,,,65 or more,-,35.1%,111
,,,No value,-,-,10 or fewer
,,,Total,-,29.7%,360
,,Connecticut,Less than 1,-,23.4%,47
,,,≥ 1 and < 5,-,26.7%,120
,,,≥ 5 and < 18,-,29.1%,151
,,,≥ 18 and < 50,-,30.2%,377
,,,≥ 50 and < 65,-,44.2%,165
,,,65 or more,-,45.8%,402
,,,No value,-,-,10 or fewer
,,,Total,-,36.3%,1262
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,57.6%,85
,,,≥ 1 and < 5,-,55.3%,208
,,,≥ 5 and < 18,-,44.1%,358
,,,≥ 18 and < 50,-,45.2%,842
,,,≥ 50 and < 65,-,52.8%,441
,,,65 or more,-,61.3%,1080
,,,No value,-,-,10 or fewer
,,,Total,-,53%,3014
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,53.6%,28
,,,≥ 50 and < 65,-,70.6%,17
,,,65 or more,-,61.7%,47
,,,No value,-,-,10 or fewer
,,,Total,-,57%,114
,,Florida,Less than 1,4.3%,60.6%,325
,,,≥ 1 and < 5,2.5%,51.1%,802
,,,≥ 5 and < 18,-,50.2%,925
,,,≥ 18 and < 50,-,51.3%,2169
,,,≥ 50 and < 65,-,55.7%,890
,,,65 or more,-,64.3%,1904
,,,No value,-,-,10 or fewer
,,,Total,0.699%,55.7%,7015
,,Louisiana,Less than 1,-,67.1%,76
,,,≥ 1 and < 5,-,47.8%,209
,,,≥ 5 and < 18,-,25.4%,228
,,,≥ 18 and < 50,-,18%,660
,,,≥ 50 and < 65,-,25.8%,275
,,,65 or more,-,40.7%,381
,,,No value,-,-,10 or fewer
,,,Total,-,30.3%,1829
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,11
,,,No value,-,-,10 or fewer
,,,Total,-,56.4%,39
,,Indiana,Less than 1,-,53.7%,54
,,,≥ 1 and < 5,-,42.6%,129
,,,≥ 5 and < 18,-,23.9%,205
,,,≥ 18 and < 50,-,24.1%,481
,,,≥ 50 and < 65,-,30.9%,207
,,,65 or more,-,48.2%,353
,,,No value,-,-,10 or fewer
,,,Total,-,33.8%,1429
,,Texas,Less than 1,-,52.8%,341
,,,≥ 1 and < 5,-,45.8%,736
,,,≥ 5 and < 18,-,35%,752
,,,≥ 18 and < 50,-,35.1%,1992
,,,≥ 50 and < 65,-,44.9%,896
,,,65 or more,-,50.3%,1490
,,,No value,-,-,10 or fewer
,,,Total,0.419%,42.4%,6207
,,Oregon,Less than 1,-,-,37
,,,≥ 1 and < 5,-,24.4%,45
,,,≥ 5 and < 18,-,15.7%,70
,,,≥ 18 and < 50,-,14.1%,191
,,,≥ 50 and < 65,-,44.4%,81
,,,65 or more,-,31.1%,132
,,,No value,-,-,10 or fewer
,,,Total,-,24.5%,556
,,Missouri,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,84.6%,13
,,,≥ 5 and < 18,-,-,19
,,,≥ 18 and < 50,-,41.2%,131
,,,≥ 50 and < 65,-,32.8%,58
,,,65 or more,-,50.3%,145
,,,No value,-,-,10 or fewer
,,,Total,-,44.9%,376
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,South Carolina,Less than 1,-,66.2%,74
,,,≥ 1 and < 5,-,53.7%,188
,,,≥ 5 and < 18,-,49.8%,319
,,,≥ 18 and < 50,-,46.8%,867
,,,≥ 50 and < 65,-,42.8%,355
,,,65 or more,-,47%,638
,,,No value,-,-,10 or fewer
,,,Total,-,47.8%,2441
,,North Carolina,Less than 1,-,53%,117
,,,≥ 1 and < 5,-,52.5%,278
,,,≥ 5 and < 18,-,39.7%,345
,,,≥ 18 and < 50,-,36.6%,1097
,,,≥ 50 and < 65,-,41.2%,469
,,,65 or more,-,50.3%,943
,,,No value,-,-,10 or fewer
,,,Total,-,43.5%,3249
,,Georgia,Less than 1,-,42.7%,211
,,,≥ 1 and < 5,-,38.6%,505
,,,≥ 5 and < 18,-,40.7%,602
,,,≥ 18 and < 50,-,51%,817
,,,≥ 50 and < 65,-,54.8%,290
,,,65 or more,-,60%,535
,,,No value,-,-,10 or fewer
,,,Total,0.405%,48.2%,2961
,,Arizona,Less than 1,-,-,16
,,,≥ 1 and < 5,-,39.6%,48
,,,≥ 5 and < 18,-,33.9%,56
,,,≥ 18 and < 50,-,40.1%,157
,,,≥ 50 and < 65,-,59.4%,69
,,,65 or more,-,59.1%,164
,,,No value,-,-,10 or fewer
,,,Total,-,47.8%,510
,,California,Less than 1,-,26.5%,113
,,,≥ 1 and < 5,-,31.2%,189
,,,≥ 5 and < 18,-,28.8%,236
,,,≥ 18 and < 50,-,26.5%,859
,,,≥ 50 and < 65,-,35.1%,373
,,,65 or more,-,44.4%,775
,,,No value,-,-,10 or fewer
,,,Total,-,33.8%,2545
,,Tennessee,Less than 1,-,65.9%,44
,,,≥ 1 and < 5,-,41.3%,92
,,,≥ 5 and < 18,-,33.8%,139
,,,≥ 18 and < 50,-,28.7%,251
,,,≥ 50 and < 65,-,35.5%,107
,,,65 or more,-,43.5%,232
,,,No value,-,-,10 or fewer
,,,Total,-,37.6%,865
,,Washington,Less than 1,-,-,18
,,,≥ 1 and < 5,-,-,31
,,,≥ 5 and < 18,-,23%,61
,,,≥ 18 and < 50,-,25.2%,119
,,,≥ 50 and < 65,-,34.6%,52
,,,65 or more,-,43%,128
,,,No value,-,-,10 or fewer
,,,Total,-,31.5%,409
,,Alabama,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,76%,25
,,,≥ 5 and < 18,-,51.7%,29
,,,≥ 18 and < 50,-,35.3%,156
,,,≥ 50 and < 65,-,50.7%,67
,,,65 or more,-,58%,119
,,,No value,-,-,10 or fewer
,,,Total,-,49.5%,406
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,52.9%,34
,,,≥ 50 and < 65,-,-,11
,,,65 or more,-,-,15
,,,No value,-,-,10 or fewer
,,,Total,-,59.7%,67
,,Michigan,Less than 1,-,30.6%,85
,,,≥ 1 and < 5,-,25.1%,179
,,,≥ 5 and < 18,-,21%,262
,,,≥ 18 and < 50,-,18.8%,775
,,,≥ 50 and < 65,-,27%,411
,,,65 or more,-,33.9%,830
,,,No value,-,-,10 or fewer
,,,Total,-,26.1%,2543
,,Mississippi,Less than 1,-,44.2%,86
,,,≥ 1 and < 5,-,48.2%,226
,,,≥ 5 and < 18,-,22.5%,386
,,,≥ 18 and < 50,-,13.2%,743
,,,≥ 50 and < 65,-,23.8%,273
,,,65 or more,-,23.2%,449
,,,No value,-,-,10 or fewer
,,,Total,-,23.2%,2163
,,Virginia,Less than 1,-,52.7%,112
,,,≥ 1 and < 5,-,44.8%,232
,,,≥ 5 and < 18,-,26.7%,390
,,,≥ 18 and < 50,-,17%,1231
,,,≥ 50 and < 65,-,29.4%,496
,,,65 or more,-,35.3%,1001
,,,No value,-,-,10 or fewer
,,,Total,-,28.2%,3462
,,Massachusetts,Less than 1,-,30.2%,53
,,,≥ 1 and < 5,-,12.3%,154
,,,≥ 5 and < 18,-,17.4%,161
,,,≥ 18 and < 50,-,21%,376
,,,≥ 50 and < 65,-,24.8%,161
,,,65 or more,-,33.8%,385
,,,No value,-,-,10 or fewer
,,,Total,-,24.2%,1290
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,12
,,,≥ 18 and < 50,-,-,44
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,35
,,,No value,-,-,10 or fewer
,,,Total,-,12.7%,102
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,19
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,41.2%,34
,,Maine,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,14
,,,≥ 5 and < 18,-,-,27
,,,≥ 18 and < 50,-,-,79
,,,≥ 50 and < 65,-,-,33
,,,65 or more,-,21.9%,105
,,,No value,-,-,10 or fewer
,,,Total,-,19%,269
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,29
,,,≥ 50 and < 65,-,-,22
,,,65 or more,-,-,45
,,,No value,-,-,10 or fewer
,,,Total,-,24.3%,115
,,Hawaii,Less than 1,-,53.8%,26
,,,≥ 1 and < 5,-,47.5%,61
,,,≥ 5 and < 18,-,17.6%,68
,,,≥ 18 and < 50,-,-,134
,,,≥ 50 and < 65,-,-,54
,,,65 or more,-,10.8%,139
,,,No value,-,-,10 or fewer
,,,Total,-,17.2%,482
,,Kansas,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,17
,,,≥ 5 and < 18,-,-,44
,,,≥ 18 and < 50,-,29.1%,103
,,,≥ 50 and < 65,-,37.9%,58
,,,65 or more,-,38%,121
,,,No value,-,-,10 or fewer
,,,Total,-,31.6%,354
,,None of the above,Less than 1,-,22.3%,310
,,,≥ 1 and < 5,-,19.2%,728
,,,≥ 5 and < 18,-,12.8%,1082
,,,≥ 18 and < 50,-,16.8%,3123
,,,≥ 50 and < 65,-,25%,1302
,,,65 or more,-,28.8%,2575
,,,No value,-,-,10 or fewer
,,,Total,-,21.3%,9120
,,Total,Less than 1,1.3%,47.8%,3194
,,,≥ 1 and < 5,1%,42%,7015
,,,≥ 5 and < 18,-,33.6%,9056
,,,≥ 18 and < 50,0.078%,33.3%,23076
,,,≥ 50 and < 65,0.12%,40.6%,9976
,,,65 or more,0.125%,47.5%,20010
,,,No value,-,-,10 or fewer
,,,Total,0.246%,39.8%,72329
,Aug 11 – Aug 17,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,79.5%,83
,,,≥ 1 and < 5,-,76.5%,132
,,,≥ 5 and < 18,-,67.1%,152
,,,≥ 18 and < 50,-,50.9%,220
,,,≥ 50 and < 65,-,47.6%,105
,,,65 or more,-,57.4%,183
,,,No value,-,-,10 or fewer
,,,Total,-,61.3%,875
,,Delaware,Less than 1,-,83.3%,30
,,,≥ 1 and < 5,-,68.3%,41
,,,≥ 5 and < 18,-,78.4%,51
,,,≥ 18 and < 50,-,54.3%,92
,,,≥ 50 and < 65,-,55.6%,45
,,,65 or more,-,55.4%,83
,,,No value,-,-,10 or fewer
,,,Total,-,62.6%,342
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,15
,,,≥ 50 and < 65,-,-,12
,,,65 or more,-,54.5%,22
,,,No value,-,-,10 or fewer
,,,Total,-,50.9%,55
,,Montana,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,48.5%,33
,,,≥ 50 and < 65,-,-,14
,,,65 or more,-,56.3%,32
,,,No value,-,-,10 or fewer
,,,Total,-,54.3%,105
,,Kentucky,Less than 1,-,58%,88
,,,≥ 1 and < 5,-,52.2%,184
,,,≥ 5 and < 18,-,49.6%,258
,,,≥ 18 and < 50,-,46.7%,353
,,,≥ 50 and < 65,-,48.4%,190
,,,65 or more,-,53.4%,371
,,,No value,-,-,10 or fewer
,,,Total,-,50.6%,1444
,,Illinois,Less than 1,-,71.2%,125
,,,≥ 1 and < 5,-,55.5%,245
,,,≥ 5 and < 18,-,54.5%,378
,,,≥ 18 and < 50,-,48.5%,809
,,,≥ 50 and < 65,-,53.3%,400
,,,65 or more,-,61.1%,828
,,,No value,-,-,10 or fewer
,,,Total,-,55.4%,2785
,,West Virginia,Less than 1,-,78.3%,23
,,,≥ 1 and < 5,-,86%,50
,,,≥ 5 and < 18,-,56.5%,62
,,,≥ 18 and < 50,-,58%,188
,,,≥ 50 and < 65,-,69.3%,127
,,,65 or more,-,64%,286
,,,No value,-,-,10 or fewer
,,,Total,-,64.7%,736
,,Iowa,Less than 1,-,67.2%,58
,,,≥ 1 and < 5,-,47.5%,61
,,,≥ 5 and < 18,-,55.1%,69
,,,≥ 18 and < 50,-,58.7%,172
,,,≥ 50 and < 65,-,50.7%,75
,,,65 or more,-,56.8%,222
,,,No value,-,-,10 or fewer
,,,Total,-,56.5%,657
,,Wisconsin,Less than 1,-,40.3%,77
,,,≥ 1 and < 5,-,32.6%,141
,,,≥ 5 and < 18,-,37.7%,130
,,,≥ 18 and < 50,-,46.8%,344
,,,≥ 50 and < 65,-,47.8%,134
,,,65 or more,-,59.2%,306
,,,No value,-,-,10 or fewer
,,,Total,-,47%,1132
,,South Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,14
,,,≥ 5 and < 18,-,-,16
,,,≥ 18 and < 50,-,46.9%,32
,,,≥ 50 and < 65,-,57.9%,19
,,,65 or more,-,70.8%,48
,,,No value,-,-,10 or fewer
,,,Total,-,54%,137
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,-,29.2%,144
,,,≥ 1 and < 5,-,22.1%,281
,,,≥ 5 and < 18,-,23%,391
,,,≥ 18 and < 50,-,33.3%,459
,,,≥ 50 and < 65,-,41.6%,149
,,,65 or more,-,54.4%,263
,,,No value,-,-,10 or fewer
,,,Total,-,32.7%,1687
,,North Dakota,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,16
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 50,-,47.2%,53
,,,≥ 50 and < 65,-,63.6%,33
,,,65 or more,-,52.6%,78
,,,No value,-,-,10 or fewer
,,,Total,-,49.8%,203
,,Minnesota,Less than 1,-,52.3%,44
,,,≥ 1 and < 5,-,47.7%,109
,,,≥ 5 and < 18,-,27.1%,166
,,,≥ 18 and < 50,-,37.9%,367
,,,≥ 50 and < 65,-,43.1%,144
,,,65 or more,-,52.8%,377
,,,No value,-,-,10 or fewer
,,,Total,-,43.1%,1207
,,Pennsylvania,Less than 1,-,47.2%,123
,,,≥ 1 and < 5,-,51.3%,230
,,,≥ 5 and < 18,-,54.7%,300
,,,≥ 18 and < 50,-,45.2%,1025
,,,≥ 50 and < 65,-,50.3%,495
,,,65 or more,-,58%,1113
,,,No value,-,-,10 or fewer
,,,Total,-,51.7%,3286
,,Oklahoma,Less than 1,-,40%,50
,,,≥ 1 and < 5,-,41%,100
,,,≥ 5 and < 18,-,17.1%,152
,,,≥ 18 and < 50,-,25.7%,288
,,,≥ 50 and < 65,-,36.4%,121
,,,65 or more,-,40.9%,264
,,,No value,-,-,10 or fewer
,,,Total,-,32.1%,975
,,Nevada,Less than 1,-,70.6%,17
,,,≥ 1 and < 5,-,-,21
,,,≥ 5 and < 18,-,40.7%,27
,,,≥ 18 and < 50,-,46.5%,86
,,,≥ 50 and < 65,-,51.3%,39
,,,65 or more,-,68.1%,69
,,,No value,-,-,10 or fewer
,,,Total,-,52.9%,259
,,Maryland,Less than 1,-,62.5%,40
,,,≥ 1 and < 5,-,60.5%,86
,,,≥ 5 and < 18,-,45.5%,101
,,,≥ 18 and < 50,-,47.8%,356
,,,≥ 50 and < 65,-,53%,168
,,,65 or more,-,57.5%,346
,,,No value,-,-,10 or fewer
,,,Total,-,53%,1097
,,Nebraska,Less than 1,-,68.8%,16
,,,≥ 1 and < 5,-,42.9%,28
,,,≥ 5 and < 18,-,39.5%,38
,,,≥ 18 and < 50,-,43.8%,128
,,,≥ 50 and < 65,-,44.1%,34
,,,65 or more,-,54.4%,114
,,,No value,-,-,10 or fewer
,,,Total,-,47.8%,358
,,Idaho,Less than 1,-,-,16
,,,≥ 1 and < 5,-,36.2%,47
,,,≥ 5 and < 18,-,-,38
,,,≥ 18 and < 50,-,24.7%,93
,,,≥ 50 and < 65,-,28%,50
,,,65 or more,-,42.9%,112
,,,No value,-,-,10 or fewer
,,,Total,-,33.4%,356
,,Connecticut,Less than 1,-,38.9%,36
,,,≥ 1 and < 5,-,29.9%,137
,,,≥ 5 and < 18,-,27.9%,183
,,,≥ 18 and < 50,-,31.2%,337
,,,≥ 50 and < 65,-,43.7%,183
,,,65 or more,-,44.1%,413
,,,No value,-,-,10 or fewer
,,,Total,-,36.7%,1289
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,52.1%,96
,,,≥ 1 and < 5,-,45%,229
,,,≥ 5 and < 18,-,40.4%,342
,,,≥ 18 and < 50,-,45.2%,918
,,,≥ 50 and < 65,-,49.1%,438
,,,65 or more,-,62.4%,1064
,,,No value,-,-,10 or fewer
,,,Total,0.389%,51.3%,3087
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 50,-,41.7%,36
,,,≥ 50 and < 65,-,59.1%,22
,,,65 or more,-,69.4%,36
,,,No value,-,-,10 or fewer
,,,Total,-,52.5%,118
,,Florida,Less than 1,6.2%,64%,322
,,,≥ 1 and < 5,2.2%,49.8%,765
,,,≥ 5 and < 18,-,49.5%,1096
,,,≥ 18 and < 50,-,52.4%,2106
,,,≥ 50 and < 65,-,57.8%,854
,,,65 or more,0.648%,64%,1851
,,,No value,-,-,10 or fewer
,,,Total,0.901%,55.9%,6994
,,Louisiana,Less than 1,-,69%,113
,,,≥ 1 and < 5,-,52.6%,213
,,,≥ 5 and < 18,-,17.2%,395
,,,≥ 18 and < 50,-,18.7%,654
,,,≥ 50 and < 65,-,29.6%,203
,,,65 or more,-,33.6%,345
,,,No value,-,-,10 or fewer
,,,Total,-,28.9%,1923
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,12
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,11
,,,No value,-,-,10 or fewer
,,,Total,-,44.1%,34
,,Indiana,Less than 1,-,53.8%,80
,,,≥ 1 and < 5,-,42.4%,172
,,,≥ 5 and < 18,-,25.4%,354
,,,≥ 18 and < 50,-,26.8%,560
,,,≥ 50 and < 65,-,33.6%,214
,,,65 or more,-,44.2%,453
,,,No value,-,-,10 or fewer
,,,Total,-,34.3%,1833
,,Texas,Less than 1,-,48.6%,327
,,,≥ 1 and < 5,1.6%,46.7%,732
,,,≥ 5 and < 18,-,34.2%,920
,,,≥ 18 and < 50,-,36.6%,1935
,,,≥ 50 and < 65,-,42.9%,783
,,,65 or more,-,51.1%,1529
,,,No value,-,-,10 or fewer
,,,Total,0.402%,42.4%,6226
,,Oregon,Less than 1,-,-,32
,,,≥ 1 and < 5,-,-,52
,,,≥ 5 and < 18,-,-,55
,,,≥ 18 and < 50,-,16.8%,173
,,,≥ 50 and < 65,-,24.6%,61
,,,65 or more,-,38.3%,154
,,,No value,-,-,10 or fewer
,,,Total,-,23.7%,527
,,Missouri,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,20
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 50,-,33.3%,114
,,,≥ 50 and < 65,-,49.2%,63
,,,65 or more,-,51%,151
,,,No value,-,-,10 or fewer
,,,Total,-,44.9%,372
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,South Carolina,Less than 1,-,52.5%,99
,,,≥ 1 and < 5,-,55.6%,252
,,,≥ 5 and < 18,-,55.6%,505
,,,≥ 18 and < 50,-,49.5%,976
,,,≥ 50 and < 65,-,46.9%,356
,,,65 or more,-,48.5%,625
,,,No value,-,-,10 or fewer
,,,Total,-,50.7%,2813
,,North Carolina,Less than 1,-,61.4%,132
