geography,age,outcome_name,source,value,pct_captured,sample_size,value_lcl,value_ucl
Georgia,55-64 Years,Obesity,CDC BRFSS,42.6,NA,477,38.5,46.7
Hawaii,55-64 Years,Diabetes,CDC BRFSS,17.5,NA,224,14.5,20.4
Hawaii,55-64 Years,Obesity,CDC BRFSS,27.7,NA,361,24.1,31.3
Idaho,55-64 Years,Diabetes,CDC BRFSS,15,NA,137,12,18
Idaho,55-64 Years,Obesity,CDC BRFSS,35.9,NA,327,31.5,40.3
Illinois,55-64 Years,Diabetes,CDC BRFSS,19.3,NA,151,15.6,23
Illinois,55-64 Years,Obesity,CDC BRFSS,40.8,NA,307,35.9,45.7
Indiana,55-64 Years,Diabetes,CDC BRFSS,20.8,NA,419,18.6,22.8
Indiana,55-64 Years,Obesity,CDC BRFSS,42.6,NA,773,39.9,45.3
Iowa,55-64 Years,Diabetes,CDC BRFSS,17.3,NA,274,14.9,19.7
Iowa,55-64 Years,Obesity,CDC BRFSS,45.1,NA,618,41.8,48.4
Kansas,55-64 Years,Diabetes,CDC BRFSS,19.6,NA,302,16.8,22.4
Kansas,55-64 Years,Obesity,CDC BRFSS,41.9,NA,645,38.5,45.4
Louisiana,55-64 Years,Diabetes,CDC BRFSS,26.7,NA,275,23.3,30.1
Louisiana,55-64 Years,Obesity,CDC BRFSS,45.9,NA,435,42,49.9
Maine,55-64 Years,Diabetes,CDC BRFSS,15.3,NA,363,13.4,17.2
Maine,55-64 Years,Obesity,CDC BRFSS,35.1,NA,785,32.4,37.7
Maryland,55-64 Years,Diabetes,CDC BRFSS,19.4,NA,592,17,21.7
Maryland,55-64 Years,Obesity,CDC BRFSS,40.8,NA,1205,37.9,43.6
Massachusetts,55-64 Years,Diabetes,CDC BRFSS,13.2,NA,214,10.6,15.7
Massachusetts,55-64 Years,Obesity,CDC BRFSS,33.3,NA,494,29.9,36.8
Michigan,55-64 Years,Diabetes,CDC BRFSS,18.4,NA,313,16,20.8
Michigan,55-64 Years,Obesity,CDC BRFSS,41,NA,671,37.9,44
Minnesota,55-64 Years,Diabetes,CDC BRFSS,17.3,NA,489,14.5,20
Minnesota,55-64 Years,Obesity,CDC BRFSS,39.6,NA,1068,36.6,42.6
Mississippi,55-64 Years,Diabetes,CDC BRFSS,28.2,NA,169,22.8,33.6
Mississippi,55-64 Years,Obesity,CDC BRFSS,49.4,NA,290,43.9,55
Missouri,55-64 Years,Diabetes,CDC BRFSS,19.6,NA,241,16.6,22.6
Missouri,55-64 Years,Obesity,CDC BRFSS,43.4,NA,473,39.5,47.4
Montana,55-64 Years,Diabetes,CDC BRFSS,14.2,NA,195,11.8,16.6
Montana,55-64 Years,Obesity,CDC BRFSS,34.7,NA,413,31.3,38.2
Nebraska,55-64 Years,Diabetes,CDC BRFSS,17,NA,378,14.9,19.1
Nebraska,55-64 Years,Obesity,CDC BRFSS,42.4,NA,897,39.5,45.2
Nevada,55-64 Years,Diabetes,CDC BRFSS,20.2,NA,61,12.8,27.7
Nevada,55-64 Years,Obesity,CDC BRFSS,36.2,NA,146,28.8,43.7
New Hampshire,55-64 Years,Diabetes,CDC BRFSS,15.2,NA,176,12.7,17.8
New Hampshire,55-64 Years,Obesity,CDC BRFSS,36.9,NA,424,33.6,40.2
New Jersey,55-64 Years,Diabetes,CDC BRFSS,15,NA,251,12.6,17.4
New Jersey,55-64 Years,Obesity,CDC BRFSS,33,NA,510,29.7,36.3
New Mexico,55-64 Years,Diabetes,CDC BRFSS,16.6,NA,100,11.6,21.5
New Mexico,55-64 Years,Obesity,CDC BRFSS,34.5,NA,183,28.4,40.5
New York,55-64 Years,Diabetes,CDC BRFSS,17.6,NA,544,15.5,19.8
New York,55-64 Years,Obesity,CDC BRFSS,33.7,NA,982,31,36.5
North Carolina,55-64 Years,Diabetes,CDC BRFSS,22.4,NA,169,18,26.8
North Carolina,55-64 Years,Obesity,CDC BRFSS,41.8,NA,301,36.5,47.2
North Dakota,55-64 Years,Diabetes,CDC BRFSS,14.4,NA,134,11.7,17
North Dakota,55-64 Years,Obesity,CDC BRFSS,37.2,NA,314,33.3,41.2
Ohio,55-64 Years,Diabetes,CDC BRFSS,21,NA,545,18.8,23.2
Ohio,55-64 Years,Obesity,CDC BRFSS,42.7,NA,1012,40,45.4
Oklahoma,55-64 Years,Diabetes,CDC BRFSS,22.2,NA,249,19.3,25
Oklahoma,55-64 Years,Obesity,CDC BRFSS,43.8,NA,464,40.2,47.3
Oregon,55-64 Years,Diabetes,CDC BRFSS,18.2,NA,166,14.9,21.5
Oregon,55-64 Years,Obesity,CDC BRFSS,38.5,NA,342,34.1,42.8
Rhode Island,55-64 Years,Diabetes,CDC BRFSS,16.6,NA,188,13.6,19.6
Rhode Island,55-64 Years,Obesity,CDC BRFSS,32.8,NA,380,29.1,36.6
South Carolina,55-64 Years,Diabetes,CDC BRFSS,24.7,NA,409,21.8,27.5
South Carolina,55-64 Years,Obesity,CDC BRFSS,44.5,NA,723,41.2,47.8
South Dakota,55-64 Years,Diabetes,CDC BRFSS,20.9,NA,223,14.4,27.5
South Dakota,55-64 Years,Obesity,CDC BRFSS,42.4,NA,422,34.5,50.3
Tennessee,55-64 Years,Diabetes,CDC BRFSS,22.4,NA,238,18.9,26
Tennessee,55-64 Years,Obesity,CDC BRFSS,40.7,NA,381,36.4,45.1
Texas,55-64 Years,Diabetes,CDC BRFSS,18.8,NA,348,15.7,22
Texas,55-64 Years,Obesity,CDC BRFSS,38.6,NA,580,34,43.3
Utah,55-64 Years,Diabetes,CDC BRFSS,15.2,NA,217,12.6,17.7
Utah,55-64 Years,Obesity,CDC BRFSS,37,NA,494,33.7,40.3
Vermont,55-64 Years,Diabetes,CDC BRFSS,12.1,NA,180,10,14.2
Vermont,55-64 Years,Obesity,CDC BRFSS,33.1,NA,458,29.7,36.5
Virginia,55-64 Years,Diabetes,CDC BRFSS,18.4,NA,240,15.4,21.4
Virginia,55-64 Years,Obesity,CDC BRFSS,39,NA,464,35,43
Washington,55-64 Years,Diabetes,CDC BRFSS,15.5,NA,661,14,16.9
Washington,55-64 Years,Obesity,CDC BRFSS,33.3,NA,1398,31.4,35.1
West Virginia,55-64 Years,Diabetes,CDC BRFSS,25.4,NA,204,22,28.8
West Virginia,55-64 Years,Obesity,CDC BRFSS,45.8,NA,349,41.9,49.7
Wisconsin,55-64 Years,Diabetes,CDC BRFSS,18.9,NA,459,16.9,20.8
Wisconsin,55-64 Years,Obesity,CDC BRFSS,44.4,NA,1016,41.8,46.9
Wyoming,55-64 Years,Diabetes,CDC BRFSS,17.1,NA,121,13.9,20.3
Wyoming,55-64 Years,Obesity,CDC BRFSS,41.8,NA,264,37.4,46.2
Alabama,65+ Years,Diabetes,CDC BRFSS,28.4,NA,485,25.5,31.3
Alabama,65+ Years,Obesity,CDC BRFSS,33.6,NA,532,30.4,36.8
Alaska,65+ Years,Diabetes,CDC BRFSS,18.3,NA,305,15.7,20.8
Alaska,65+ Years,Obesity,CDC BRFSS,32.7,NA,528,29.4,36
Arizona,65+ Years,Diabetes,CDC BRFSS,20.5,NA,1010,18.7,22.3
Arizona,65+ Years,Obesity,CDC BRFSS,27.2,NA,1249,25.2,29.2
Arkansas,65+ Years,Diabetes,CDC BRFSS,24.4,NA,548,22.2,26.6
Arkansas,65+ Years,Obesity,CDC BRFSS,34.2,NA,698,31.7,36.6
California,65+ Years,Diabetes,CDC BRFSS,23.5,NA,826,21.3,25.8
California,65+ Years,Obesity,CDC BRFSS,23.4,NA,856,21.1,25.6
Colorado,65+ Years,Diabetes,CDC BRFSS,18,NA,425,15.9,20
Colorado,65+ Years,Obesity,CDC BRFSS,23.8,NA,581,21.6,26.1
Connecticut,65+ Years,Diabetes,CDC BRFSS,19.2,NA,577,16.8,21.5
Connecticut,65+ Years,Obesity,CDC BRFSS,27.1,NA,806,24.4,29.8
Delaware,65+ Years,Diabetes,CDC BRFSS,23.7,NA,418,21,26.5
Delaware,65+ Years,Obesity,CDC BRFSS,33,NA,562,30,36.1
Florida,65+ Years,Diabetes,CDC BRFSS,23.1,NA,1363,20.7,25.6
Florida,65+ Years,Obesity,CDC BRFSS,28.4,NA,1511,25.8,31
Georgia,65+ Years,Diabetes,CDC BRFSS,27.9,NA,896,25.6,30.1
Georgia,65+ Years,Obesity,CDC BRFSS,32.1,NA,936,29.7,34.5
Hawaii,65+ Years,Diabetes,CDC BRFSS,20.7,NA,571,18.3,23.2
Hawaii,65+ Years,Obesity,CDC BRFSS,20.5,NA,587,18.1,22.8
Idaho,65+ Years,Diabetes,CDC BRFSS,19,NA,438,16.8,21.2
Idaho,65+ Years,Obesity,CDC BRFSS,30.6,NA,624,28,33.3
Illinois,65+ Years,Diabetes,CDC BRFSS,23.2,NA,323,19.9,26.6
Illinois,65+ Years,Obesity,CDC BRFSS,35.8,NA,443,32.1,39.6
Indiana,65+ Years,Diabetes,CDC BRFSS,25.8,NA,1000,24.1,27.4
Indiana,65+ Years,Obesity,CDC BRFSS,35.3,NA,1235,33.4,37.2
Iowa,65+ Years,Diabetes,CDC BRFSS,21.7,NA,660,19.8,23.6
Iowa,65+ Years,Obesity,CDC BRFSS,34.8,NA,988,32.6,37
Kansas,65+ Years,Diabetes,CDC BRFSS,20.4,NA,746,18.6,22.2
Kansas,65+ Years,Obesity,CDC BRFSS,33.9,NA,1099,31.7,36.1
Louisiana,65+ Years,Diabetes,CDC BRFSS,29.4,NA,468,26.5,32.3
Louisiana,65+ Years,Obesity,CDC BRFSS,36.1,NA,572,33,39.2
Maine,65+ Years,Diabetes,CDC BRFSS,19.9,NA,1144,18.5,21.3
Maine,65+ Years,Obesity,CDC BRFSS,29.6,NA,1594,28,31.3
Maryland,65+ Years,Diabetes,CDC BRFSS,23.4,NA,1584,21.7,25
Maryland,65+ Years,Obesity,CDC BRFSS,32,NA,1958,30.1,33.9
Massachusetts,65+ Years,Diabetes,CDC BRFSS,21,NA,543,18.4,23.7
Massachusetts,65+ Years,Obesity,CDC BRFSS,26.1,NA,675,23.4,28.8
Michigan,65+ Years,Diabetes,CDC BRFSS,22.6,NA,860,20.9,24.3
Michigan,65+ Years,Obesity,CDC BRFSS,32.8,NA,1162,30.8,34.8
Minnesota,65+ Years,Diabetes,CDC BRFSS,19.5,NA,1109,17.8,21.3
Minnesota,65+ Years,Obesity,CDC BRFSS,32.5,NA,1637,30.3,34.6
Mississippi,65+ Years,Diabetes,CDC BRFSS,31.4,NA,321,27.5,35.3
Mississippi,65+ Years,Obesity,CDC BRFSS,32.2,NA,351,28.1,36.3
Missouri,65+ Years,Diabetes,CDC BRFSS,23.7,NA,609,21.5,25.9
Missouri,65+ Years,Obesity,CDC BRFSS,32.8,NA,808,30.3,35.3
Montana,65+ Years,Diabetes,CDC BRFSS,16.8,NA,547,15.1,18.4
Montana,65+ Years,Obesity,CDC BRFSS,29.9,NA,859,27.8,32
Nebraska,65+ Years,Diabetes,CDC BRFSS,19.2,NA,903,17.6,20.8
Nebraska,65+ Years,Obesity,CDC BRFSS,35.1,NA,1509,33.1,37.1
Nevada,65+ Years,Diabetes,CDC BRFSS,21.5,NA,198,17.1,25.9
Nevada,65+ Years,Obesity,CDC BRFSS,26.4,NA,252,22.1,30.7
New Hampshire,65+ Years,Diabetes,CDC BRFSS,18.2,NA,637,16.6,19.8
New Hampshire,65+ Years,Obesity,CDC BRFSS,28,NA,940,26,29.9
New Jersey,65+ Years,Diabetes,CDC BRFSS,21.5,NA,656,19.4,23.6
New Jersey,65+ Years,Obesity,CDC BRFSS,27.8,NA,769,25.4,30.2
New Mexico,65+ Years,Diabetes,CDC BRFSS,24,NA,286,20.4,27.7
New Mexico,65+ Years,Obesity,CDC BRFSS,27.6,NA,327,23.7,31.4
New York,65+ Years,Diabetes,CDC BRFSS,21.5,NA,1035,19.5,23.6
New York,65+ Years,Obesity,CDC BRFSS,26.1,NA,1280,24,28.2
North Carolina,65+ Years,Diabetes,CDC BRFSS,22.7,NA,275,19.3,26.2
North Carolina,65+ Years,Obesity,CDC BRFSS,32.3,NA,371,28.3,36.3
North Dakota,65+ Years,Diabetes,CDC BRFSS,19.3,NA,454,17.4,21.3
North Dakota,65+ Years,Obesity,CDC BRFSS,34.8,NA,722,32.3,37.3
Ohio,65+ Years,Diabetes,CDC BRFSS,24.2,NA,1279,22.6,25.9
Ohio,65+ Years,Obesity,CDC BRFSS,33.7,NA,1628,31.8,35.6
Oklahoma,65+ Years,Diabetes,CDC BRFSS,23.6,NA,532,21.5,25.8
Oklahoma,65+ Years,Obesity,CDC BRFSS,32.8,NA,707,30.4,35.2
Oregon,65+ Years,Diabetes,CDC BRFSS,19,NA,423,16.5,21.5
Oregon,65+ Years,Obesity,CDC BRFSS,33.2,NA,598,30,36.4
Rhode Island,65+ Years,Diabetes,CDC BRFSS,24.8,NA,442,21.7,27.9
Rhode Island,65+ Years,Obesity,CDC BRFSS,27.3,NA,522,24.4,30.2
South Carolina,65+ Years,Diabetes,CDC BRFSS,26.7,NA,1095,24.9,28.5
South Carolina,65+ Years,Obesity,CDC BRFSS,31.4,NA,1175,29.5,33.4
South Dakota,65+ Years,Diabetes,CDC BRFSS,19.2,NA,513,15.3,23
South Dakota,65+ Years,Obesity,CDC BRFSS,33.3,NA,691,27.8,38.9
Tennessee,65+ Years,Diabetes,CDC BRFSS,27.3,NA,504,24.4,30.3
Tennessee,65+ Years,Obesity,CDC BRFSS,33.4,NA,569,30.1,36.6
Texas,65+ Years,Diabetes,CDC BRFSS,26.8,NA,833,24,29.7
Texas,65+ Years,Obesity,CDC BRFSS,32.8,NA,916,29.5,36.1
Utah,65+ Years,Diabetes,CDC BRFSS,19,NA,661,17.2,20.9
Utah,65+ Years,Obesity,CDC BRFSS,27.9,NA,838,25.7,30.1
Vermont,65+ Years,Diabetes,CDC BRFSS,16.7,NA,432,13.9,19.6
Vermont,65+ Years,Obesity,CDC BRFSS,24.4,NA,721,21.8,27
Virginia,65+ Years,Diabetes,CDC BRFSS,25.4,NA,771,23.2,27.6
Virginia,65+ Years,Obesity,CDC BRFSS,33.6,NA,910,31.1,36.1
Washington,65+ Years,Diabetes,CDC BRFSS,19,NA,1687,17.8,20.3
Washington,65+ Years,Obesity,CDC BRFSS,28.1,NA,2388,26.8,29.5
West Virginia,65+ Years,Diabetes,CDC BRFSS,30.8,NA,512,28.3,33.3
West Virginia,65+ Years,Obesity,CDC BRFSS,34.7,NA,589,32.1,37.3
Wisconsin,65+ Years,Diabetes,CDC BRFSS,21.3,NA,1248,20,22.7
Wisconsin,65+ Years,Obesity,CDC BRFSS,34.3,NA,1824,32.7,35.9
Wyoming,65+ Years,Diabetes,CDC BRFSS,19.5,NA,429,17.6,21.4
Wyoming,65+ Years,Obesity,CDC BRFSS,30,NA,591,27.6,32.3
United States,Total,Diabetes,CDC BRFSS,11.5,NA,NA,NA,NA
United States,Total,Obesity,CDC BRFSS,34.3,NA,NA,NA,NA
Alabama,Total,Diabetes,CDC BRFSS,15.7,NA,852,14.4,17
Alabama,Total,Obesity,CDC BRFSS,39.2,NA,1596,37.2,41.2
Alaska,Total,Diabetes,CDC BRFSS,8.7,NA,566,7.8,9.7
Alaska,Total,Obesity,CDC BRFSS,35.2,NA,1757,33.3,37
Arizona,Total,Diabetes,CDC BRFSS,11.4,NA,1689,10.6,12.2
Arizona,Total,Obesity,CDC BRFSS,31.9,NA,3292,30.5,33.2
Arkansas,Total,Diabetes,CDC BRFSS,14.5,NA,938,13.4,15.7
Arkansas,Total,Obesity,CDC BRFSS,40,NA,1877,38.2,41.8
California,Total,Diabetes,CDC BRFSS,11.5,NA,1482,10.6,12.4
California,Total,Obesity,CDC BRFSS,27.7,NA,2840,26.4,28.9
Colorado,Total,Diabetes,CDC BRFSS,8.6,NA,817,7.9,9.4
Colorado,Total,Obesity,CDC BRFSS,24.8,NA,1995,23.7,26
Connecticut,Total,Diabetes,CDC BRFSS,9.9,NA,1064,8.9,10.9
Connecticut,Total,Obesity,CDC BRFSS,29.4,NA,2478,27.8,30.9
Delaware,Total,Diabetes,CDC BRFSS,13.3,NA,665,11.9,14.8
Delaware,Total,Obesity,CDC BRFSS,35.7,NA,1364,33.5,38
Florida,Total,Diabetes,CDC BRFSS,12.5,NA,2122,11.4,13.7
Florida,Total,Obesity,CDC BRFSS,30.1,NA,3809,28.4,31.7
Georgia,Total,Diabetes,CDC BRFSS,12.7,NA,1420,11.8,13.7
Georgia,Total,Obesity,CDC BRFSS,35,NA,2502,33.4,36.6
Hawaii,Total,Diabetes,CDC BRFSS,11.3,NA,985,10.2,12.3
Hawaii,Total,Obesity,CDC BRFSS,26.1,NA,1883,24.6,27.6
Idaho,Total,Diabetes,CDC BRFSS,9.8,NA,756,8.9,10.7
Idaho,Total,Obesity,CDC BRFSS,31,NA,1988,29.4,32.5
Illinois,Total,Diabetes,CDC BRFSS,12.2,NA,659,11,13.5
Illinois,Total,Obesity,CDC BRFSS,36,NA,1612,34.1,37.9
Indiana,Total,Diabetes,CDC BRFSS,13.2,NA,1780,12.4,13.9
Indiana,Total,Obesity,CDC BRFSS,37.8,NA,3710,36.6,39.1
Iowa,Total,Diabetes,CDC BRFSS,11.3,NA,1200,10.6,12.1
Iowa,Total,Obesity,CDC BRFSS,37.8,NA,3120,36.4,39.2
Kansas,Total,Diabetes,CDC BRFSS,11.4,NA,1335,10.6,12.2
Kansas,Total,Obesity,CDC BRFSS,35.9,NA,3319,34.6,37.2
Louisiana,Total,Diabetes,CDC BRFSS,16.1,NA,975,14.8,17.3
Louisiana,Total,Obesity,CDC BRFSS,39.9,NA,1922,38.1,41.7
Maine,Total,Diabetes,CDC BRFSS,11.4,NA,1745,10.7,12.1
Maine,Total,Obesity,CDC BRFSS,32.6,NA,3600,31.4,33.9
Maryland,Total,Diabetes,CDC BRFSS,12.2,NA,2607,11.5,13
Maryland,Total,Obesity,CDC BRFSS,34.1,NA,5236,32.8,35.3
Massachusetts,Total,Diabetes,CDC BRFSS,9.8,NA,977,8.9,10.8
Massachusetts,Total,Obesity,CDC BRFSS,27.4,NA,2281,26,28.8
Michigan,Total,Diabetes,CDC BRFSS,12.4,NA,1426,11.6,13.3
Michigan,Total,Obesity,CDC BRFSS,35.4,NA,3156,34,36.8
Minnesota,Total,Diabetes,CDC BRFSS,10.5,NA,1963,9.7,11.2
Minnesota,Total,Obesity,CDC BRFSS,33.2,NA,4780,32.1,34.4
Mississippi,Total,Diabetes,CDC BRFSS,17,NA,681,15.3,18.6
Mississippi,Total,Obesity,CDC BRFSS,40.1,NA,1528,37.9,42.2
Missouri,Total,Diabetes,CDC BRFSS,12.3,NA,1064,11.4,13.3
Missouri,Total,Obesity,CDC BRFSS,35.3,NA,2394,33.7,36.9
Montana,Total,Diabetes,CDC BRFSS,9.4,NA,881,8.6,10.2
Montana,Total,Obesity,CDC BRFSS,30.5,NA,2076,29,31.9
Nebraska,Total,Diabetes,CDC BRFSS,10.6,NA,1664,9.9,11.2
Nebraska,Total,Obesity,CDC BRFSS,36.6,NA,4542,35.4,37.8
Nevada,Total,Diabetes,CDC BRFSS,11.9,NA,322,9.8,14
Nevada,Total,Obesity,CDC BRFSS,30.8,NA,733,27.8,33.7
New Hampshire,Total,Diabetes,CDC BRFSS,9.8,NA,883,8.8,10.7
New Hampshire,Total,Obesity,CDC BRFSS,32.8,NA,1870,31,34.6
New Jersey,Total,Diabetes,CDC BRFSS,10.5,NA,1103,9.6,11.3
New Jersey,Total,Obesity,CDC BRFSS,28.9,NA,2322,27.5,30.3
New Mexico,Total,Diabetes,CDC BRFSS,12.5,NA,492,10.8,14.3
New Mexico,Total,Obesity,CDC BRFSS,35.3,NA,992,32.7,38
New York,Total,Diabetes,CDC BRFSS,10.6,NA,2039,9.9,11.3
New York,Total,Obesity,CDC BRFSS,28,NA,4520,27,29.1
North Carolina,Total,Diabetes,CDC BRFSS,12.4,NA,577,11,13.8
North Carolina,Total,Obesity,CDC BRFSS,34,NA,1326,31.9,36.1
North Dakota,Total,Diabetes,CDC BRFSS,9.5,NA,726,8.7,10.4
North Dakota,Total,Obesity,CDC BRFSS,35.6,NA,1845,33.9,37.2
Ohio,Total,Diabetes,CDC BRFSS,13.2,NA,2241,12.4,13.9
Ohio,Total,Obesity,CDC BRFSS,36.4,NA,4535,35.2,37.7
Oklahoma,Total,Diabetes,CDC BRFSS,12.4,NA,997,11.5,13.3
Oklahoma,Total,Obesity,CDC BRFSS,38.7,NA,2389,37.2,40.2
Oregon,Total,Diabetes,CDC BRFSS,10.9,NA,763,9.9,11.9
Oregon,Total,Obesity,CDC BRFSS,33.6,NA,1893,32,35.3
Rhode Island,Total,Diabetes,CDC BRFSS,11.8,NA,769,10.6,12.9
Rhode Island,Total,Obesity,CDC BRFSS,31.6,NA,1592,29.7,33.4
South Carolina,Total,Diabetes,CDC BRFSS,14.9,NA,1793,14,15.8
South Carolina,Total,Obesity,CDC BRFSS,36,NA,3077,34.5,37.4
South Dakota,Total,Diabetes,CDC BRFSS,11.8,NA,915,9.8,13.8
South Dakota,Total,Obesity,CDC BRFSS,36,NA,1943,32.9,39.2
Tennessee,Total,Diabetes,CDC BRFSS,14.5,NA,957,13.3,15.8
Tennessee,Total,Obesity,CDC BRFSS,37.6,NA,1940,35.8,39.4
Texas,Total,Diabetes,CDC BRFSS,12.7,NA,1531,11.5,13.9
Texas,Total,Obesity,CDC BRFSS,34.4,NA,3128,32.7,36.2
Utah,Total,Diabetes,CDC BRFSS,7.8,NA,1169,7.2,8.4
Utah,Total,Obesity,CDC BRFSS,30.2,NA,3035,28.9,31.4
Vermont,Total,Diabetes,CDC BRFSS,9.3,NA,748,8.3,10.4
Vermont,Total,Obesity,CDC BRFSS,28.8,NA,1970,27.2,30.4
Virginia,Total,Diabetes,CDC BRFSS,11.8,NA,1154,10.8,12.8
Virginia,Total,Obesity,CDC BRFSS,34.3,NA,2197,32.6,36
Washington,Total,Diabetes,CDC BRFSS,9.6,NA,2945,9.1,10
Washington,Total,Obesity,CDC BRFSS,30.6,NA,7333,29.8,31.4
West Virginia,Total,Diabetes,CDC BRFSS,18.2,NA,886,16.9,19.5
West Virginia,Total,Obesity,CDC BRFSS,41.2,NA,1641,39.3,43
Wisconsin,Total,Diabetes,CDC BRFSS,11.2,NA,1963,10.6,11.9
Wisconsin,Total,Obesity,CDC BRFSS,35.9,NA,4234,34.7,37.2
Wyoming,Total,Diabetes,CDC BRFSS,10.8,NA,640,9.7,11.8
Wyoming,Total,Obesity,CDC BRFSS,33.3,NA,1319,31.4,35.2
Alabama,<65 Years,Obesity,Medicare_CMS,38,NA,NA,NA,NA
Alabama,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Alaska,<65 Years,Obesity,Medicare_CMS,19,NA,NA,NA,NA
Alaska,<65 Years,Diabetes,Medicare_CMS,21,NA,NA,NA,NA
Arizona,<65 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Arizona,<65 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Arkansas,<65 Years,Obesity,Medicare_CMS,29,NA,NA,NA,NA
Arkansas,<65 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
California,<65 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
California,<65 Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Colorado,<65 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Colorado,<65 Years,Diabetes,Medicare_CMS,18,NA,NA,NA,NA
Connecticut,<65 Years,Obesity,Medicare_CMS,27,NA,NA,NA,NA
Connecticut,<65 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Delaware,<65 Years,Obesity,Medicare_CMS,33,NA,NA,NA,NA
Delaware,<65 Years,Diabetes,Medicare_CMS,27,NA,NA,NA,NA
Florida,<65 Years,Obesity,Medicare_CMS,29,NA,NA,NA,NA
Florida,<65 Years,Diabetes,Medicare_CMS,23,NA,NA,NA,NA
Georgia,<65 Years,Obesity,Medicare_CMS,29,NA,NA,NA,NA
Georgia,<65 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Hawaii,<65 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Hawaii,<65 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Idaho,<65 Years,Obesity,Medicare_CMS,23,NA,NA,NA,NA
Idaho,<65 Years,Diabetes,Medicare_CMS,19,NA,NA,NA,NA
Illinois,<65 Years,Obesity,Medicare_CMS,28,NA,NA,NA,NA
Illinois,<65 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Indiana,<65 Years,Obesity,Medicare_CMS,27,NA,NA,NA,NA
Indiana,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Iowa,<65 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Iowa,<65 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Kansas,<65 Years,Obesity,Medicare_CMS,27,NA,NA,NA,NA
Kansas,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Kentucky,<65 Years,Obesity,Medicare_CMS,31,NA,NA,NA,NA
Kentucky,<65 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Louisiana,<65 Years,Obesity,Medicare_CMS,28,NA,NA,NA,NA
Louisiana,<65 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
Maine,<65 Years,Obesity,Medicare_CMS,21,NA,NA,NA,NA
Maine,<65 Years,Diabetes,Medicare_CMS,18,NA,NA,NA,NA
Maryland,<65 Years,Obesity,Medicare_CMS,31,NA,NA,NA,NA
Maryland,<65 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Massachusetts,<65 Years,Obesity,Medicare_CMS,28,NA,NA,NA,NA
Massachusetts,<65 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Michigan,<65 Years,Obesity,Medicare_CMS,35,NA,NA,NA,NA
Michigan,<65 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
Minnesota,<65 Years,Obesity,Medicare_CMS,25,NA,NA,NA,NA
Minnesota,<65 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Mississippi,<65 Years,Obesity,Medicare_CMS,29,NA,NA,NA,NA
Mississippi,<65 Years,Diabetes,Medicare_CMS,28,NA,NA,NA,NA
Missouri,<65 Years,Obesity,Medicare_CMS,30,NA,NA,NA,NA
Missouri,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
Montana,<65 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
Montana,<65 Years,Diabetes,Medicare_CMS,19,NA,NA,NA,NA
Nebraska,<65 Years,Obesity,Medicare_CMS,26,NA,NA,NA,NA
Nebraska,<65 Years,Diabetes,Medicare_CMS,22,NA,NA,NA,NA
Nevada,<65 Years,Obesity,Medicare_CMS,24,NA,NA,NA,NA
Nevada,<65 Years,Diabetes,Medicare_CMS,24,NA,NA,NA,NA
New Hampshire,<65 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
New Hampshire,<65 Years,Diabetes,Medicare_CMS,17,NA,NA,NA,NA
New Jersey,<65 Years,Obesity,Medicare_CMS,30,NA,NA,NA,NA
New Jersey,<65 Years,Diabetes,Medicare_CMS,26,NA,NA,NA,NA
New Mexico,<65 Years,Obesity,Medicare_CMS,20,NA,NA,NA,NA
New Mexico,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
New York,<65 Years,Obesity,Medicare_CMS,28,NA,NA,NA,NA
New York,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
North Carolina,<65 Years,Obesity,Medicare_CMS,29,NA,NA,NA,NA
North Carolina,<65 Years,Diabetes,Medicare_CMS,25,NA,NA,NA,NA
